c1	MS.1.6.lemma20.000	MS.1.6.lemma20.001	MS.1.6.lemma20.002	MS.1.6.lemma20.003	MS.1.6.lemma20.004	MS.1.6.lemma20.005	MS.1.6.lemma20.006	MS.1.6.lemma20.007	MS.1.6.lemma20.008	MS.1.6.lemma20.009	MS.1.6.lemma20.010	MS.1.6.lemma20.011	MS.1.6.lemma20.012	MS.1.6.lemma20.013	MS.1.6.lemma20.014	MS.1.6.lemma20.015	MS.1.6.lemma20.016	MS.1.6.lemma20.017	MS.1.6.lemma20.018	MS.1.6.lemma20.019	MS.1.6.lemma20.020	MS.1.6.lemma20.021	MS.1.6.lemma20.022	MS.1.6.lemma20.023	MS.1.6.lemma20.024	MS.1.6.lemma20.025	MS.1.6.lemma20.026	MS.1.6.lemma20.027	MS.1.6.lemma20.028	MS.1.6.lemma20.029	MS.1.6.lemma20.030	MS.1.6.lemma20.031	MS.1.6.lemma20.032	MS.1.6.lemma20.033	MS.1.6.lemma20.034	MS.1.6.lemma20.035	MS.1.6.lemma20.036	MS.1.6.lemma20.037	MS.1.6.lemma20.038	MS.1.6.lemma20.039	MS.1.6.lemma20.040	MS.1.6.lemma20.041	MS.1.6.lemma20.042	MS.1.6.lemma20.043	MS.1.6.lemma20.044	MS.1.6.lemma20.045	MS.1.6.lemma20.046	MS.1.6.lemma20.047	MS.1.6.lemma20.048	MS.1.6.lemma20.049	MS.1.6.lemma20.050	MS.1.6.lemma20.051	MS.1.6.lemma20.052	MS.1.6.lemma20.053	MS.1.6.lemma20.054	MS.1.6.lemma20.055	MS.1.6.lemma20.056	MS.1.6.lemma20.057	MS.1.6.lemma20.058	MS.1.6.lemma20.059	MS.1.6.lemma20.060	MS.1.6.lemma20.061	MS.1.6.lemma20.062	MS.1.6.lemma20.063	MS.1.6.lemma20.064	MS.1.6.lemma20.065	MS.1.6.lemma20.066	MS.1.6.lemma20.067	MS.1.6.lemma20.068	MS.1.6.lemma20.069	MS.1.6.lemma20.070	MS.1.6.lemma20.071	MS.1.6.lemma20.072	MS.1.6.lemma20.073	MS.1.6.lemma20.074	MS.1.6.lemma20.075	MS.1.6.lemma20.076	MS.1.6.lemma20.077	MS.1.6.lemma20.078	MS.1.6.lemma20.079	MS.1.6.lemma20.080	MS.1.6.lemma20.081	MS.1.6.lemma20.082	MS.1.6.lemma20.083	MS.1.6.lemma20.084	MS.1.6.lemma20.085	MS.1.6.lemma20.086	MS.1.6.lemma20.087	MS.1.6.lemma20.088	MS.1.6.lemma20.089	MS.1.6.lemma20.090	MS.1.6.lemma20.091	MS.1.6.lemma20.092	MS.1.6.lemma20.093	MS.1.6.lemma20.094	MS.1.6.lemma20.095	MS.1.6.lemma20.096	MS.1.6.lemma20.097	MS.1.6.lemma20.098	MS.1.6.lemma20.099	MS.1.6.lemma20.100	MS.1.6.lemma20.101	MS.1.6.lemma20.102	MS.1.6.lemma20.103	MS.1.6.lemma20.104	MS.1.6.lemma20.105	MS.1.6.lemma20.106	MS.1.6.lemma20.107	MS.1.6.lemma20.108	MS.1.6.lemma20.109	MS.1.6.lemma20.110	MS.1.6.lemma20.111	MS.1.6.lemma20.112	MS.1.6.lemma20.113	MS.1.6.lemma20.114	MS.1.6.lemma20.115	MS.1.6.lemma20.116	MS.1.6.lemma20.117	MS.1.6.lemma20.118	MS.1.6.lemma20.119	MS.1.6.lemma20.120	MS.1.6.lemma20.121	MS.1.6.lemma20.122	MS.1.6.lemma20.123	MS.1.6.lemma20.124	MS.1.6.lemma20.125	MS.1.6.lemma20.126	MS.1.6.lemma20.127	MS.1.6.lemma20.128	MS.1.6.lemma20.129	MS.1.6.lemma20.130	MS.1.6.lemma20.131	MS.1.6.lemma20.132	MS.1.6.lemma20.133	MS.1.6.lemma20.134	MS.1.6.lemma20.135	MS.1.6.lemma20.136	MS.1.6.lemma20.137	MS.1.6.lemma20.138	MS.1.6.lemma20.139	MS.1.6.lemma20.140	MS.1.6.lemma20.141	MS.1.6.lemma20.142	MS.1.6.lemma20.143	MS.1.6.lemma20.144	MS.1.6.lemma20.145	MS.1.6.lemma20.146	MS.1.6.lemma20.147	MS.1.6.lemma20.148	MS.1.6.lemma20.149	MS.1.6.lemma20.150	MS.1.6.lemma20.151	MS.1.6.lemma20.152	MS.1.6.lemma20.153	MS.1.6.lemma20.154	MS.1.6.lemma20.155	MS.1.6.lemma20.156	MS.1.6.lemma20.157	MS.1.6.lemma20.158	MS.1.6.lemma20.159	MS.1.6.lemma20.160	MS.1.6.lemma20.161	MS.1.6.lemma20.162	MS.1.6.lemma20.163	MS.1.6.lemma20.164	MS.1.6.lemma20.165	MS.1.6.lemma20.166	MS.1.6.lemma20.167	MS.1.6.lemma20.168
MS.1.1.lemma20.021	0.78664976	0.80630964	0.81266975	0.75271356	0.7944856	0.7718764	0.77395797	0.7433169	0.77990156	0.75647247	0.7776313	0.742096	0.71645933	0.7910123	0.7960167	0.795444	0.79771906	0.73161197	0.75922596	0.7218552	0.71849287	0.74847907	0.7798044	0.76531786	0.6301407	0.6798702	0.66884786	0.61801493	0.68312377	0.7065417	0.71068555	0.6826693	0.76234365	0.7697747	0.75825447	0.7052678	0.7165702	0.71397	0.7499339	0.69521785	0.6869601	0.755869	0.7455308	0.76096314	0.7452491	0.68778896	0.7569762	0.79130423	0.7769874	0.8130065	0.75197935	0.7246274	0.75953245	0.70229	0.80757946	0.6854344	0.77946484	0.7875701	0.7357801	0.7694753	0.7610615	0.67053753	0.7452483	0.7707702	0.7708106	0.6811531	0.75965995	0.7473829	0.7822914	0.7920956	0.7273737	0.73675317	0.72719795	0.7765264	0.7446281	0.7580211	0.685577	0.8125051	0.7555505	0.7426072	0.6816579	0.7414081	0.7273388	0.7265698	0.7360431	0.7456909	0.70388526	0.6777154	0.71615547	0.72736734	0.6303936	0.76434463	0.72006255	0.7440085	0.567715	0.63583153	0.69014794	0.6511632	0.72251946	0.6677791	0.7279476	0.7243916	0.7388281	0.67897797	0.79479367	0.7599661	0.7912593	0.70086986	0.717037	0.7013168	0.64451855	0.6469136	0.7405396	0.66513073	0.78964865	0.7614954	0.7223003	0.7162958	0.70897436	0.8021565	0.748612	0.73542774	0.7205184	0.6627057	0.7704596	0.69563574	0.7314177	0.7680499	0.7658257	0.7312411	0.76890063	0.6747923	0.7415866	0.6856543	0.6919639	0.7606972	0.7391675	0.7148344	0.75236547	0.74322706	0.6984946	0.7734909	0.78896105	0.6683317	0.7726961	0.7752001	0.74270225	0.6778124	0.6373979	0.72499466	0.7836527	0.78726393	0.7944906	0.73478633	0.79311913	0.7421055	0.743599	0.73846316	0.72784775	0.7331415	0.7137972	0.75218177	0.7402617	0.7333257	0.7137972	0.7395437	0.69495565	0.68433064	0.7111099
MS.1.1.lemma20.022	0.7538818	0.8101919	0.8606855	0.79749924	0.8095916	0.79199725	0.7593447	0.761948	0.8068619	0.81249034	0.78988945	0.80262494	0.778589	0.7869284	0.7564162	0.7744699	0.79332244	0.7686913	0.792268	0.80968004	0.74765855	0.73329014	0.7468146	0.78191185	0.68951195	0.6878484	0.73091507	0.67266315	0.69946766	0.69162506	0.7287008	0.64131397	0.7914761	0.7647221	0.79368234	0.7785063	0.7325069	0.72759	0.7297064	0.7878318	0.67887217	0.72267246	0.7054711	0.7503125	0.71633697	0.6700224	0.7277201	0.8159225	0.8196875	0.8058012	0.7583376	0.79380256	0.77884024	0.6693412	0.7901041	0.7058899	0.758893	0.78540254	0.7009432	0.7784587	0.75479525	0.64568186	0.75855994	0.7635548	0.7904856	0.68317086	0.8181861	0.7775533	0.795778	0.7921627	0.6965085	0.75821626	0.71010184	0.79093105	0.7597368	0.754256	0.68371326	0.8496355	0.7651664	0.68211824	0.6489257	0.76089716	0.7750784	0.70395726	0.6972267	0.7538382	0.7027188	0.6634703	0.68978524	0.68952715	0.6960295	0.7363832	0.7385225	0.7504499	0.5419236	0.7239256	0.6880221	0.71852326	0.71368486	0.74450105	0.77281845	0.7920251	0.7406018	0.6731548	0.77378356	0.7639052	0.80464053	0.80226964	0.7005653	0.66116464	0.7279148	0.70258224	0.7491392	0.69255036	0.738502	0.7508801	0.6984492	0.74342877	0.74158454	0.77861464	0.6945079	0.7335276	0.7549878	0.7021832	0.8006537	0.83222747	0.690933	0.7764805	0.81111723	0.7497919	0.7545152	0.72194445	0.70877564	0.7291122	0.65665257	0.77606004	0.81697637	0.74079484	0.73698413	0.6682781	0.69306046	0.7585067	0.68873775	0.60072964	0.78143376	0.7875457	0.8192983	0.72270936	0.5695999	0.63117445	0.73946244	0.76946855	0.78537464	0.6838413	0.75845313	0.77876884	0.66499346	0.74256665	0.69987506	0.73629534	0.68413013	0.73272175	0.7363145	0.73499876	0.68413013	0.71783864	0.74263185	0.69605535	0.7010266
MS.1.1.lemma20.023	0.7582303	0.7855295	0.77543086	0.8289468	0.82924217	0.7958299	0.7616039	0.7564538	0.8018148	0.8178261	0.7913991	0.81508803	0.796651	0.8188077	0.8829032	0.85123813	0.79614764	0.8006889	0.7614601	0.77821964	0.766096	0.7881526	0.82093406	0.79449034	0.64246744	0.689248	0.70148903	0.66062397	0.7104014	0.7082068	0.7516291	0.6821562	0.8064629	0.82910264	0.79135984	0.72090423	0.7055649	0.7382082	0.7558906	0.67377543	0.6869777	0.8200024	0.807749	0.8292156	0.8304265	0.7065484	0.822117	0.7917719	0.8143301	0.8054569	0.78820646	0.78328264	0.7685103	0.7126051	0.7610571	0.7463153	0.75565374	0.8441478	0.77037406	0.78222334	0.7926433	0.7159654	0.8008762	0.80330306	0.785065	0.73197854	0.769048	0.792056	0.8150058	0.8062405	0.73574305	0.72720945	0.82167476	0.82924134	0.7805906	0.7644836	0.7383508	0.7789821	0.7418327	0.77155817	0.7604824	0.75485367	0.7392259	0.715863	0.71125656	0.76399875	0.7459024	0.6850566	0.7599058	0.741184	0.6809016	0.77615917	0.7177101	0.7285978	0.589798	0.6958035	0.7157607	0.73197275	0.77158105	0.73979497	0.7596887	0.7497678	0.7896759	0.7582288	0.82740206	0.80192417	0.758668	0.7518914	0.78326225	0.78524065	0.7218552	0.71885926	0.8147292	0.7397288	0.8182204	0.8062483	0.6863149	0.72743136	0.7690132	0.8259075	0.71895087	0.7361751	0.72887653	0.6986635	0.77589124	0.7148702	0.6885266	0.80652076	0.7818017	0.7272169	0.7790256	0.73307383	0.74117166	0.74144685	0.7147	0.7153179	0.72964114	0.70863247	0.7585036	0.75839484	0.7028807	0.78954047	0.76680994	0.68839705	0.7794596	0.8108898	0.7831108	0.738144	0.6722554	0.74260956	0.7847804	0.80125445	0.80020803	0.7560857	0.8008643	0.797858	0.76996666	0.77321106	0.72591084	0.7754945	0.724761	0.78633815	0.7880349	0.7707292	0.724761	0.75063205	0.80602723	0.80304193	0.75456953
MS.1.1.lemma20.024	0.7821364	0.8112149	0.8205539	0.897872	0.87912035	0.86067575	0.80032974	0.8185002	0.8690215	0.88289243	0.8485199	0.87279886	0.84201616	0.8209593	0.88073105	0.8747489	0.8390794	0.8387132	0.83316815	0.8587198	0.85740745	0.85387313	0.86776114	0.8540317	0.77208173	0.757543	0.77755237	0.7355643	0.7758666	0.7907649	0.78060997	0.742803	0.8462044	0.8337014	0.85508126	0.7446141	0.77936727	0.7662385	0.82426155	0.7632355	0.7491545	0.85568696	0.8670635	0.875459	0.888273	0.76075506	0.8746425	0.8710564	0.8681389	0.86508137	0.84472066	0.8540334	0.8086784	0.6952168	0.8157626	0.8388321	0.8027466	0.8798175	0.77255994	0.85705996	0.8562545	0.7433992	0.8872008	0.86822426	0.8652172	0.8007528	0.83354974	0.83636373	0.85301346	0.8647461	0.8218377	0.7640044	0.80878407	0.88681227	0.8392077	0.82761735	0.83178407	0.8571417	0.8175073	0.78862643	0.79349715	0.8331992	0.8095347	0.77530736	0.76623636	0.8229702	0.78688467	0.7562798	0.8285572	0.7750267	0.75194854	0.83564925	0.7767641	0.7803986	0.6440175	0.8106405	0.7712024	0.7748612	0.8228604	0.82753384	0.85213304	0.8197679	0.8536911	0.82621175	0.8772828	0.810034	0.8428941	0.7875243	0.83118683	0.82307243	0.82224	0.8077601	0.8594156	0.79645663	0.8778514	0.8626374	0.75951695	0.78141963	0.78690374	0.86360246	0.75608796	0.8083411	0.8369864	0.8447499	0.83946747	0.7649618	0.7434899	0.87386334	0.82790333	0.78639936	0.84143066	0.8061921	0.82637197	0.859048	0.78958607	0.7803781	0.76324433	0.73125196	0.79584	0.7279287	0.76545644	0.85199773	0.79011106	0.7292844	0.8262245	0.87029094	0.8195076	0.7732994	0.71559614	0.77726907	0.81871516	0.84086615	0.871127	0.75185704	0.8391701	0.88113785	0.79379356	0.82804614	0.793857	0.8277156	0.77949667	0.8534576	0.8497504	0.82356906	0.77949667	0.81221026	0.87978965	0.8676052	0.7907372
MS.1.1.lemma20.025	0.86912024	0.882727	0.8358639	0.8530035	0.8852868	0.8466428	0.86298794	0.8154351	0.85113496	0.8423147	0.8668462	0.83820266	0.86363715	0.8528101	0.84286267	0.84349877	0.8420847	0.86393386	0.8379768	0.84508437	0.8352378	0.8470559	0.8542135	0.9143923	0.7446425	0.80044115	0.8220646	0.7649851	0.8065087	0.80230254	0.7982889	0.76616144	0.84745246	0.8422589	0.8317322	0.78010267	0.7767129	0.8053789	0.8359553	0.7872474	0.7896503	0.8581074	0.8702284	0.88212067	0.8681986	0.7902178	0.8737787	0.8679575	0.889272	0.89214516	0.8385606	0.8208048	0.8602852	0.8265965	0.8583269	0.8134212	0.8755555	0.8756761	0.79239815	0.8416894	0.8534779	0.7301368	0.8543295	0.8929972	0.881607	0.82638335	0.8737985	0.84501034	0.87529945	0.8885465	0.8202408	0.818556	0.8674874	0.85975003	0.8762871	0.8773706	0.83813286	0.88464415	0.8191782	0.82204175	0.8123228	0.85454345	0.8548644	0.76090133	0.7680095	0.8278103	0.8129731	0.81556183	0.8519374	0.8354164	0.79445237	0.8316325	0.85443264	0.857716	0.7008577	0.7894496	0.77736515	0.7732184	0.8350043	0.8181402	0.8452384	0.8685015	0.8649206	0.84133303	0.8745152	0.84962136	0.8155785	0.8160958	0.8599259	0.8314842	0.8467596	0.82860374	0.87862104	0.78964895	0.8026897	0.86227316	0.81039757	0.7851722	0.85328907	0.88593906	0.81389207	0.8122536	0.7990155	0.79966605	0.870465	0.78923106	0.80558735	0.8657574	0.84707963	0.7728852	0.87162626	0.79164267	0.8421465	0.7776913	0.7984492	0.8191738	0.8145646	0.84255344	0.83076024	0.8477073	0.81818414	0.84926695	0.8340475	0.8322054	0.8782358	0.8950598	0.83831954	0.8347382	0.7744923	0.8259151	0.86612725	0.8606049	0.8794111	0.8168822	0.8841788	0.87950987	0.82937294	0.8406697	0.82101494	0.83835053	0.8014406	0.858447	0.85654044	0.84319687	0.8014406	0.8422576	0.7939465	0.77264	0.83436245
MS.1.1.lemma20.026	0.747767	0.7764079	0.7372995	0.801315	0.78982204	0.7553722	0.7531352	0.6959603	0.75940114	0.7715249	0.75273895	0.77149206	0.7686917	0.7775239	0.76253617	0.7430435	0.75881547	0.76500595	0.74385244	0.75701255	0.7901345	0.74963653	0.7669763	0.7946038	0.68677074	0.6672538	0.6947946	0.64442146	0.68736017	0.6717825	0.75319797	0.6953887	0.75216466	0.77180964	0.74973804	0.7000904	0.6870595	0.73035294	0.743213	0.66540724	0.6858958	0.7856832	0.80470115	0.81509954	0.8116386	0.6803273	0.793487	0.7671702	0.77579826	0.78639287	0.7678708	0.7486539	0.75082093	0.7620743	0.7685106	0.7238434	0.7247098	0.78983426	0.7665549	0.7700667	0.80151427	0.7093421	0.7624418	0.81839925	0.7834367	0.74825484	0.758456	0.77255356	0.78418463	0.7914736	0.72982293	0.71032745	0.8217912	0.8103205	0.75411737	0.7540013	0.74680614	0.7625315	0.7126322	0.6941563	0.7143251	0.7543549	0.7576027	0.69218546	0.6678281	0.7688753	0.72086734	0.7386389	0.764093	0.70144933	0.72082216	0.7572369	0.68818885	0.7732044	0.60814184	0.740671	0.697986	0.67548394	0.75170153	0.7643597	0.75237757	0.765083	0.8007174	0.7754631	0.76773435	0.7646962	0.7162677	0.7392422	0.7948353	0.7580007	0.7471779	0.7542503	0.83410186	0.7204574	0.70207113	0.75832987	0.699899	0.6946086	0.7813804	0.80787593	0.7174952	0.7063056	0.7058397	0.6938261	0.7631044	0.6707488	0.6879585	0.7829003	0.7650163	0.696197	0.7608378	0.6916419	0.7533564	0.7065457	0.7456029	0.71623987	0.7453312	0.73466307	0.75069326	0.75078285	0.7721047	0.7472928	0.7580759	0.751382	0.8052867	0.8061652	0.75433385	0.7477842	0.65397865	0.76506156	0.78823274	0.7735671	0.78349954	0.73708135	0.7969203	0.8232366	0.7520225	0.7671707	0.7266978	0.77401435	0.7237123	0.787915	0.77100915	0.762445	0.7237123	0.72692436	0.7459443	0.74678636	0.738673
MS.1.1.lemma20.027	0.82073295	0.8352982	0.7905117	0.87341034	0.89302117	0.8122357	0.8082069	0.8180592	0.8280344	0.84837234	0.82507586	0.8497659	0.83169216	0.85470915	0.83992624	0.8497741	0.7999128	0.8093946	0.7785638	0.79878986	0.78342044	0.784059	0.8261648	0.84363246	0.7181748	0.74681467	0.7654085	0.74522465	0.7625129	0.7609931	0.79177755	0.6883078	0.80985624	0.8074073	0.8097294	0.7826253	0.7513106	0.7653813	0.79153794	0.7463866	0.7248361	0.80243385	0.8165446	0.83097345	0.82659984	0.7422622	0.8230782	0.8441209	0.84242725	0.892384	0.8563567	0.8352624	0.812364	0.7705029	0.78180003	0.7877264	0.7929548	0.85678816	0.7477203	0.7917436	0.8094807	0.67997897	0.8429874	0.8094122	0.81112343	0.75407803	0.8259362	0.8644211	0.8439889	0.86189985	0.7557622	0.7782959	0.8476093	0.85992473	0.8287301	0.8321373	0.7693943	0.8339697	0.7769733	0.76610744	0.7824798	0.8269064	0.8205761	0.71020985	0.7335259	0.7832683	0.7439385	0.7113782	0.78852	0.7427549	0.77945244	0.7946517	0.7772855	0.7839852	0.6205388	0.7215723	0.6972185	0.7534869	0.8003177	0.75982356	0.7912204	0.80590034	0.84484434	0.7794015	0.8173403	0.7895273	0.75878066	0.77505755	0.7727839	0.7752627	0.75902444	0.7332659	0.8359758	0.73679185	0.81128	0.81835854	0.7259447	0.72959685	0.8066659	0.8316172	0.7431478	0.7435777	0.7372601	0.7279279	0.8360256	0.7622221	0.7490062	0.8360303	0.8249335	0.7394603	0.83282137	0.7383161	0.76297665	0.73795635	0.73992014	0.7905095	0.7898538	0.769823	0.7561386	0.7535649	0.76492476	0.79505855	0.77035236	0.6973745	0.79675585	0.8115569	0.8207371	0.7614627	0.65989274	0.7576186	0.8110545	0.8208161	0.86490285	0.75419253	0.8176498	0.8436841	0.7706018	0.7873425	0.75797576	0.7927896	0.75971967	0.81039554	0.8235532	0.79248434	0.75971967	0.78805256	0.81121415	0.80922246	0.777231
MS.1.1.lemma20.028	0.79496986	0.83044446	0.8089577	0.8355767	0.8534994	0.7932878	0.8056415	0.76637524	0.81563044	0.83139354	0.815607	0.82125527	0.81056744	0.8252211	0.8445487	0.83395886	0.8019991	0.8024452	0.7958723	0.7887421	0.7914195	0.7815901	0.79912335	0.8299251	0.71301585	0.72157377	0.7248291	0.70793074	0.75956315	0.7189236	0.7506095	0.69342196	0.7868077	0.80070984	0.78617597	0.71741164	0.69022274	0.7329319	0.7858117	0.72103083	0.70618427	0.8084181	0.82146394	0.83055305	0.8294573	0.7007655	0.82163584	0.81042635	0.82700753	0.86725235	0.8157351	0.8070962	0.79530567	0.78321624	0.7599353	0.7573207	0.7987029	0.86901236	0.7593611	0.77431697	0.8014546	0.6803572	0.84109217	0.8257345	0.80279213	0.7192134	0.8156691	0.8273173	0.86878335	0.84648186	0.74719286	0.76762676	0.85044336	0.86161405	0.8005816	0.7923329	0.74829906	0.82170826	0.7473882	0.7594105	0.7386348	0.7810632	0.75346404	0.7027909	0.7035013	0.75534815	0.72725433	0.67732143	0.76618946	0.75232273	0.72077703	0.7663199	0.73402417	0.75285274	0.6169442	0.6766156	0.6998899	0.7273295	0.7665596	0.7470338	0.78946376	0.77166855	0.8080297	0.793067	0.8332322	0.7899327	0.77848667	0.74913305	0.77942675	0.7773318	0.73910624	0.7253667	0.8517344	0.7173393	0.82301706	0.80438256	0.7142007	0.69706553	0.7887599	0.83564633	0.7346378	0.7026175	0.7099252	0.69707274	0.80308306	0.7192807	0.7075257	0.80205446	0.7796171	0.702632	0.7977479	0.7398712	0.7186994	0.7054	0.74445736	0.7525431	0.77127856	0.74278253	0.79483676	0.7444347	0.74169993	0.7945997	0.78037876	0.6731681	0.8161041	0.821763	0.8162338	0.75465447	0.6728676	0.77131253	0.8239507	0.8201984	0.84147775	0.7486702	0.81271416	0.8140168	0.7786604	0.79833215	0.75879097	0.79933125	0.75273067	0.8109104	0.82685614	0.79729134	0.75273067	0.7751397	0.81079394	0.81202435	0.7627271
MS.1.1.lemma20.029	0.81760734	0.8731564	0.85249424	0.9126162	0.8874211	0.8638623	0.8391739	0.8202914	0.88173074	0.8994437	0.8525633	0.88176495	0.8687106	0.8767166	0.8739113	0.85451406	0.85672337	0.86143386	0.8656996	0.87671554	0.87538433	0.8184348	0.85675573	0.90288526	0.7511701	0.76511335	0.77728474	0.72879773	0.7856844	0.7585658	0.82297575	0.75174195	0.8637603	0.8676034	0.8371042	0.7622364	0.7496091	0.7752056	0.80622876	0.75442934	0.74924105	0.8858001	0.89125717	0.9103256	0.9079033	0.7689116	0.88915724	0.86298776	0.89617753	0.8900779	0.86126363	0.8552588	0.82965016	0.80089366	0.82947093	0.8389772	0.80190635	0.89013886	0.79683775	0.8454467	0.86498713	0.7496067	0.8665921	0.8938014	0.8754729	0.7938375	0.875143	0.8678135	0.91550934	0.8983621	0.8048014	0.78305876	0.8897982	0.93651265	0.8366625	0.8403059	0.8035176	0.8760274	0.7921891	0.7761677	0.7892762	0.8391372	0.8452511	0.7484695	0.7423701	0.83061373	0.80235803	0.76914096	0.82617533	0.78585315	0.75251716	0.8387834	0.7853083	0.83051944	0.6384457	0.78851205	0.76048964	0.7747207	0.81116414	0.81911415	0.8331226	0.8539245	0.85610443	0.8429196	0.8823796	0.84045345	0.8118949	0.82624954	0.8379259	0.8281886	0.80148596	0.7970802	0.91591763	0.80161905	0.82229674	0.858462	0.7657917	0.7696007	0.86189085	0.8986117	0.77001894	0.7876087	0.8042659	0.7694538	0.84783417	0.79103273	0.75210303	0.86811686	0.8404705	0.771505	0.84190893	0.8093867	0.81834894	0.81173354	0.81205374	0.79918903	0.8110865	0.7799722	0.82186383	0.7914216	0.79761004	0.8349603	0.8075752	0.76301813	0.8712588	0.89092535	0.8741842	0.81134367	0.70107543	0.82087654	0.8677752	0.85664266	0.8877067	0.7888794	0.86557305	0.8944802	0.8147277	0.85950184	0.80947334	0.8640484	0.80448914	0.87068945	0.8678625	0.85751885	0.80448914	0.8222835	0.87193334	0.8569865	0.80275565
MS.1.1.lemma20.030	0.78101474	0.81712806	0.7725877	0.8167883	0.8080144	0.79435486	0.8065619	0.7499371	0.7745152	0.7833101	0.7826607	0.78495663	0.7801519	0.8022544	0.7903783	0.7812842	0.809437	0.7846199	0.7842289	0.77818555	0.80662096	0.77660906	0.80207473	0.8386209	0.69027156	0.73171455	0.7383203	0.6925722	0.73971	0.72015435	0.75815696	0.79610455	0.7800979	0.8041279	0.76058435	0.7362079	0.717841	0.76211876	0.78304684	0.7041191	0.7153063	0.7887598	0.8038277	0.82398635	0.83200496	0.75351495	0.82505894	0.77354777	0.8275239	0.80147827	0.76811594	0.7726307	0.78188425	0.7509757	0.79802185	0.7692158	0.748706	0.82573766	0.8201153	0.8127379	0.80441463	0.761648	0.7864644	0.8414195	0.8123295	0.75132287	0.7904509	0.78019035	0.81313455	0.8170993	0.7532681	0.74873006	0.8231261	0.8151029	0.7933395	0.7924515	0.77396536	0.78000355	0.7321215	0.7288527	0.7354562	0.77629393	0.759681	0.71151584	0.6946754	0.7915998	0.745106	0.7564695	0.7800122	0.7520871	0.7231714	0.7695531	0.7536563	0.80989057	0.66672295	0.73927	0.78567946	0.731808	0.77610123	0.77740216	0.7827085	0.80479723	0.8153778	0.7670764	0.8051812	0.80389756	0.74869	0.75472224	0.8197038	0.7944207	0.7558748	0.7558334	0.8403513	0.73968583	0.72747177	0.7860354	0.72227174	0.6899754	0.7599196	0.8294901	0.7438589	0.7409464	0.7117892	0.69774646	0.799704	0.70555764	0.7339849	0.78471017	0.79921603	0.71135485	0.77823484	0.69895905	0.802334	0.70436376	0.84522575	0.7600436	0.7712518	0.7742923	0.77823734	0.7656664	0.7885188	0.79588944	0.7843244	0.77595806	0.8112155	0.80789804	0.7879554	0.7859996	0.68395764	0.7800369	0.8224995	0.7982485	0.8192093	0.7564825	0.8303433	0.83546764	0.7727166	0.7956903	0.764377	0.7989886	0.76481396	0.81855553	0.7930882	0.7936404	0.764814	0.76598114	0.7625458	0.7624282	0.7797297
MS.1.1.lemma20.031	0.87387586	0.8655441	0.8320047	0.8575952	0.87252635	0.84753066	0.87775594	0.828666	0.8375382	0.81945693	0.8457031	0.84012	0.80312586	0.8533445	0.8449798	0.8569407	0.8578927	0.8378783	0.82045406	0.8144316	0.83328325	0.8285896	0.8662141	0.86905813	0.7176698	0.790691	0.771239	0.74697286	0.81532	0.80402815	0.81948906	0.82280666	0.83639574	0.84970576	0.85571307	0.816356	0.8132931	0.8232974	0.8756547	0.79443276	0.8124698	0.84397715	0.8289088	0.84560746	0.83418083	0.78786755	0.85263246	0.8436634	0.8324209	0.8732579	0.832181	0.8067219	0.85186315	0.78992873	0.84147257	0.81409466	0.8315005	0.85659087	0.8090245	0.8291599	0.86379105	0.7368865	0.8391936	0.88248837	0.8675755	0.7843196	0.8326148	0.8307282	0.8622207	0.86716014	0.8179293	0.8252283	0.82583296	0.84098816	0.8391937	0.8691342	0.82233304	0.84983104	0.84569144	0.83453625	0.80597216	0.82015234	0.82759625	0.81138027	0.8135282	0.84015805	0.7754821	0.8030834	0.831894	0.81887496	0.74775386	0.86019534	0.7776126	0.82812095	0.6958125	0.7669788	0.7742931	0.7631081	0.8500304	0.79552585	0.82559353	0.8219696	0.8655483	0.79807806	0.8644447	0.83971184	0.8259046	0.7931478	0.8426119	0.838335	0.764824	0.7787662	0.83651996	0.7485338	0.83874536	0.8428496	0.8077968	0.7755378	0.7716098	0.8903673	0.8328985	0.8241295	0.7737599	0.7628835	0.8661778	0.7791219	0.8327015	0.84773225	0.8599077	0.782225	0.87007993	0.77362895	0.8543393	0.7411717	0.8346515	0.8544394	0.80322945	0.8213285	0.8248534	0.8159407	0.8311156	0.86572784	0.8644766	0.7974651	0.86873347	0.8464111	0.8138079	0.8054234	0.74305165	0.8714021	0.8778064	0.87358785	0.87836003	0.8367632	0.87756294	0.8567609	0.84079087	0.8582751	0.8386486	0.86162275	0.824779	0.8738709	0.86084205	0.8562285	0.824779	0.85085034	0.782486	0.75119436	0.83369845
