c1	MS.1.6.lemma20.000	MS.1.6.lemma20.001	MS.1.6.lemma20.002	MS.1.6.lemma20.003	MS.1.6.lemma20.004	MS.1.6.lemma20.005	MS.1.6.lemma20.006	MS.1.6.lemma20.007	MS.1.6.lemma20.008	MS.1.6.lemma20.009	MS.1.6.lemma20.010	MS.1.6.lemma20.011	MS.1.6.lemma20.012	MS.1.6.lemma20.013	MS.1.6.lemma20.014	MS.1.6.lemma20.015	MS.1.6.lemma20.016	MS.1.6.lemma20.017	MS.1.6.lemma20.018	MS.1.6.lemma20.019	MS.1.6.lemma20.020	MS.1.6.lemma20.021	MS.1.6.lemma20.022	MS.1.6.lemma20.023	MS.1.6.lemma20.024	MS.1.6.lemma20.025	MS.1.6.lemma20.026	MS.1.6.lemma20.027	MS.1.6.lemma20.028	MS.1.6.lemma20.029	MS.1.6.lemma20.030	MS.1.6.lemma20.031	MS.1.6.lemma20.032	MS.1.6.lemma20.033	MS.1.6.lemma20.034	MS.1.6.lemma20.035	MS.1.6.lemma20.036	MS.1.6.lemma20.037	MS.1.6.lemma20.038	MS.1.6.lemma20.039	MS.1.6.lemma20.040	MS.1.6.lemma20.041	MS.1.6.lemma20.042	MS.1.6.lemma20.043	MS.1.6.lemma20.044	MS.1.6.lemma20.045	MS.1.6.lemma20.046	MS.1.6.lemma20.047	MS.1.6.lemma20.048	MS.1.6.lemma20.049	MS.1.6.lemma20.050	MS.1.6.lemma20.051	MS.1.6.lemma20.052	MS.1.6.lemma20.053	MS.1.6.lemma20.054	MS.1.6.lemma20.055	MS.1.6.lemma20.056	MS.1.6.lemma20.057	MS.1.6.lemma20.058	MS.1.6.lemma20.059	MS.1.6.lemma20.060	MS.1.6.lemma20.061	MS.1.6.lemma20.062	MS.1.6.lemma20.063	MS.1.6.lemma20.064	MS.1.6.lemma20.065	MS.1.6.lemma20.066	MS.1.6.lemma20.067	MS.1.6.lemma20.068	MS.1.6.lemma20.069	MS.1.6.lemma20.070	MS.1.6.lemma20.071	MS.1.6.lemma20.072	MS.1.6.lemma20.073	MS.1.6.lemma20.074	MS.1.6.lemma20.075	MS.1.6.lemma20.076	MS.1.6.lemma20.077	MS.1.6.lemma20.078	MS.1.6.lemma20.079	MS.1.6.lemma20.080	MS.1.6.lemma20.081	MS.1.6.lemma20.082	MS.1.6.lemma20.083	MS.1.6.lemma20.084	MS.1.6.lemma20.085	MS.1.6.lemma20.086	MS.1.6.lemma20.087	MS.1.6.lemma20.088	MS.1.6.lemma20.089	MS.1.6.lemma20.090	MS.1.6.lemma20.091	MS.1.6.lemma20.092	MS.1.6.lemma20.093	MS.1.6.lemma20.094	MS.1.6.lemma20.095	MS.1.6.lemma20.096	MS.1.6.lemma20.097	MS.1.6.lemma20.098	MS.1.6.lemma20.099	MS.1.6.lemma20.100	MS.1.6.lemma20.101	MS.1.6.lemma20.102	MS.1.6.lemma20.103	MS.1.6.lemma20.104	MS.1.6.lemma20.105	MS.1.6.lemma20.106	MS.1.6.lemma20.107	MS.1.6.lemma20.108	MS.1.6.lemma20.109	MS.1.6.lemma20.110	MS.1.6.lemma20.111	MS.1.6.lemma20.112	MS.1.6.lemma20.113	MS.1.6.lemma20.114	MS.1.6.lemma20.115	MS.1.6.lemma20.116	MS.1.6.lemma20.117	MS.1.6.lemma20.118	MS.1.6.lemma20.119	MS.1.6.lemma20.120	MS.1.6.lemma20.121	MS.1.6.lemma20.122	MS.1.6.lemma20.123	MS.1.6.lemma20.124	MS.1.6.lemma20.125	MS.1.6.lemma20.126	MS.1.6.lemma20.127	MS.1.6.lemma20.128	MS.1.6.lemma20.129	MS.1.6.lemma20.130	MS.1.6.lemma20.131	MS.1.6.lemma20.132	MS.1.6.lemma20.133	MS.1.6.lemma20.134	MS.1.6.lemma20.135	MS.1.6.lemma20.136	MS.1.6.lemma20.137	MS.1.6.lemma20.138	MS.1.6.lemma20.139	MS.1.6.lemma20.140	MS.1.6.lemma20.141	MS.1.6.lemma20.142	MS.1.6.lemma20.143	MS.1.6.lemma20.144	MS.1.6.lemma20.145	MS.1.6.lemma20.146	MS.1.6.lemma20.147	MS.1.6.lemma20.148	MS.1.6.lemma20.149	MS.1.6.lemma20.150	MS.1.6.lemma20.151	MS.1.6.lemma20.152	MS.1.6.lemma20.153	MS.1.6.lemma20.154	MS.1.6.lemma20.155	MS.1.6.lemma20.156	MS.1.6.lemma20.157	MS.1.6.lemma20.158	MS.1.6.lemma20.159	MS.1.6.lemma20.160	MS.1.6.lemma20.161	MS.1.6.lemma20.162	MS.1.6.lemma20.163	MS.1.6.lemma20.164	MS.1.6.lemma20.165	MS.1.6.lemma20.166	MS.1.6.lemma20.167	MS.1.6.lemma20.168
MS.1.1.lemma20.026	0.90732	0.91548574	0.91877484	0.9291767	0.9218319	0.9110458	0.92842084	0.9348464	0.91520786	0.8998211	0.9311985	0.9099578	0.9148909	0.9111061	0.9153441	0.9289293	0.92882884	0.91945183	0.94503856	0.8947649	0.9290586	0.92612904	0.9295276	0.92193556	0.80541956	0.90984976	0.9040686	0.9125736	0.9146801	0.9234711	0.9113282	0.9267477	0.92864794	0.9083156	0.9211882	0.9108556	0.9135336	0.9395042	0.937756	0.9271603	0.88847023	0.92082876	0.9410832	0.9369008	0.94392616	0.9159186	0.9331184	0.9292699	0.9171394	0.92706555	0.8943002	0.900389	0.9373138	0.87211436	0.9166315	0.9228369	0.9188864	0.9108459	0.8959861	0.9216002	0.89529586	0.88454264	0.9184193	0.9524383	0.9316041	0.9033096	0.934735	0.9043556	0.91041195	0.915029	0.92434853	0.93560624	0.92210484	0.9216896	0.9238756	0.9301729	0.8652521	0.9224469	0.91362965	0.888996	0.863187	0.91746473	0.93190825	0.91828585	0.90579987	0.9185415	0.9082298	0.9308229	0.8635092	0.88805676	0.9297894	0.9203349	0.91826534	0.89860123	0.86016774	0.89362115	0.9174456	0.90850586	0.9130496	0.91336584	0.91941255	0.9173422	0.9119425	0.7030628	0.9231432	0.92631114	0.9327324	0.9158932	0.9093709	0.89629745	0.9079351	0.92232645	0.9208276	0.8892826	0.8996833	0.9203564	0.91827583	0.91981566	0.89517844	0.9223554	0.9089332	0.91105163	0.8828894	0.9254918	0.92109466	0.91062254	0.91468453	0.9043003	0.9261024	0.89111465	0.91519254	0.9124638	0.8623332	0.89892626	0.9139957	0.90796965	0.91553694	0.8985889	0.9192283	0.9102495	0.91820997	0.92051727	0.91576433	0.89649916	0.9050557	0.9057844	0.8985692	0.9208964	0.7683381	0.9434122	0.9276797	0.92125034	0.9257537	0.9148935	0.9312254	0.92756325	0.8641435	0.885028	0.9215989	0.8928157	0.88708234	0.9255286	0.91818905	0.89541185	0.8824206	0.9153944	0.8204981	0.8161938	0.8969798
MS.1.1.lemma20.027	0.93888485	0.92431605	0.93106854	0.92808855	0.9243965	0.9203959	0.9201799	0.92253006	0.9060478	0.8928971	0.93275905	0.9036173	0.91463435	0.92681867	0.93563986	0.93634117	0.91635597	0.9235289	0.91717464	0.86494774	0.9187386	0.9261799	0.918534	0.93050486	0.7985216	0.88894033	0.90819156	0.91592205	0.93827677	0.9075608	0.92662024	0.90970063	0.9170939	0.9079974	0.91870725	0.9241413	0.9292117	0.9239277	0.9333998	0.9243858	0.9037625	0.92724454	0.9001709	0.9087223	0.9142283	0.92338884	0.92249966	0.9258419	0.92239094	0.9453651	0.92010874	0.92061585	0.93107307	0.9160091	0.93216866	0.92896056	0.93085086	0.91939265	0.9186606	0.9376361	0.8955928	0.9208876	0.9176567	0.9413233	0.89869845	0.9220269	0.93320346	0.92664725	0.92000747	0.92562234	0.93538934	0.9407976	0.9381367	0.9201765	0.92665637	0.9085832	0.84668267	0.9298521	0.92212373	0.85545135	0.8606036	0.9197111	0.9252566	0.915342	0.90134966	0.90961206	0.89820766	0.89323956	0.79696184	0.9143889	0.9149101	0.9014193	0.9391658	0.92246276	0.8619975	0.8693308	0.92840505	0.900494	0.9074484	0.91084033	0.87917936	0.9072935	0.9269231	0.6975903	0.9221912	0.9053988	0.9174206	0.91704804	0.9265764	0.9297417	0.8860358	0.8905655	0.90087295	0.85369045	0.9210676	0.9373208	0.9340048	0.9240295	0.9023063	0.9223731	0.9142708	0.9213647	0.9013026	0.9178453	0.911728	0.908053	0.9452159	0.91791606	0.9225317	0.91009307	0.9290589	0.9274012	0.84113216	0.9112917	0.89610016	0.9321588	0.92738795	0.8964913	0.9281242	0.92262864	0.93396205	0.9206069	0.9362759	0.8969141	0.91554415	0.93276924	0.8987965	0.91305757	0.7767415	0.93860245	0.9436524	0.9236603	0.9355748	0.92338145	0.93341863	0.91301805	0.89147884	0.9021926	0.9313931	0.911887	0.90011287	0.93333364	0.9392714	0.90287054	0.8936718	0.92707205	0.7955476	0.79557085	0.9091727
MS.1.1.lemma20.028	0.8238817	0.8616997	0.8338462	0.8664691	0.85690624	0.83806616	0.8295233	0.85091543	0.8581369	0.8407271	0.85665643	0.85355383	0.8555042	0.83738667	0.8334228	0.8755152	0.85682875	0.80482715	0.8696358	0.8341665	0.8783971	0.85799927	0.87196463	0.8438034	0.79031837	0.7918003	0.801064	0.8236402	0.83804625	0.82646036	0.84238315	0.8406484	0.83116317	0.8459655	0.8637709	0.8218947	0.8358828	0.8526124	0.86630714	0.849899	0.854473	0.8545699	0.88115597	0.868558	0.87542033	0.8596983	0.84847116	0.82677084	0.88318133	0.86913717	0.8360281	0.85966146	0.85310996	0.80203855	0.8436518	0.8584833	0.8754617	0.8624668	0.8220558	0.83628666	0.86513805	0.81424683	0.88866866	0.8735295	0.8607801	0.8386994	0.85771745	0.8535913	0.8763051	0.8481058	0.85189235	0.8575727	0.8501651	0.8631209	0.8621694	0.8888161	0.85728157	0.85365427	0.8472855	0.8660116	0.8368232	0.8746042	0.8443879	0.8329853	0.83541584	0.84543693	0.8442214	0.86382896	0.8464035	0.8400946	0.8577481	0.852346	0.8564063	0.8506715	0.82799226	0.83198804	0.8330656	0.8593725	0.8345562	0.8425298	0.8773875	0.852986	0.84770775	0.72414005	0.81871986	0.8541994	0.8470422	0.82989055	0.83203024	0.83223975	0.86261475	0.86013156	0.8651742	0.84143174	0.8475339	0.8443383	0.8406443	0.847766	0.7947136	0.8206644	0.85049	0.8287513	0.8569964	0.8538189	0.8653543	0.8295269	0.8397124	0.8445624	0.8390109	0.81740004	0.84377736	0.84040314	0.8603425	0.8397387	0.8770732	0.818846	0.83489865	0.79802597	0.85144037	0.851546	0.84542936	0.8507154	0.8248589	0.88769054	0.8214814	0.83443135	0.856472	0.86774635	0.8151116	0.83760333	0.82569706	0.84472203	0.8308951	0.84354764	0.86338574	0.85767806	0.7877885	0.82117844	0.8405138	0.82362527	0.8422549	0.8509577	0.8371159	0.84108	0.8399274	0.8471005	0.80791247	0.8052915	0.79394686
MS.1.1.lemma20.029	0.94187576	0.9438058	0.9552318	0.95298773	0.9464236	0.9355561	0.94042844	0.9379689	0.9203241	0.91252387	0.95095503	0.9265216	0.94603795	0.9426376	0.94432527	0.9464115	0.93034744	0.946567	0.94019663	0.9071388	0.941453	0.9407626	0.9419198	0.9468199	0.7980755	0.90461624	0.9284439	0.93942255	0.93700033	0.9213635	0.93908215	0.92465675	0.9473589	0.9319519	0.93211216	0.9479003	0.9347064	0.93298274	0.9504182	0.9394461	0.88918656	0.94134694	0.9309707	0.9477252	0.94515955	0.9231458	0.95056534	0.94596267	0.9367482	0.9409294	0.9188594	0.9299739	0.95338607	0.9026742	0.93857396	0.9450241	0.94193375	0.93038005	0.9214077	0.9503391	0.9047862	0.92055154	0.9227797	0.9588616	0.9297043	0.9057355	0.94433343	0.9347772	0.9265939	0.95274216	0.9497462	0.95155394	0.94261825	0.9484056	0.9422058	0.9315151	0.8727902	0.952229	0.9378147	0.8851509	0.8595854	0.92313635	0.9292162	0.9233112	0.9116472	0.9373653	0.92811036	0.92656326	0.83092785	0.8955919	0.94121206	0.93347156	0.9397703	0.92235386	0.8471441	0.89829344	0.9358067	0.9041929	0.92994034	0.92769086	0.91300476	0.9391464	0.9466753	0.7065779	0.94006896	0.93684655	0.9400739	0.94223094	0.9387783	0.9270073	0.9148413	0.9276728	0.9191624	0.8930483	0.9126994	0.94778717	0.9470754	0.9481443	0.91804963	0.9516916	0.91724026	0.9390502	0.8893849	0.9456749	0.93088984	0.939913	0.93692267	0.93670225	0.94698375	0.91910195	0.9376749	0.9316893	0.86512864	0.93162173	0.90427125	0.9305904	0.94763327	0.9119443	0.9313767	0.9156908	0.9464669	0.93533784	0.9350291	0.893233	0.93911564	0.94763523	0.91902137	0.9180728	0.73670655	0.9478371	0.9480955	0.9440768	0.95328	0.94271666	0.952921	0.94650567	0.8649999	0.91320074	0.9377365	0.92259395	0.890025	0.95042664	0.9468502	0.91755784	0.88161695	0.9497674	0.82993126	0.83229095	0.92140996
MS.1.1.lemma20.030	0.94754887	0.953595	0.9614296	0.95221007	0.95933867	0.9550093	0.9511932	0.9529306	0.92757815	0.9297288	0.9665608	0.95429647	0.9610626	0.9469684	0.9554254	0.9495004	0.93665236	0.95477027	0.9453752	0.9092275	0.94253975	0.9604031	0.9585806	0.95765585	0.77140176	0.90606135	0.9390352	0.9565841	0.94009995	0.9386602	0.9587314	0.9567415	0.967424	0.94726086	0.9450609	0.96112096	0.9442654	0.94120044	0.9655396	0.9305389	0.8879056	0.9596195	0.9291279	0.96005356	0.95021737	0.90710855	0.960595	0.9589579	0.9436219	0.94738483	0.9376148	0.9404017	0.96522474	0.8930335	0.9480952	0.9617637	0.9440986	0.9420997	0.925573	0.9463473	0.8976874	0.9096924	0.930518	0.9588225	0.9290054	0.90971005	0.93776625	0.95110255	0.9290224	0.9635945	0.9612859	0.95374185	0.9496393	0.9365556	0.9484372	0.9372784	0.8693627	0.96481276	0.9501743	0.90154374	0.8525402	0.9202242	0.92481565	0.93271077	0.9276503	0.93923813	0.9473696	0.91744184	0.81143594	0.8981385	0.946638	0.9496732	0.93779266	0.93907505	0.86028934	0.8810966	0.94254273	0.8923059	0.95891637	0.9441445	0.9337796	0.957726	0.95353997	0.65817314	0.9570882	0.9608561	0.96200585	0.9500616	0.93618697	0.9328934	0.92445296	0.9398586	0.9323076	0.907465	0.91762716	0.95811236	0.9435669	0.9409574	0.9306603	0.9551468	0.8931169	0.9387454	0.8820982	0.9601213	0.9304429	0.94641685	0.9445039	0.9537892	0.95942736	0.9349202	0.9565371	0.9450717	0.8445409	0.9527415	0.9331397	0.9355596	0.95914596	0.9110791	0.93455505	0.92963135	0.9486718	0.94597834	0.93389374	0.8710161	0.94631857	0.95722234	0.9240949	0.9291527	0.70628273	0.94591814	0.948681	0.95140094	0.9546976	0.9465307	0.96401143	0.95078415	0.85481685	0.9241203	0.9378454	0.93357176	0.8798291	0.96485305	0.94768584	0.9291181	0.8655652	0.9629737	0.8614536	0.8542445	0.93376935
MS.1.1.lemma20.031	0.9486377	0.94164133	0.95635986	0.9466061	0.9486412	0.9418273	0.94002736	0.9447974	0.9154979	0.9059158	0.9541999	0.93214816	0.9468126	0.94269323	0.95077837	0.94301486	0.93583727	0.952446	0.94438946	0.8920088	0.9420975	0.9505161	0.9390423	0.9498729	0.77558976	0.911403	0.9368628	0.95498186	0.9356764	0.93079644	0.9411014	0.9378393	0.944987	0.9313009	0.9343846	0.9554373	0.93251675	0.94322973	0.9560909	0.93639135	0.8790697	0.941652	0.92368984	0.9440338	0.941195	0.9273851	0.94974816	0.9520143	0.93356144	0.94099337	0.92791194	0.9312269	0.9611	0.9008637	0.94471186	0.9435825	0.9349843	0.924526	0.91813254	0.94703454	0.9009341	0.912349	0.91019166	0.9628411	0.9247111	0.90839064	0.94157994	0.9431716	0.91505635	0.95727587	0.95551646	0.95485955	0.9366794	0.9436889	0.93883383	0.9308545	0.8654984	0.95382226	0.94499093	0.8897436	0.8407258	0.91369796	0.9330672	0.93455327	0.9243556	0.9429165	0.93304	0.9307802	0.827409	0.89678824	0.95383084	0.93724906	0.9384362	0.93272907	0.84146285	0.8838865	0.9435802	0.89174247	0.9434811	0.9273633	0.9039607	0.94014347	0.9504348	0.6775607	0.9468881	0.9431444	0.94915307	0.93997335	0.9367551	0.93480444	0.91270936	0.93392134	0.9093412	0.8824453	0.9149226	0.9460196	0.9464224	0.95077926	0.91522694	0.9468812	0.90618604	0.9455871	0.87516016	0.95392895	0.9358109	0.9396939	0.94673324	0.9412263	0.9545239	0.9221373	0.945854	0.9291672	0.8509891	0.93061614	0.91202056	0.93404263	0.9514506	0.9164829	0.93494076	0.9202994	0.94776785	0.93842995	0.9336958	0.8868376	0.93789107	0.94832563	0.9129728	0.9161922	0.70521677	0.9492112	0.9504606	0.94858944	0.95860934	0.9539549	0.96054196	0.9482183	0.8539151	0.91247904	0.93530405	0.9229624	0.87945807	0.9563879	0.9408217	0.91409457	0.86864847	0.94709843	0.8160289	0.81275105	0.9392779
MS.1.1.lemma20.032	0.91609764	0.91341805	0.8973642	0.89866567	0.8955343	0.8945355	0.90142477	0.9084008	0.88504875	0.8678149	0.90936667	0.88425356	0.894098	0.9125606	0.9122695	0.9023468	0.8976351	0.8921959	0.8996224	0.841686	0.8949348	0.90764713	0.88389933	0.90199316	0.75800073	0.8892568	0.8990478	0.9042126	0.9078322	0.88443553	0.8978851	0.8985305	0.89682597	0.8816875	0.8992448	0.9107233	0.9132143	0.899774	0.8948538	0.9058825	0.8851949	0.89968884	0.8801755	0.8957807	0.8968184	0.8811983	0.9028659	0.8911064	0.8888113	0.91141176	0.8996841	0.88744813	0.9044576	0.8994245	0.90874034	0.8992409	0.9049213	0.897252	0.91356295	0.9049397	0.89519584	0.90127146	0.8769817	0.90174305	0.8525752	0.89606833	0.90045875	0.8915409	0.8994639	0.89374816	0.9013736	0.9074806	0.91669047	0.9009639	0.893288	0.88392293	0.8358318	0.898445	0.89849377	0.8381837	0.8467648	0.8819799	0.89859015	0.8992536	0.8953151	0.8968783	0.86793625	0.8652717	0.7668731	0.8864532	0.8953937	0.8932029	0.8938285	0.9094677	0.88252455	0.8396448	0.8899548	0.8601873	0.89414614	0.8888692	0.8818664	0.8803662	0.8966826	0.69351757	0.9079106	0.8970848	0.88885456	0.91236764	0.91495645	0.8958538	0.859168	0.85979664	0.8706	0.8345424	0.9219721	0.9125776	0.9120125	0.90365493	0.87721795	0.8931779	0.9283085	0.9114872	0.885362	0.8841403	0.8918464	0.8846698	0.9239949	0.891541	0.90500903	0.90000165	0.90377545	0.8930881	0.7990453	0.8898208	0.85975325	0.9262971	0.89412457	0.9030801	0.93587226	0.9134097	0.9160767	0.8880881	0.9297509	0.87414926	0.90482515	0.9105778	0.8612988	0.8832199	0.75690013	0.9178803	0.9216891	0.9167094	0.91203713	0.91387975	0.90314984	0.88821065	0.9005496	0.8925301	0.91393006	0.89790446	0.89245194	0.90279377	0.89294404	0.8966044	0.8822997	0.9059017	0.7849489	0.7779486	0.9114102
MS.1.1.lemma20.033	0.96114063	0.9436594	0.9604659	0.944398	0.9484769	0.9468984	0.94660485	0.9553201	0.91651946	0.9057411	0.95777035	0.934171	0.94648623	0.9521605	0.95781106	0.94175977	0.9439887	0.95598257	0.94464153	0.8845225	0.94250184	0.95657337	0.934755	0.94566405	0.76484513	0.931885	0.9527628	0.9562522	0.94871616	0.93752164	0.94064677	0.94737506	0.95315367	0.9274297	0.94337076	0.9587085	0.9459219	0.9537809	0.9524324	0.94544715	0.8772383	0.94093055	0.9168175	0.9419378	0.9400276	0.91706467	0.948559	0.95645976	0.930761	0.93901664	0.934236	0.93272996	0.9590641	0.91766703	0.9559433	0.9449059	0.9381391	0.9303035	0.9305382	0.95631945	0.9020375	0.9168774	0.90418154	0.9612534	0.91098773	0.9222884	0.9478951	0.94481504	0.90909505	0.95298797	0.94755137	0.9522418	0.9429599	0.92887115	0.93838584	0.9265141	0.8550153	0.9486121	0.95435	0.8831175	0.85273856	0.91228217	0.9441942	0.94068086	0.9306424	0.9546337	0.9289495	0.9140462	0.81498903	0.9015786	0.95220625	0.9354873	0.9415467	0.94257766	0.86557484	0.8691851	0.937345	0.88199276	0.9455396	0.9287346	0.9108588	0.93315846	0.9451124	0.65199876	0.95728457	0.9474803	0.9492825	0.9531277	0.9509752	0.9290724	0.89709306	0.91190934	0.902174	0.87311006	0.9155443	0.9507066	0.9504135	0.9518819	0.92271674	0.94764364	0.92782617	0.9604714	0.87948704	0.9438139	0.93754894	0.94500184	0.95453465	0.9417908	0.96344876	0.9330114	0.94831103	0.9368782	0.8252579	0.9354593	0.9058466	0.94410557	0.9510253	0.94032645	0.96097696	0.93254024	0.9618503	0.9344308	0.9529427	0.88334084	0.9506895	0.9554667	0.901236	0.9172313	0.70396626	0.95503	0.96241534	0.9542741	0.96084774	0.96370935	0.9617876	0.9427953	0.87058705	0.9142122	0.9413286	0.92403424	0.8841001	0.95705914	0.941414	0.91720855	0.87160087	0.9510164	0.81199694	0.80357945	0.942996
MS.1.1.lemma20.034	0.9660808	0.9449247	0.9630822	0.943676	0.9547414	0.95028085	0.953484	0.9565552	0.9231978	0.91502476	0.96043193	0.9385159	0.9449737	0.9503355	0.9589466	0.94261396	0.94597876	0.9586474	0.94427866	0.8931985	0.9424988	0.95782006	0.9393468	0.9499755	0.76772743	0.93689394	0.95470744	0.9553481	0.95375705	0.94544756	0.9416578	0.95247525	0.9593474	0.9335761	0.9467881	0.9571028	0.94905627	0.95746696	0.9533905	0.9453488	0.8829415	0.9490776	0.92321074	0.94941956	0.9470538	0.9148048	0.95757324	0.96254086	0.9310938	0.9431155	0.9336399	0.9316966	0.9635765	0.9196365	0.9575002	0.95127326	0.9404794	0.9391242	0.9362132	0.96209633	0.8931226	0.91808444	0.9141932	0.9598087	0.9178077	0.92448294	0.9495217	0.94400275	0.913838	0.9546869	0.9480921	0.95625174	0.94991523	0.92756695	0.93717015	0.9241822	0.8542851	0.94811	0.9531051	0.88360506	0.8550807	0.91338533	0.95017445	0.9425831	0.9330213	0.9600824	0.93004704	0.90708125	0.81060356	0.90828365	0.9488153	0.9403528	0.9437852	0.9424054	0.8629183	0.8663019	0.9423427	0.88319206	0.9464016	0.9298044	0.9122366	0.93412375	0.9516113	0.6449441	0.963554	0.9505366	0.954339	0.94978976	0.95725465	0.9323909	0.89264023	0.91096544	0.90669775	0.8712978	0.9169386	0.95773053	0.9532489	0.94844216	0.9342078	0.9543085	0.9268307	0.96073145	0.8853566	0.94350994	0.9383942	0.945032	0.954774	0.94157016	0.9638203	0.93404067	0.95453525	0.94389725	0.81967914	0.93555295	0.9011756	0.9502034	0.95128685	0.94619495	0.9592228	0.9374449	0.95950353	0.9351455	0.9582554	0.8809936	0.95193696	0.9576255	0.8997624	0.9183361	0.70742404	0.95827484	0.96863294	0.9525698	0.96751744	0.9591124	0.9638923	0.9396298	0.8785477	0.9203271	0.9444927	0.93118757	0.88596916	0.9620131	0.9507923	0.9218254	0.8735705	0.9535194	0.81838894	0.8077743	0.94304454
MS.1.1.lemma20.035	0.9473206	0.9244786	0.9532732	0.9342245	0.94132507	0.9335093	0.945732	0.9374109	0.9081888	0.9084623	0.9440322	0.923638	0.92812705	0.927835	0.9396146	0.9313773	0.92204523	0.9521488	0.93372643	0.89294195	0.9255065	0.9391845	0.93060476	0.9471045	0.7728995	0.926126	0.94243395	0.9365574	0.94593763	0.94180894	0.9260777	0.9251605	0.9521325	0.9309732	0.9259493	0.94747186	0.9398484	0.946174	0.94100285	0.9340067	0.8667693	0.94339967	0.91578853	0.9394405	0.93794465	0.90605575	0.9545327	0.9531748	0.9170994	0.923586	0.90789187	0.92132056	0.94965047	0.9041486	0.9469353	0.9403554	0.92465955	0.9295927	0.9222591	0.96258986	0.8794282	0.90762675	0.9070555	0.94755566	0.91330045	0.91950655	0.9346775	0.91965955	0.8997637	0.94639903	0.9424716	0.9438293	0.9414438	0.9184412	0.93228084	0.91578686	0.8391986	0.93814087	0.93409896	0.8698805	0.84741896	0.9064325	0.934344	0.93635136	0.9103539	0.94426167	0.9283294	0.89589506	0.78290164	0.90174073	0.9316559	0.92382073	0.9445015	0.9245888	0.8330859	0.86336195	0.9404575	0.8756815	0.9220456	0.9185655	0.89121693	0.92105037	0.94481236	0.6442153	0.94342417	0.93499345	0.9422274	0.93217194	0.94474	0.92480373	0.8830706	0.9038635	0.9009284	0.866805	0.89483297	0.949778	0.94137	0.9320742	0.93795264	0.9518472	0.9024551	0.94316477	0.878993	0.93035674	0.92008567	0.9302852	0.93545806	0.92338824	0.94235873	0.9244046	0.94510806	0.9411377	0.8180992	0.9299034	0.88365686	0.9404496	0.94013333	0.9278758	0.92689157	0.92147166	0.93843776	0.9180187	0.93790966	0.8761965	0.9438092	0.95052713	0.8890532	0.91260517	0.7030039	0.9469072	0.95756936	0.9329847	0.9602196	0.9371646	0.9516966	0.92765814	0.86519796	0.9082607	0.93324727	0.919276	0.87322974	0.9518416	0.951043	0.9070665	0.8616116	0.9382382	0.81041825	0.8123119	0.92524844
MS.1.1.lemma20.036	0.94142973	0.94665694	0.9499562	0.9582379	0.9552209	0.95313466	0.95179904	0.94016516	0.9420239	0.9311476	0.9618822	0.95650876	0.9596645	0.95407677	0.95660955	0.95324844	0.9448973	0.95171404	0.93736005	0.92256284	0.9412388	0.948877	0.9471673	0.9548145	0.802959	0.9237072	0.94054097	0.9435498	0.9567582	0.9411319	0.95122135	0.9507297	0.9505125	0.94358635	0.9479651	0.9496118	0.949603	0.95870066	0.9550174	0.9409147	0.90738404	0.94790125	0.9113058	0.9376595	0.9343816	0.9192705	0.9466015	0.95237815	0.94582224	0.9486524	0.9301343	0.9366047	0.95929706	0.9056015	0.9610495	0.95078737	0.9401851	0.94642335	0.9273825	0.94136083	0.9222296	0.9143229	0.93391824	0.95625603	0.92262006	0.92830163	0.93514496	0.9424584	0.93044233	0.9537137	0.9548129	0.9445183	0.9481561	0.9494482	0.94994175	0.94572514	0.87759787	0.9494523	0.95228225	0.905411	0.87209547	0.9325416	0.9400164	0.94006366	0.9337827	0.940529	0.9388628	0.9203015	0.816845	0.91062695	0.9384179	0.9456645	0.9343518	0.93697464	0.8602925	0.8669604	0.93871415	0.9038566	0.9515618	0.9404547	0.92396677	0.9397104	0.95099956	0.6886292	0.94931483	0.952078	0.946079	0.94464827	0.94327843	0.94715494	0.91847265	0.92665386	0.9335283	0.8979629	0.9387015	0.9523365	0.9530535	0.9349121	0.9160014	0.9460059	0.9262341	0.953168	0.90666133	0.9478243	0.9537912	0.9467913	0.947765	0.94756615	0.96194637	0.9370271	0.9412881	0.9427873	0.85364914	0.9351647	0.9232416	0.9446883	0.9462676	0.9102557	0.93463385	0.94147694	0.94141203	0.9376366	0.9410226	0.8894175	0.950268	0.95034	0.9348036	0.9391034	0.7415191	0.9499483	0.9569154	0.95334107	0.94378436	0.9486551	0.9516792	0.939618	0.88428843	0.9281002	0.9460504	0.93616074	0.9083941	0.9559634	0.9360774	0.9352211	0.8969347	0.949633	0.8548486	0.8523102	0.93780845
