c1	KS.9.11.lemma20.000	KS.9.11.lemma20.001	KS.9.11.lemma20.002	KS.9.11.lemma20.003	KS.9.11.lemma20.004	KS.9.11.lemma20.005	KS.9.11.lemma20.006	KS.9.11.lemma20.007	KS.9.11.lemma20.008	KS.9.11.lemma20.009	KS.9.11.lemma20.010	KS.9.11.lemma20.011	KS.9.11.lemma20.012	KS.9.11.lemma20.013	KS.9.11.lemma20.014	KS.9.11.lemma20.015	KS.9.11.lemma20.016	KS.9.11.lemma20.017	KS.9.11.lemma20.018	KS.9.11.lemma20.019	KS.9.11.lemma20.020	KS.9.11.lemma20.021	KS.9.11.lemma20.022	KS.9.11.lemma20.023	KS.9.11.lemma20.024	KS.9.11.lemma20.025	KS.9.11.lemma20.026	KS.9.11.lemma20.027	KS.9.11.lemma20.028	KS.9.11.lemma20.029	KS.9.11.lemma20.030	KS.9.11.lemma20.031	KS.9.11.lemma20.032	KS.9.11.lemma20.033	KS.9.11.lemma20.034	KS.9.11.lemma20.035	KS.9.11.lemma20.036	KS.9.11.lemma20.037	KS.9.11.lemma20.038	KS.9.11.lemma20.039	KS.9.11.lemma20.040	KS.9.11.lemma20.041	KS.9.11.lemma20.042	KS.9.11.lemma20.043	KS.9.11.lemma20.044	KS.9.11.lemma20.045	KS.9.11.lemma20.046	KS.9.11.lemma20.047	KS.9.11.lemma20.048	KS.9.11.lemma20.049	KS.9.11.lemma20.050	KS.9.11.lemma20.051	KS.9.11.lemma20.052	KS.9.11.lemma20.053	KS.9.11.lemma20.054	KS.9.11.lemma20.055	KS.9.11.lemma20.056	KS.9.11.lemma20.057	KS.9.11.lemma20.058	KS.9.11.lemma20.059	KS.9.11.lemma20.060	KS.9.11.lemma20.061	KS.9.11.lemma20.062	KS.9.11.lemma20.063	KS.9.11.lemma20.064	KS.9.11.lemma20.065	KS.9.11.lemma20.066	KS.9.11.lemma20.067	KS.9.11.lemma20.068	KS.9.11.lemma20.069	KS.9.11.lemma20.070	KS.9.11.lemma20.071	KS.9.11.lemma20.072	KS.9.11.lemma20.073	KS.9.11.lemma20.074	KS.9.11.lemma20.075	KS.9.11.lemma20.076	KS.9.11.lemma20.077	KS.9.11.lemma20.078	KS.9.11.lemma20.079	KS.9.11.lemma20.080	KS.9.11.lemma20.081	KS.9.11.lemma20.082	KS.9.11.lemma20.083	KS.9.11.lemma20.084	KS.9.11.lemma20.085	KS.9.11.lemma20.086	KS.9.11.lemma20.087	KS.9.11.lemma20.088	KS.9.11.lemma20.089	KS.9.11.lemma20.090
MS.1.9.lemma20.042	0.87407464	0.85675234	0.88482296	0.8855354	0.8159877	0.800481	0.8261831	0.80510855	0.86375105	0.78656125	0.88172156	0.8201635	0.86964315	0.7860098	0.81265163	0.7876426	0.8052262	0.7978852	0.80800694	0.7897307	0.79897505	0.826299	0.8161483	0.81860805	0.80868816	0.7508085	0.6836801	0.8428282	0.75959796	0.8717385	0.8468754	0.8387995	0.8040045	0.8968584	0.846207	0.857285	0.80070674	0.81861115	0.80709344	0.869468	0.8739297	0.9079335	0.92517996	0.81660265	0.7559599	0.8537498	0.87787867	0.8969943	0.9152268	0.95100754	0.8982157	0.9463338	0.9217303	0.9442724	0.94425064	0.928717	0.9559181	0.9201236	0.8194186	0.839362	0.87157315	0.8813615	0.90156734	0.8792609	0.8967637	0.9133243	0.8899316	0.84312844	0.87556267	0.8056727	0.91211134	0.90177596	0.8874192	0.8910664	0.924294	0.88442236	0.8844456	0.91901505	0.91889966	0.8127112	0.9532462	0.8897613	0.83123916	0.852877	0.7939353	0.8126138	0.8497562	0.8697098	0.86213094	0.8765764	0.85052145
MS.1.9.lemma20.043	0.8880406	0.8330968	0.89969456	0.86994845	0.817222	0.80029774	0.8216849	0.80245614	0.8830387	0.7706622	0.8945567	0.80311215	0.8587111	0.7898045	0.80992126	0.7878431	0.79850733	0.7930656	0.7979798	0.79234064	0.79377145	0.8110556	0.7995963	0.8079272	0.79733163	0.7481043	0.68827707	0.8331301	0.7489688	0.8890883	0.8424324	0.8365669	0.79139614	0.8776538	0.8226232	0.8386536	0.79635036	0.8547629	0.78890604	0.8614132	0.88666666	0.89005715	0.90135854	0.8004349	0.75904256	0.8522792	0.8434353	0.86283	0.90459824	0.9292453	0.9017321	0.91043925	0.91996855	0.92914796	0.9110247	0.9196759	0.94699484	0.9109767	0.7833269	0.8229715	0.83266616	0.83902425	0.8907529	0.87680507	0.8750663	0.89100266	0.8896112	0.8424446	0.86257666	0.7600844	0.9222669	0.88338035	0.86394584	0.87343466	0.90851235	0.85910636	0.85602176	0.87397516	0.86489516	0.7956496	0.9023641	0.8590051	0.83669627	0.84401923	0.8113137	0.81748354	0.8062058	0.8679794	0.84522593	0.86232466	0.84256953
MS.1.9.lemma20.044	0.86794835	0.8529183	0.82516885	0.80292386	0.807783	0.78393525	0.82439786	0.76661664	0.83877677	0.82929045	0.86445916	0.85335886	0.85494614	0.77023137	0.7942099	0.77469677	0.7837481	0.77731085	0.7857806	0.77579135	0.7799364	0.8111274	0.7902619	0.8079231	0.7847002	0.72324854	0.6912225	0.83445454	0.7697683	0.8181997	0.86933714	0.84531504	0.8469354	0.8674153	0.8812302	0.8835809	0.8053231	0.8154284	0.8361733	0.88249856	0.8324609	0.8524356	0.8680825	0.79814094	0.7350672	0.8246772	0.8699376	0.8827769	0.88254553	0.90472203	0.8594497	0.87356734	0.8606785	0.9127356	0.8554834	0.8738509	0.89202946	0.87316763	0.8821431	0.9215019	0.88225067	0.8593133	0.8543524	0.88544476	0.85513395	0.8874497	0.85661477	0.80491966	0.8870555	0.8679888	0.86174953	0.8242415	0.8553809	0.9031328	0.9106348	0.8798731	0.89168763	0.85722905	0.9113374	0.81515676	0.8796951	0.88610595	0.8459111	0.8340588	0.82904726	0.79262376	0.8491719	0.8317969	0.8780689	0.8190747	0.8051931
MS.1.9.lemma20.045	0.8661947	0.8315407	0.8397116	0.8058743	0.8196368	0.83027107	0.8793628	0.80858195	0.9001322	0.84765154	0.88397354	0.8507972	0.86256987	0.7990721	0.82882756	0.79548466	0.8203651	0.8070639	0.8234917	0.7983422	0.80972517	0.82401013	0.82156235	0.82707644	0.8224296	0.75103766	0.73085743	0.85265017	0.8121658	0.8743765	0.88204074	0.8283197	0.8464633	0.89340585	0.8395799	0.8625012	0.8286539	0.8440846	0.85177714	0.8894622	0.8744157	0.85459536	0.85498697	0.8736922	0.76572424	0.918314	0.86339283	0.88812935	0.9117296	0.9173603	0.9474078	0.88491225	0.8815566	0.9619872	0.87026155	0.887202	0.9265479	0.88950235	0.87855166	0.8974269	0.88354313	0.83974266	0.8603524	0.90218073	0.83457494	0.8990098	0.910786	0.8032077	0.8967906	0.8402712	0.9004872	0.8554996	0.85710734	0.8952915	0.90470713	0.8667896	0.87613356	0.8488398	0.88755053	0.80208874	0.87453735	0.86622536	0.83271146	0.8476613	0.84002864	0.88261926	0.8382413	0.83736014	0.90336895	0.8223351	0.8358674
MS.1.9.lemma20.046	0.8359836	0.8338087	0.8553398	0.8867908	0.83288395	0.81669724	0.81619287	0.7952765	0.80572116	0.74806184	0.82259	0.79255784	0.8617956	0.75709957	0.7948297	0.7710561	0.794823	0.7759619	0.79102755	0.7580879	0.77813846	0.7963785	0.7909506	0.78441954	0.7852587	0.72801113	0.6702234	0.8194616	0.7475182	0.83504504	0.8221538	0.7812971	0.7731706	0.86505365	0.81509656	0.8471861	0.7908376	0.7973568	0.7946005	0.8605723	0.843011	0.8548946	0.87027186	0.7887744	0.71303713	0.84126127	0.8825575	0.8866458	0.8897259	0.9002725	0.8519624	0.9581247	0.8630791	0.88290244	0.96968985	0.88541126	0.8783083	0.8854366	0.8284925	0.81477773	0.85216457	0.83533144	0.86602247	0.8559697	0.79781693	0.89102	0.88513887	0.8374006	0.84805113	0.7706975	0.8964683	0.90261954	0.8504795	0.88524264	0.87092394	0.86304283	0.855377	0.83148676	0.88833517	0.7853656	0.8528061	0.8723383	0.8175742	0.845922	0.7867253	0.82104486	0.8196011	0.82964206	0.8624255	0.8351228	0.83111906
MS.1.9.lemma20.047	0.8723676	0.8142558	0.8687908	0.83674896	0.8168964	0.79009014	0.8176764	0.7928448	0.83849865	0.77528715	0.8857409	0.8599291	0.8405144	0.7824894	0.8096457	0.80013424	0.8105461	0.80036914	0.80978996	0.7940073	0.80033976	0.82293767	0.8068421	0.8091128	0.80239403	0.72402215	0.6942143	0.8422268	0.7586755	0.89179844	0.86500895	0.8334714	0.81090575	0.881959	0.8266222	0.87523204	0.8049548	0.80234516	0.81441516	0.86641335	0.90287465	0.87366843	0.86443186	0.78278625	0.7130554	0.8486326	0.8489037	0.88770485	0.93987274	0.9167084	0.8866291	0.91396576	0.9521178	0.91229564	0.8919041	0.9532831	0.91238433	0.94519854	0.8390967	0.8460919	0.8392284	0.85823596	0.8580304	0.8923699	0.8421407	0.9024602	0.8767925	0.80464035	0.8780591	0.77770454	0.91015804	0.8823885	0.8386364	0.83225334	0.89901805	0.8251791	0.86224836	0.8571746	0.84881455	0.80483955	0.8753111	0.8753013	0.7999914	0.8813867	0.8379979	0.8457118	0.84486604	0.8507485	0.8647055	0.8543395	0.83248955
MS.1.9.lemma20.048	0.8705936	0.85945576	0.83370006	0.8196278	0.8138201	0.7795962	0.8250393	0.7603109	0.8398167	0.8321812	0.86488587	0.8611906	0.8561452	0.7754532	0.8002106	0.7791936	0.78987014	0.7821397	0.7908727	0.77893156	0.7839463	0.8215039	0.7986973	0.8130302	0.79098237	0.72477925	0.6936211	0.84305465	0.77233	0.82877165	0.8695292	0.85187167	0.8527361	0.8738457	0.8650893	0.88245565	0.81075376	0.8129097	0.8298946	0.8769697	0.83224785	0.86042017	0.8679099	0.7900881	0.73503184	0.8263751	0.86446464	0.8893458	0.88461226	0.9079042	0.85887134	0.87813205	0.8669309	0.90661633	0.85867953	0.877555	0.8900614	0.8780138	0.87652993	0.91817933	0.8693149	0.8632929	0.862629	0.89558285	0.8602205	0.89258784	0.86355585	0.8095897	0.88648784	0.8534125	0.871359	0.83113915	0.8520598	0.90622216	0.9186003	0.87633634	0.89514273	0.8521216	0.90646374	0.8252696	0.8766907	0.8870498	0.84823203	0.8470062	0.8305931	0.7971639	0.85287654	0.839187	0.87798065	0.82431316	0.8199763
MS.1.9.lemma20.049	0.871518	0.79957676	0.8534521	0.81228226	0.8030099	0.77318174	0.79427993	0.76362634	0.83648884	0.7845408	0.8904216	0.85172695	0.82882386	0.7637418	0.79068726	0.786303	0.794972	0.7845472	0.7909831	0.77869636	0.7812268	0.80838174	0.78935426	0.7948243	0.7852959	0.6997511	0.6760483	0.81533486	0.74542737	0.85634124	0.8540348	0.8507533	0.81348956	0.8601324	0.8620856	0.87218404	0.7942597	0.7924583	0.80507964	0.8742651	0.86476403	0.86264426	0.8366371	0.7626731	0.6870561	0.83404917	0.83078015	0.8721473	0.8992543	0.9176691	0.8870008	0.9125391	0.9299092	0.9125213	0.865537	0.9156538	0.90426666	0.918499	0.8480472	0.85433	0.83702	0.86091375	0.8487372	0.9090178	0.84658235	0.8963836	0.8473633	0.7752047	0.8643594	0.7921167	0.8823612	0.86869544	0.8105755	0.83030623	0.9016125	0.8294121	0.8840332	0.8774645	0.87179637	0.81812894	0.8878668	0.87054706	0.80100936	0.86030495	0.846127	0.8120776	0.8310906	0.84133494	0.8635124	0.8370001	0.81063956
MS.1.9.lemma20.050	0.87061113	0.8810878	0.8529006	0.8172954	0.8215625	0.81262416	0.8815707	0.7857563	0.8609209	0.8512775	0.8764903	0.87839884	0.8773422	0.8170688	0.85753787	0.81713265	0.8480953	0.8393489	0.8590646	0.8249502	0.84855694	0.84566295	0.85029477	0.8436279	0.84673595	0.7686466	0.7332758	0.8813138	0.83549404	0.85729116	0.8802581	0.8815082	0.87009776	0.91495776	0.83403933	0.908501	0.85759056	0.86953014	0.8950749	0.9142121	0.8680237	0.8851899	0.8785902	0.8248427	0.8165719	0.85642385	0.91394657	0.8871507	0.88832146	0.91332406	0.8579529	0.872599	0.85628134	0.8943241	0.8645312	0.8779166	0.8892002	0.8922204	0.905223	0.9429228	0.9164322	0.8772031	0.8908433	0.880284	0.8458087	0.913745	0.8797503	0.81259876	0.90045995	0.84877706	0.87242717	0.85752654	0.8946952	0.8804338	0.8961916	0.84837824	0.8909394	0.8540517	0.9024989	0.82783544	0.8856891	0.9113792	0.8240973	0.865522	0.8306081	0.85759	0.8654299	0.85401773	0.89594555	0.8400823	0.8695986
MS.1.9.lemma20.051	0.7774024	0.88607335	0.78693706	0.78129864	0.7922837	0.828192	0.9061824	0.765222	0.7891929	0.846284	0.7781883	0.85414654	0.86785215	0.7728229	0.8139849	0.7669543	0.8051321	0.79887426	0.8228942	0.7937054	0.8227111	0.79567426	0.81262493	0.8011686	0.81923646	0.80583024	0.76125735	0.8823975	0.86302036	0.8404968	0.8310087	0.76330286	0.85389835	0.8900134	0.7043864	0.86385244	0.8519738	0.8776129	0.8710578	0.8770896	0.83231235	0.8381543	0.8182992	0.83422023	0.85272175	0.84773123	0.8756621	0.83852315	0.8393781	0.84134674	0.7796798	0.77701175	0.73305863	0.79436815	0.7928148	0.7603532	0.78616947	0.81559825	0.8692213	0.8168546	0.88601166	0.8233078	0.8348427	0.810148	0.73743004	0.840228	0.8497601	0.78473616	0.82541114	0.8072451	0.8179192	0.8385534	0.8831929	0.8606403	0.8243671	0.7905695	0.8394555	0.75254416	0.84315497	0.78731436	0.7817911	0.8424252	0.7903754	0.83841616	0.77122676	0.82862043	0.82195127	0.83561116	0.8771848	0.7751329	0.865098
MS.1.9.lemma20.052	0.8876373	0.923376	0.8915822	0.8994618	0.8455287	0.8417214	0.8828622	0.8455472	0.8638166	0.83890206	0.85847765	0.85623085	0.8968344	0.85031086	0.8704826	0.85951555	0.8639783	0.8624468	0.86572504	0.85940313	0.8625849	0.8775999	0.86182916	0.86962944	0.85930663	0.8010728	0.733861	0.8775908	0.8314217	0.9063039	0.8673696	0.7976372	0.8413051	0.91004664	0.7348465	0.8756348	0.84579515	0.8534207	0.85549676	0.86969143	0.8807928	0.9594514	0.95447046	0.83300614	0.84216434	0.8600326	0.8861606	0.9082716	0.91344243	0.9217769	0.8785797	0.88526	0.8775125	0.9035676	0.8965491	0.88522774	0.91221035	0.8922758	0.8333246	0.82527226	0.8915173	0.89378005	0.90648746	0.86614436	0.8795608	0.89620304	0.9013758	0.875318	0.8855069	0.8229997	0.90269977	0.89706093	0.9363633	0.89722276	0.9048703	0.8482646	0.8600947	0.83634144	0.8658425	0.81336486	0.8860593	0.8995551	0.8272815	0.88213253	0.80456793	0.83166397	0.86056644	0.8965185	0.840412	0.87807137	0.9065708
MS.1.9.lemma20.053	0.88845414	0.9283601	0.8723588	0.88281596	0.8242857	0.8305182	0.8975483	0.8506061	0.8646982	0.84775686	0.84762096	0.86964	0.88143694	0.84576803	0.88226604	0.8549811	0.87733924	0.86173356	0.88204175	0.8636033	0.8797016	0.8923514	0.8893337	0.87463665	0.8792963	0.79455096	0.74798787	0.87574214	0.8492249	0.91420573	0.88415945	0.81452316	0.85471797	0.91482854	0.714987	0.8687632	0.8485248	0.87328535	0.85448635	0.8658091	0.8673045	0.94294363	0.9543392	0.8279704	0.8528222	0.85613006	0.8709329	0.9133965	0.92032236	0.9037461	0.87190443	0.8650076	0.8708938	0.898762	0.876121	0.87821525	0.9129668	0.8864566	0.8553322	0.8359219	0.8892546	0.87673664	0.9179412	0.8710713	0.8880506	0.8934684	0.9023299	0.87277794	0.8825108	0.807071	0.8990281	0.8982224	0.91684806	0.88347024	0.8964051	0.82333434	0.8565396	0.82301986	0.8544275	0.8073594	0.86813885	0.88734984	0.85362583	0.8703011	0.8067519	0.837315	0.83642113	0.89601034	0.85078835	0.8491138	0.89628565
MS.1.9.lemma20.054	0.89450943	0.8767083	0.8369248	0.8143089	0.7956286	0.7842993	0.84655786	0.8326188	0.82784784	0.8076796	0.8476753	0.8419569	0.857186	0.7867128	0.8194203	0.7925369	0.81411964	0.80236304	0.8193856	0.7949013	0.81186074	0.8403178	0.836538	0.8185884	0.8104993	0.763821	0.712601	0.8293189	0.7795921	0.8428113	0.8559544	0.8198629	0.826711	0.8637941	0.82857156	0.9104358	0.8384263	0.83791566	0.8422715	0.8879609	0.827714	0.8827426	0.87711453	0.7830174	0.7448999	0.8254995	0.8428271	0.8720899	0.887041	0.8972076	0.82899135	0.86798906	0.8445003	0.88344854	0.8720075	0.87447137	0.8821657	0.88999015	0.8635146	0.8576409	0.8929387	0.8697384	0.8634847	0.87039185	0.8422083	0.8942192	0.84202534	0.80171853	0.88521063	0.8340349	0.8633732	0.8625452	0.8685134	0.87104756	0.8904125	0.8323142	0.8781303	0.8623323	0.888778	0.7922944	0.8808183	0.9358224	0.85392845	0.8491463	0.8169331	0.8018208	0.8522684	0.8543171	0.8685642	0.8471064	0.8234941
MS.1.9.lemma20.055	0.82922226	0.75099486	0.81169415	0.7507756	0.8196156	0.68759245	0.7554128	0.7216005	0.7939686	0.75647783	0.82741404	0.7886947	0.78590304	0.8064276	0.80097806	0.79563904	0.77708745	0.78628063	0.7708187	0.7751277	0.76499087	0.7928413	0.7631696	0.78017116	0.7543422	0.65272	0.6408347	0.769398	0.72118384	0.7621943	0.8088586	0.76802063	0.7828662	0.78837675	0.820577	0.81825954	0.7630205	0.7326277	0.78797024	0.8072022	0.7838042	0.83586675	0.7690633	0.675592	0.6636942	0.7440295	0.77974087	0.79887474	0.7980017	0.8296559	0.8108524	0.7814106	0.79434276	0.85088146	0.78482276	0.8318153	0.83752	0.83144	0.78320277	0.81889504	0.80353093	0.78640896	0.80257493	0.78025776	0.7596757	0.8150363	0.7945979	0.779077	0.8744977	0.7618428	0.8077433	0.7731402	0.7504452	0.7568951	0.84625673	0.7468085	0.84832966	0.84024125	0.81933904	0.7762125	0.8375295	0.8631475	0.70931697	0.7626121	0.72687334	0.71532255	0.76030195	0.81869626	0.7781169	0.8242062	0.7646208
MS.1.9.lemma20.056	0.78324485	0.8177819	0.8179606	0.8051226	0.80591446	0.86892873	0.9006703	0.8217363	0.8259382	0.83795416	0.7941006	0.8290774	0.82760656	0.81702286	0.8421859	0.79700685	0.8220728	0.81662846	0.82960504	0.8091282	0.8221209	0.8238177	0.82955134	0.83684605	0.8376901	0.78003067	0.75971687	0.83681333	0.8389262	0.86468786	0.80176413	0.73755306	0.8184958	0.86941224	0.671862	0.8096687	0.8024684	0.8313447	0.84330523	0.8515986	0.8376073	0.835746	0.7861837	0.8785624	0.8225216	0.9767079	0.8141822	0.8301956	0.87388325	0.82659423	0.903237	0.8205127	0.81461984	0.8763536	0.8033051	0.8056576	0.84198743	0.83950084	0.8379519	0.81364596	0.85863906	0.7942036	0.8219857	0.8405677	0.7439471	0.8586942	0.8807714	0.77933407	0.8046727	0.79220825	0.8729804	0.83648926	0.79088265	0.844775	0.8322349	0.7838495	0.825602	0.74246615	0.82182604	0.78596056	0.793001	0.8158366	0.8093818	0.86899966	0.8188949	0.87852466	0.822914	0.7950084	0.8684774	0.75951403	0.85039437
MS.1.9.lemma20.057	0.8428731	0.8131128	0.8395979	0.777828	0.8608051	0.7567219	0.8151953	0.76071906	0.81226426	0.8098557	0.8360734	0.8316856	0.8362058	0.84434164	0.84187096	0.8310463	0.8190886	0.8296779	0.8162492	0.81564224	0.8078672	0.83016694	0.804847	0.82455504	0.79926807	0.7467577	0.7361803	0.8183094	0.7880986	0.80142045	0.82988256	0.7677608	0.82880545	0.8326617	0.8198267	0.8575929	0.8082826	0.7843278	0.8383953	0.84119725	0.829584	0.8684609	0.8121149	0.75541276	0.7382754	0.7993752	0.84551203	0.82701415	0.8321183	0.85925555	0.84290993	0.805424	0.80751306	0.87269175	0.8104828	0.84535646	0.8568883	0.8574665	0.8206065	0.8595194	0.8526783	0.8088768	0.8278915	0.81043124	0.76356065	0.84683996	0.8348854	0.80694216	0.90673167	0.804307	0.83877647	0.8021595	0.8113619	0.8205514	0.8803466	0.803818	0.8839234	0.85687363	0.8597761	0.82196236	0.86797786	0.8859273	0.7360039	0.8049618	0.7560897	0.76375294	0.8223096	0.84356767	0.8168507	0.8450568	0.81601906
MS.1.9.lemma20.058	0.81503004	0.8795665	0.8115737	0.8174829	0.84205645	0.88186604	0.93135345	0.81413543	0.8395394	0.8762929	0.7880403	0.85549426	0.8439694	0.8414621	0.8595935	0.83668673	0.84864247	0.85579836	0.8593936	0.85991764	0.8615309	0.8526402	0.84945315	0.8726556	0.8640745	0.8086636	0.7923033	0.8644087	0.8922618	0.86412144	0.8312685	0.75111854	0.85499734	0.88905704	0.6426297	0.830255	0.8367558	0.8772471	0.86806804	0.8422607	0.8281748	0.8659782	0.84329975	0.89759177	0.9243233	0.9058787	0.8314973	0.8599867	0.8782541	0.8385366	0.8694218	0.7772913	0.7873983	0.86448705	0.7752336	0.7847544	0.84406656	0.80784273	0.85604185	0.8024904	0.86537975	0.8041913	0.83067644	0.82507455	0.78374374	0.8372951	0.8781981	0.7928075	0.8259743	0.80591315	0.8565723	0.830998	0.8784551	0.8697787	0.8450601	0.7983228	0.8442583	0.74381065	0.8294863	0.80836886	0.79015464	0.8247097	0.79679716	0.8461105	0.77534384	0.86728364	0.81718427	0.8388124	0.862745	0.772167	0.8875958
MS.1.9.lemma20.059	0.8530637	0.85209304	0.871862	0.8292515	0.869058	0.7922156	0.8451716	0.78883165	0.82337594	0.8199493	0.85275286	0.84913015	0.8925831	0.845979	0.8472549	0.83091575	0.82190794	0.83816385	0.8229811	0.81952	0.8145424	0.83970714	0.81425345	0.8384925	0.810471	0.7750366	0.75211626	0.8416998	0.79358464	0.8253386	0.83793586	0.7849743	0.8358368	0.85567874	0.8545061	0.8722381	0.8105192	0.8045991	0.84256566	0.8690139	0.85209465	0.8928011	0.87137514	0.78165144	0.74749786	0.83108777	0.93036264	0.86475056	0.87050366	0.8974382	0.8608227	0.8892615	0.84276325	0.8975596	0.90197164	0.8828524	0.88699734	0.8882152	0.8298199	0.8653706	0.87378937	0.8452035	0.85887194	0.83977437	0.7953623	0.8866095	0.8719319	0.8263952	0.91011554	0.8238527	0.86978245	0.85096806	0.86256087	0.8819279	0.9147701	0.8760664	0.91450214	0.8805121	0.9156601	0.8575988	0.9011719	0.9128847	0.78251654	0.83850914	0.7839459	0.7919333	0.8568343	0.8433636	0.84844697	0.86641717	0.8399781
MS.1.9.lemma20.060	0.8527281	0.8114289	0.87662405	0.8760928	0.8832889	0.7861827	0.81471294	0.8022583	0.818636	0.7812984	0.8498434	0.82618845	0.8379735	0.83951676	0.84971803	0.8342642	0.8347905	0.83246934	0.83002746	0.81606174	0.81749976	0.84020567	0.8197812	0.82396585	0.81201833	0.70771825	0.6864792	0.8331846	0.77297324	0.83513224	0.8408403	0.7974608	0.81219643	0.87158656	0.81154233	0.86423945	0.81173676	0.78075516	0.821599	0.85429204	0.85771126	0.88607955	0.83178973	0.7506017	0.7230259	0.82656515	0.8396923	0.8756643	0.8788117	0.88374895	0.859498	0.89516014	0.8654701	0.8902386	0.9010852	0.8974208	0.8779966	0.89527136	0.8264036	0.85256106	0.8587886	0.834443	0.8677514	0.8357151	0.7929621	0.8829333	0.88261914	0.8545502	0.8989137	0.7974458	0.8959597	0.8738703	0.8068657	0.82342744	0.88753164	0.79750854	0.87355447	0.8501168	0.85656816	0.8116935	0.8662821	0.90873945	0.7862121	0.85671765	0.7768515	0.8038367	0.83093894	0.8662162	0.8452979	0.8661959	0.84566647
MS.1.9.lemma20.061	0.86531305	0.82883483	0.88283795	0.8362178	0.87370473	0.7940037	0.84092164	0.7996917	0.8348238	0.8129272	0.87718064	0.87049156	0.86160916	0.8553402	0.85482424	0.8466224	0.8356087	0.8453531	0.8337367	0.83162344	0.82441	0.8492281	0.82251453	0.8415271	0.81930226	0.76703393	0.74656206	0.86385155	0.7983239	0.86962944	0.8570689	0.80486673	0.8396986	0.8767442	0.8259206	0.87950796	0.81663936	0.801543	0.8462879	0.8646935	0.901829	0.90314287	0.849603	0.77516145	0.7528103	0.847257	0.87269765	0.8749637	0.90836775	0.8957627	0.87779945	0.87155104	0.897321	0.90175325	0.868694	0.9208114	0.89396924	0.93307877	0.8305281	0.8639751	0.8639861	0.8577508	0.8636278	0.85281223	0.8071441	0.8926358	0.88177586	0.82956374	0.91956407	0.815809	0.89563495	0.860697	0.8363971	0.83610165	0.91015756	0.82429343	0.8917945	0.8714153	0.8659075	0.83623505	0.8897495	0.90694463	0.769676	0.8878735	0.80881435	0.8191082	0.8746826	0.8696118	0.8501241	0.87778133	0.8584066
MS.1.9.lemma20.062	0.8680331	0.89035505	0.8704483	0.86377645	0.86623883	0.85988903	0.9013817	0.81167704	0.8635011	0.84907675	0.85931754	0.87399995	0.881054	0.8411047	0.86920196	0.8253683	0.8495037	0.8401123	0.85713327	0.8307347	0.8490665	0.8547656	0.8554838	0.85979456	0.85987794	0.7791559	0.7402074	0.90803367	0.8719166	0.89775366	0.90068656	0.8250516	0.87999815	0.9363501	0.8100719	0.87698984	0.8464513	0.87508816	0.8902971	0.9002889	0.91113764	0.89591455	0.8810505	0.8484071	0.8352169	0.9021448	0.8755374	0.96140265	0.9715945	0.90773195	0.8994422	0.8736142	0.8985728	0.9235893	0.8746786	0.91299385	0.9048354	0.9082419	0.9034906	0.90229714	0.9039449	0.8548221	0.9003503	0.88930076	0.84376854	0.8998104	0.94455785	0.8593152	0.91749305	0.8655886	0.9124088	0.8891108	0.88991344	0.9153673	0.91416866	0.8723981	0.8916892	0.85242456	0.89806896	0.8145962	0.87393785	0.893182	0.82433295	0.87940454	0.8149458	0.904594	0.8756639	0.8742648	0.91442585	0.8223709	0.8877625
MS.1.9.lemma20.063	0.8495263	0.817461	0.8075032	0.7559637	0.79955614	0.78614545	0.8397933	0.7312941	0.84375423	0.81452924	0.8573527	0.8371605	0.8190129	0.796595	0.82225496	0.79043984	0.8075659	0.8049982	0.8157998	0.79108334	0.8015712	0.8105931	0.80492127	0.80334073	0.7981258	0.6959979	0.6880673	0.83699536	0.8093557	0.82628465	0.859762	0.87213147	0.83752155	0.8623956	0.79120576	0.8525431	0.80719733	0.83410776	0.8826391	0.8582883	0.829687	0.82462806	0.7980462	0.76423854	0.7869562	0.8168994	0.82741296	0.8460332	0.83929956	0.8444934	0.8346289	0.7893156	0.81201476	0.8652505	0.76970685	0.8199735	0.83800703	0.83167577	0.8867278	0.97183263	0.8627353	0.80553234	0.85271466	0.8495128	0.81611264	0.881715	0.85146517	0.77823484	0.8927032	0.832975	0.84542817	0.7761128	0.7904655	0.8446453	0.85636336	0.79609925	0.84505874	0.78659385	0.8468446	0.780835	0.81656146	0.8530634	0.78935635	0.81496096	0.8087921	0.8136463	0.80204016	0.8325635	0.87050074	0.78980196	0.82076085
