c1	MS.1.7.lemma20.000	MS.1.7.lemma20.001	MS.1.7.lemma20.002	MS.1.7.lemma20.003	MS.1.7.lemma20.004	MS.1.7.lemma20.005	MS.1.7.lemma20.006	MS.1.7.lemma20.007	MS.1.7.lemma20.008	MS.1.7.lemma20.009	MS.1.7.lemma20.010	MS.1.7.lemma20.011	MS.1.7.lemma20.012	MS.1.7.lemma20.013	MS.1.7.lemma20.014	MS.1.7.lemma20.015	MS.1.7.lemma20.016	MS.1.7.lemma20.017	MS.1.7.lemma20.018	MS.1.7.lemma20.019	MS.1.7.lemma20.020	MS.1.7.lemma20.021	MS.1.7.lemma20.022	MS.1.7.lemma20.023	MS.1.7.lemma20.024	MS.1.7.lemma20.025	MS.1.7.lemma20.026	MS.1.7.lemma20.027	MS.1.7.lemma20.028	MS.1.7.lemma20.029	MS.1.7.lemma20.030	MS.1.7.lemma20.031	MS.1.7.lemma20.032	MS.1.7.lemma20.033	MS.1.7.lemma20.034	MS.1.7.lemma20.035	MS.1.7.lemma20.036
MS.1.6.lemma20.055	0.9561068	0.85864824	0.7855447	0.95410055	0.9352099	0.95770305	0.8814024	0.8807323	0.87796384	0.94195366	0.88078123	0.94652003	0.94170165	0.8996507	0.93762565	0.898455	0.9482822	0.87572014	0.93423116	0.9530598	0.9628044	0.9557288	0.9349722	0.945201	0.93302524	0.9161651	0.9338319	0.8910007	0.91970813	0.95505655	0.9566241	0.9437888	0.95801777	0.95507985	0.9150721	0.9504394	0.9412828
MS.1.6.lemma20.056	0.93685454	0.84800905	0.7923523	0.9473972	0.92918706	0.946093	0.85563505	0.8694428	0.87322915	0.9186826	0.8566812	0.9335012	0.93731165	0.90053004	0.9229819	0.9163078	0.9400122	0.8640471	0.9216234	0.94367427	0.95247495	0.9330316	0.92807114	0.94099045	0.9318143	0.89787734	0.9175162	0.89005995	0.9036212	0.938435	0.9411032	0.92048883	0.94224256	0.94668895	0.9032285	0.93597865	0.92876756
MS.1.6.lemma20.057	0.95574	0.8600523	0.81645286	0.93907243	0.9301671	0.9600731	0.8865983	0.8765386	0.8918647	0.94031847	0.88063467	0.9405818	0.92814004	0.9066676	0.92820936	0.90236133	0.935037	0.87621486	0.9284636	0.94556296	0.9482288	0.9332275	0.93513817	0.9346864	0.92202485	0.9066191	0.9256747	0.88341457	0.9020338	0.944416	0.9478937	0.9266401	0.9481046	0.95322853	0.90013283	0.93746877	0.94204116
MS.1.6.lemma20.058	0.9250177	0.82893634	0.79901063	0.91561043	0.92338777	0.92722464	0.84056866	0.8241537	0.8511069	0.9305881	0.84982693	0.9263365	0.9275634	0.88175917	0.901142	0.8694422	0.9254738	0.848252	0.90229785	0.92367697	0.9243789	0.8968495	0.90262264	0.9280691	0.89558864	0.87864196	0.9098053	0.883511	0.8584501	0.9338734	0.93729925	0.889623	0.9296166	0.92708987	0.91202277	0.91892785	0.92713225
MS.1.6.lemma20.059	0.9411904	0.83187085	0.78917456	0.9517734	0.9545622	0.94830465	0.8433115	0.8417284	0.83616143	0.92938906	0.82878387	0.9485494	0.9401726	0.88998926	0.928169	0.88792276	0.9428303	0.8693384	0.9320017	0.95840484	0.9521866	0.9377814	0.92885673	0.95758057	0.931414	0.8988418	0.9215628	0.9126264	0.8757434	0.9460056	0.95195687	0.912601	0.94394803	0.9341529	0.9108137	0.9404167	0.91450536
MS.1.6.lemma20.060	0.91371584	0.9020988	0.8304604	0.89332545	0.8823117	0.9145897	0.87231946	0.86303985	0.881228	0.8975116	0.88795763	0.91135705	0.9197548	0.88275003	0.88815165	0.90147054	0.8964248	0.8640771	0.8970279	0.88419765	0.89514935	0.89626527	0.8965893	0.89974946	0.89361167	0.9130647	0.9012822	0.88785756	0.8970909	0.92424905	0.91006434	0.88670874	0.90463734	0.90792567	0.84584767	0.913235	0.92682195
MS.1.6.lemma20.061	0.92020524	0.85228175	0.77765906	0.9142927	0.91542256	0.918734	0.81199306	0.81197196	0.83654904	0.90680516	0.8671479	0.9225009	0.93051815	0.8734422	0.8946988	0.88462955	0.92242676	0.82806426	0.89416033	0.9014063	0.9139711	0.8865994	0.89459074	0.9182556	0.8812955	0.8726506	0.898536	0.8844476	0.85013795	0.9276168	0.9236871	0.8773385	0.91348565	0.9246987	0.90794384	0.9114336	0.9343039
MS.1.6.lemma20.062	0.93361455	0.87974596	0.8393346	0.9238758	0.91599095	0.94711435	0.90401757	0.9115622	0.8993539	0.9158909	0.87818956	0.9283165	0.90533715	0.8994088	0.92714065	0.90150124	0.91457623	0.8895445	0.9181358	0.9351417	0.9288878	0.9214091	0.9193596	0.91836816	0.9164458	0.9038676	0.91586524	0.8845889	0.90500593	0.9250611	0.9216242	0.9207734	0.93419003	0.9470263	0.8772471	0.9303285	0.9225354
MS.1.6.lemma20.063	0.9471857	0.8615655	0.8122711	0.95266324	0.9382782	0.95658374	0.8844112	0.8843307	0.8654105	0.9346961	0.8629067	0.9591441	0.9419284	0.91735655	0.95310813	0.9260105	0.9555102	0.9039668	0.94368076	0.95734465	0.95643675	0.95145065	0.9312264	0.96148276	0.95476013	0.9283004	0.9442483	0.91672546	0.9347111	0.95334584	0.9524311	0.9342515	0.9567298	0.94159603	0.89753807	0.9532339	0.92161345
MS.1.6.lemma20.064	0.91959465	0.8501459	0.8147597	0.90399265	0.89880097	0.93077385	0.90203905	0.8909615	0.88220704	0.90005124	0.8403792	0.9236414	0.88971335	0.90256584	0.9349375	0.8838737	0.9073256	0.9247217	0.91576636	0.9400499	0.9164	0.9261316	0.90161717	0.91865206	0.92353874	0.8983817	0.91861784	0.88664925	0.91446364	0.9021696	0.908889	0.9209884	0.92881835	0.89492047	0.86994505	0.91760504	0.87967944
MS.1.6.lemma20.065	0.9278955	0.8490925	0.80389583	0.9379683	0.934978	0.91523063	0.8467851	0.8524336	0.84072244	0.9081613	0.8426975	0.9278084	0.93174	0.8901535	0.9094057	0.8853889	0.9169818	0.87589216	0.9179039	0.9275788	0.93142843	0.9241291	0.9042401	0.92749894	0.94127023	0.89721346	0.9109644	0.918569	0.8747217	0.92992353	0.9263365	0.9098114	0.9293879	0.9166013	0.88061154	0.9309336	0.92173594
MS.1.6.lemma20.066	0.94605196	0.8505435	0.822708	0.94061923	0.94197404	0.9444553	0.8922013	0.89582103	0.85259914	0.9299058	0.84873724	0.94587016	0.9390799	0.9005295	0.9343684	0.9147005	0.9326333	0.8848606	0.91494477	0.941941	0.9435089	0.9264426	0.9124644	0.9380001	0.93123907	0.91682845	0.9348769	0.9058852	0.90744734	0.9476882	0.9401723	0.916574	0.9471045	0.93874806	0.8787643	0.924205	0.91995555
MS.1.6.lemma20.067	0.94308543	0.8502573	0.7702497	0.9477782	0.92404723	0.9423502	0.8357757	0.8520377	0.8587942	0.9149102	0.8645141	0.9404537	0.9545012	0.89053655	0.9170476	0.90323323	0.945464	0.8330704	0.91507316	0.93459475	0.96167576	0.9394618	0.9396093	0.937286	0.9228326	0.9086549	0.93631595	0.88390875	0.90883386	0.94311035	0.9571481	0.93123484	0.94067776	0.9575441	0.8869551	0.92457473	0.93843454
MS.1.6.lemma20.068	0.93752486	0.9080487	0.8307897	0.9255943	0.9023826	0.9447953	0.8982996	0.8951867	0.8984107	0.9278462	0.9069273	0.9242256	0.92266536	0.903	0.90853184	0.90307695	0.91264737	0.86375076	0.903538	0.91524076	0.91902566	0.9051482	0.91920197	0.9157002	0.8978755	0.89646494	0.89828646	0.8764046	0.90927637	0.9380544	0.92930233	0.9090221	0.93411887	0.95439416	0.88402	0.93284917	0.9425939
MS.1.6.lemma20.069	0.9629742	0.85982126	0.77813286	0.95824414	0.93942994	0.9569051	0.85754263	0.8706535	0.85443157	0.9337081	0.86526024	0.94802916	0.94846696	0.8965813	0.93295187	0.9121493	0.9565666	0.8624456	0.9340189	0.96215916	0.9705192	0.9599287	0.9496602	0.95526254	0.94871354	0.9227	0.93673384	0.9003982	0.91618854	0.95698106	0.96542346	0.945518	0.9605974	0.9596644	0.90191215	0.9459679	0.9423121
MS.1.6.lemma20.070	0.9605331	0.8736131	0.80033994	0.9572378	0.939831	0.95542455	0.86347115	0.8808312	0.8628487	0.9382221	0.8732396	0.9467255	0.9526999	0.90428066	0.92928326	0.9097322	0.9557927	0.86272717	0.9347524	0.95208853	0.9661747	0.9496714	0.9487573	0.95575976	0.94022495	0.92307246	0.93620557	0.9018065	0.9098525	0.964028	0.9702983	0.9369359	0.95408773	0.9616175	0.9065962	0.95545715	0.9466336
MS.1.6.lemma20.071	0.9356994	0.8379056	0.79894006	0.9380018	0.9360198	0.94295603	0.86116797	0.8617618	0.86621773	0.93622535	0.83595717	0.9455567	0.9453434	0.9035489	0.9277066	0.89693296	0.9471548	0.8671721	0.9227365	0.95618576	0.9502622	0.9325119	0.9270945	0.9595823	0.9178861	0.90230066	0.9274622	0.9030862	0.8878845	0.94338983	0.94771963	0.9166206	0.9424577	0.9429315	0.9007567	0.931275	0.9170872
MS.1.6.lemma20.072	0.95659375	0.8729147	0.78615427	0.93920374	0.92937624	0.9542231	0.86739933	0.8484303	0.8851613	0.93725574	0.89794105	0.94815004	0.9502078	0.90914404	0.91976666	0.8888571	0.9407693	0.86755824	0.9251975	0.93942	0.94552153	0.93752486	0.92777854	0.9433435	0.92082626	0.9067256	0.9298997	0.9036261	0.8909583	0.95213014	0.95136344	0.9256576	0.9527241	0.9461573	0.9194816	0.9528445	0.9472578
MS.1.6.lemma20.073	0.9461652	0.89230794	0.8181243	0.9278004	0.9299916	0.9412618	0.87046397	0.8850869	0.8793862	0.92005897	0.8956735	0.9429033	0.9314475	0.8935227	0.92248106	0.92872757	0.9277518	0.8695036	0.91106105	0.9205872	0.92960936	0.91096604	0.91869456	0.92539173	0.9127827	0.92353	0.9286483	0.9060303	0.90565383	0.9541094	0.93668115	0.9163369	0.93507093	0.94449556	0.8846155	0.93599445	0.9403496
MS.1.6.lemma20.074	0.95660126	0.88643825	0.8200541	0.95087147	0.9411927	0.948266	0.87823254	0.8856432	0.88609576	0.9303536	0.885326	0.9547453	0.953803	0.92603767	0.94661725	0.91157347	0.95296633	0.9003506	0.945642	0.9449002	0.9554389	0.9541147	0.9447817	0.9406098	0.94537115	0.9384161	0.95207906	0.9236496	0.9171182	0.9524025	0.95296323	0.9416686	0.95216435	0.949142	0.8978217	0.94816935	0.9406529
MS.1.6.lemma20.075	0.94633925	0.88939947	0.8261507	0.9437208	0.91294736	0.94749117	0.9084029	0.92355824	0.8973339	0.9323422	0.9051924	0.9429013	0.9405227	0.9282399	0.94363195	0.930151	0.9366158	0.8937502	0.92585284	0.9207889	0.94230694	0.93068546	0.92661864	0.9241898	0.9238045	0.93085474	0.93782675	0.8894097	0.94717586	0.95028	0.9437105	0.9345053	0.9417257	0.9590275	0.86610377	0.9391819	0.9408751
MS.1.6.lemma20.076	0.89141834	0.89293975	0.8335141	0.84309804	0.8455196	0.88249296	0.89129525	0.88098705	0.91630185	0.8545907	0.9040228	0.8767049	0.8661853	0.8828343	0.887469	0.8775209	0.86617684	0.8796744	0.87586606	0.8509549	0.8628279	0.874774	0.8689651	0.8684677	0.87147474	0.8961756	0.8908483	0.8578419	0.8957951	0.8791344	0.86919934	0.89662635	0.8796246	0.8819253	0.8161504	0.8730025	0.89000297
MS.1.6.lemma20.077	0.95371336	0.8680582	0.77504975	0.9531288	0.9441409	0.9549319	0.8464453	0.8588232	0.8696343	0.9286048	0.8649613	0.94533837	0.95451283	0.90686846	0.93405414	0.90837175	0.9544835	0.8770027	0.92524785	0.9542189	0.9531426	0.9440568	0.9480032	0.95226896	0.9295262	0.91459036	0.93314296	0.9125418	0.9117669	0.95017785	0.96337736	0.94212615	0.96061987	0.95448565	0.9121879	0.94505924	0.94718254
MS.1.6.lemma20.078	0.95213467	0.8457414	0.78025556	0.9612172	0.93726444	0.95091844	0.85386217	0.86790764	0.8493611	0.9293314	0.8702432	0.95265335	0.95304215	0.90203273	0.93906933	0.921302	0.95379716	0.8675644	0.9406556	0.9441803	0.9638884	0.95825154	0.9444876	0.9512557	0.95351064	0.9318317	0.9440967	0.9007684	0.93023586	0.95585716	0.9628487	0.94503134	0.95307255	0.9536566	0.8804853	0.9390506	0.9358408
MS.1.6.lemma20.079	0.92070013	0.8720839	0.8176833	0.89688325	0.87799644	0.9125742	0.90901303	0.9259661	0.8665842	0.8995373	0.8898175	0.8975512	0.87553334	0.86798286	0.9062276	0.90358865	0.8943386	0.8648157	0.8887692	0.88089967	0.9131853	0.9086253	0.8916135	0.88203895	0.89905167	0.9115349	0.8985427	0.85223126	0.9303034	0.91394037	0.90853095	0.91977936	0.90683156	0.9249693	0.81644845	0.8985281	0.8958574
MS.1.6.lemma20.080	0.87139505	0.85633683	0.8362081	0.8655908	0.85573095	0.86660504	0.86326015	0.8597529	0.8305052	0.85881567	0.8346074	0.8731662	0.85687304	0.86462814	0.8777847	0.848998	0.850898	0.8809215	0.8810155	0.86119735	0.8630552	0.881886	0.848192	0.8568816	0.9021316	0.87261134	0.8635706	0.86485773	0.86826605	0.8597634	0.85827017	0.85390747	0.87521577	0.8581522	0.8137491	0.862759	0.8633777
MS.1.6.lemma20.081	0.93082047	0.86201364	0.8311355	0.9276423	0.92686105	0.93609536	0.89378834	0.8895603	0.88973945	0.91878355	0.8733029	0.9339618	0.9203297	0.91614866	0.94000757	0.89544433	0.90911806	0.89114213	0.91419613	0.93162286	0.9182973	0.91363996	0.91223633	0.91579854	0.92744625	0.90163356	0.9164016	0.899756	0.9041	0.9139241	0.91503495	0.9149458	0.93846667	0.9234719	0.87744045	0.9258455	0.91326416
MS.1.6.lemma20.082	0.9384214	0.8445995	0.83192086	0.9337009	0.94176924	0.941695	0.88791406	0.8748064	0.8689811	0.93347514	0.85773253	0.9464588	0.9282485	0.9146447	0.9426159	0.8934343	0.93063045	0.9050298	0.922994	0.9441846	0.93907833	0.9222243	0.9198616	0.932763	0.9269826	0.90571207	0.9394853	0.8907964	0.91121686	0.936698	0.93369037	0.9228791	0.94256794	0.93102825	0.87641525	0.9275392	0.91424555
MS.1.6.lemma20.083	0.92970926	0.8229157	0.80785143	0.9337179	0.9372485	0.9415307	0.85622483	0.8515918	0.8525033	0.92919904	0.8399643	0.93870664	0.93487287	0.90394986	0.92607987	0.8952497	0.9367825	0.8684471	0.92725015	0.93174505	0.9320215	0.9202292	0.92600083	0.9448913	0.9204274	0.89566004	0.92707944	0.88210905	0.89350265	0.9401384	0.938617	0.90971786	0.92918885	0.9351449	0.8862654	0.9261197	0.9110694
MS.1.6.lemma20.084	0.9352594	0.83564293	0.7950155	0.93007064	0.9201934	0.94137275	0.8699517	0.8655046	0.86826825	0.9388758	0.8666924	0.92745435	0.92363894	0.9040068	0.92150605	0.9019505	0.9343122	0.8678341	0.9294918	0.9218188	0.934383	0.92218935	0.9262407	0.93206704	0.9164535	0.89342463	0.9230423	0.8650367	0.9093267	0.93929434	0.9361061	0.9237833	0.9266491	0.92894375	0.8828136	0.92073596	0.9199151
MS.1.6.lemma20.085	0.94330674	0.8135525	0.786005	0.9376496	0.9341854	0.95219326	0.86326015	0.8449394	0.8702355	0.9370458	0.8479655	0.94048506	0.93095404	0.90206516	0.9332474	0.8985619	0.9501466	0.87526315	0.9260699	0.948168	0.9519206	0.9335197	0.92111284	0.94795305	0.92600405	0.8950297	0.931916	0.88589394	0.9014182	0.9367148	0.9469892	0.92362523	0.94677854	0.92989486	0.8987619	0.92518115	0.913271
MS.1.6.lemma20.086	0.95417875	0.8819116	0.81369865	0.9256066	0.9220739	0.93813264	0.8754662	0.87016535	0.89549357	0.92431176	0.9060651	0.9503023	0.9348887	0.9178168	0.9570471	0.90546364	0.9483712	0.9058661	0.9436303	0.9355996	0.9442097	0.94999903	0.9407827	0.9335546	0.92618287	0.9458598	0.9560461	0.9081247	0.928283	0.9417563	0.947454	0.953091	0.9481205	0.9335698	0.8881097	0.9288783	0.9357264
MS.1.6.lemma20.087	0.9067435	0.8717887	0.81819385	0.9045965	0.8944224	0.91400987	0.87809765	0.8862661	0.85956234	0.8879223	0.8583971	0.91699815	0.9027672	0.8921701	0.9245643	0.9172652	0.9020633	0.8956076	0.9120341	0.90496135	0.9023275	0.9165752	0.89125615	0.91335547	0.92632294	0.91780794	0.91284657	0.8979019	0.9205601	0.9150487	0.902952	0.89870685	0.91203785	0.8920015	0.84126997	0.91345483	0.88284594
MS.1.6.lemma20.088	0.80968386	0.8098598	0.8146067	0.7975709	0.79755706	0.8095773	0.86478865	0.8733375	0.8302636	0.7967188	0.80554986	0.8277639	0.79376596	0.8245577	0.86791986	0.8523937	0.8050693	0.866863	0.8147904	0.8082373	0.80818915	0.8073725	0.77894336	0.8024594	0.8338231	0.85342693	0.84488976	0.8244681	0.8666041	0.80789876	0.7957829	0.8208885	0.8097025	0.7925445	0.7248135	0.78889763	0.7712816
MS.1.6.lemma20.089	0.91962254	0.8608012	0.83233845	0.92162573	0.9372674	0.9211778	0.85111487	0.8529434	0.83205605	0.9026515	0.8602601	0.9252411	0.9027326	0.8670714	0.91654515	0.8895518	0.9054661	0.8573477	0.90146196	0.90371096	0.9186444	0.90702254	0.8963079	0.91193604	0.90505993	0.8966526	0.9064165	0.9066478	0.86534005	0.9258646	0.90952235	0.8850454	0.9317364	0.9320929	0.8480499	0.90653896	0.910827
MS.1.6.lemma20.090	0.9322356	0.84661835	0.78854436	0.9388467	0.9260061	0.92427486	0.84465456	0.85509884	0.86118126	0.91435075	0.85234284	0.94258094	0.9411193	0.8940386	0.9265522	0.89772075	0.94930166	0.8632655	0.9219224	0.9380866	0.9423985	0.9284973	0.91967666	0.9500432	0.92443186	0.9145356	0.93645823	0.9139795	0.89280474	0.94000787	0.9434054	0.9169811	0.9369544	0.9345114	0.87778986	0.9216664	0.90848523
MS.1.6.lemma20.091	0.96108544	0.86050606	0.78354585	0.9447724	0.9309791	0.9534974	0.8766044	0.8831218	0.8938588	0.93250173	0.8928908	0.9399015	0.93835175	0.8993375	0.940766	0.91837	0.94715595	0.8940886	0.9321462	0.9431589	0.95555145	0.94852054	0.9377197	0.9321331	0.92714864	0.92326623	0.9435559	0.89506173	0.9261899	0.9520458	0.9463182	0.950009	0.9508039	0.94566023	0.87975794	0.9305492	0.935537
MS.1.6.lemma20.092	0.94805366	0.8390639	0.81581914	0.9499444	0.952143	0.93765277	0.8660859	0.86618006	0.8513628	0.9247488	0.8479551	0.94358826	0.92807037	0.8957792	0.9418431	0.90019304	0.9284163	0.879944	0.93305755	0.945846	0.9480972	0.9390557	0.91864777	0.9476675	0.9354391	0.9111122	0.92593396	0.90884626	0.8956313	0.9420044	0.93881404	0.9196398	0.9417196	0.9239943	0.8955023	0.9318451	0.91009676
MS.1.6.lemma20.093	0.93308705	0.8518918	0.778782	0.9360824	0.9093698	0.9350499	0.8310396	0.827234	0.8562586	0.925786	0.86524	0.9352188	0.9497498	0.89306504	0.90307105	0.88248146	0.94416416	0.8308245	0.9113187	0.92984927	0.9389509	0.924464	0.92090636	0.9392749	0.91534644	0.89383626	0.921741	0.8906321	0.88071334	0.93974674	0.95459783	0.9032811	0.93926275	0.95329887	0.8967318	0.9297112	0.9445882
MS.1.6.lemma20.094	0.8533766	0.82005894	0.7701746	0.85659564	0.8570135	0.8524854	0.8134944	0.81245565	0.8250278	0.8573723	0.8267993	0.871081	0.8752215	0.8680303	0.8663223	0.83148354	0.8788063	0.83922356	0.86759806	0.8454499	0.85411507	0.8516812	0.8505511	0.8684134	0.8369804	0.84768474	0.8847538	0.86445624	0.83852226	0.8597775	0.8563608	0.8380798	0.8542178	0.8729404	0.80899924	0.8562684	0.85856265
MS.1.6.lemma20.095	0.88102067	0.8878975	0.80482996	0.8524325	0.8461982	0.85740346	0.84854597	0.83695006	0.880472	0.84312344	0.86358297	0.87087584	0.8688785	0.86030835	0.8701477	0.8528198	0.8616074	0.8687148	0.86562407	0.86643636	0.84840524	0.8579151	0.8566297	0.8719121	0.84669054	0.87793225	0.86738324	0.8728763	0.8485261	0.86932516	0.8673202	0.8623053	0.8715853	0.8579919	0.84053564	0.8766406	0.8642115
MS.1.6.lemma20.096	0.9400428	0.857273	0.80446	0.926772	0.9385419	0.92224574	0.848932	0.84770095	0.8536843	0.9151621	0.8553829	0.9359326	0.93112075	0.87496185	0.928448	0.8883786	0.9401325	0.8711	0.91183686	0.9521489	0.9425937	0.9243445	0.9131506	0.93995816	0.91916907	0.911417	0.92610896	0.89734477	0.87721634	0.9375724	0.9389761	0.9144441	0.9455639	0.927384	0.8916992	0.9291205	0.9167995
MS.1.6.lemma20.097	0.90316796	0.8680091	0.83245254	0.8929459	0.89019704	0.88533175	0.87919265	0.8787713	0.87117994	0.8745661	0.8640171	0.90141606	0.9039782	0.8927619	0.91154057	0.8790403	0.88406366	0.8802682	0.88270915	0.88119066	0.883291	0.8768351	0.87776804	0.8758375	0.87455106	0.8818426	0.8877994	0.85905635	0.89978486	0.9033381	0.89616185	0.8960824	0.8975831	0.8956555	0.84639883	0.89577526	0.8890629
MS.1.6.lemma20.098	0.9618318	0.87027824	0.78439915	0.94256353	0.9247581	0.95942545	0.86594206	0.86603993	0.8948667	0.9433666	0.90427685	0.9434345	0.9474027	0.90177566	0.933994	0.9119764	0.9622007	0.86759704	0.9233201	0.9436103	0.9657786	0.9441465	0.94279134	0.9342102	0.9207324	0.9195806	0.95051664	0.87988675	0.92331374	0.9583806	0.9616032	0.94804275	0.9609375	0.9656228	0.8942102	0.94144505	0.958224
MS.1.6.lemma20.099	0.95245785	0.891609	0.8104259	0.93671703	0.9128479	0.93844056	0.8762419	0.866812	0.89550185	0.9275073	0.9182412	0.949723	0.9480549	0.92567337	0.9380225	0.901191	0.94191706	0.883785	0.9377789	0.9279655	0.93630755	0.93862474	0.9413012	0.931618	0.92279077	0.9275619	0.9405213	0.8967687	0.9222933	0.94768226	0.94811106	0.9441278	0.94709206	0.9391002	0.8980977	0.94654405	0.9486107
MS.1.6.lemma20.100	0.9255926	0.8861634	0.8077697	0.902815	0.88926363	0.93019867	0.8936355	0.8871907	0.92619264	0.8994382	0.9092188	0.9275631	0.90567666	0.90601456	0.9325733	0.8971971	0.92767084	0.91207224	0.91111696	0.91591704	0.9166273	0.91783017	0.9115658	0.9014855	0.8977895	0.9139149	0.93445075	0.89081264	0.9211221	0.90911126	0.91414034	0.9346628	0.92705333	0.91954666	0.86256087	0.9182369	0.91522133
MS.1.6.lemma20.101	0.955775	0.89313495	0.80167294	0.9286181	0.91774166	0.9465716	0.8818855	0.87470996	0.91755515	0.917272	0.91214967	0.94616926	0.9442023	0.92201406	0.9480418	0.90187436	0.94493055	0.89948934	0.9349787	0.9394239	0.94059	0.9506148	0.9455036	0.93340886	0.9264107	0.9352309	0.95398104	0.90634286	0.92817134	0.9348424	0.94651574	0.9563175	0.95646894	0.9411129	0.88970524	0.93527496	0.9404644
MS.1.6.lemma20.102	0.95845985	0.85735285	0.79015374	0.94827986	0.9311112	0.96002686	0.8769407	0.8749519	0.8956342	0.9387549	0.8844318	0.9427296	0.9474994	0.9003945	0.93050617	0.9031488	0.9465618	0.8718015	0.9216835	0.95026904	0.95596707	0.941024	0.93618566	0.94605297	0.92114913	0.913419	0.9332714	0.88954127	0.91285497	0.9543564	0.95336425	0.9418299	0.95700765	0.95782316	0.90545785	0.94075036	0.9454079
MS.1.6.lemma20.103	0.694421	0.81071997	0.72816765	0.6536046	0.65406835	0.6800894	0.7498624	0.73454416	0.76799285	0.66705763	0.7405575	0.6658105	0.6685852	0.70234156	0.66451395	0.6936425	0.6355808	0.71734	0.6603992	0.64256036	0.629058	0.63872653	0.653893	0.65883523	0.6441721	0.6970162	0.65441275	0.68479854	0.6801028	0.68479395	0.64814883	0.6645545	0.6741115	0.6735696	0.65825087	0.70070755	0.7112108
MS.1.6.lemma20.104	0.9611865	0.8447751	0.79450905	0.94233346	0.9402879	0.9612315	0.86573124	0.84367657	0.88570416	0.94610685	0.86419606	0.95154446	0.95657766	0.9162771	0.93434834	0.88806844	0.954932	0.8828097	0.9328999	0.9515183	0.9578085	0.9456284	0.9399141	0.94654995	0.9183861	0.90905046	0.953255	0.89047813	0.9036096	0.95361114	0.96175534	0.93139946	0.9524516	0.9407652	0.91696465	0.94445443	0.93427444
MS.1.6.lemma20.105	0.9600528	0.8647456	0.79474795	0.93260616	0.9205607	0.9532673	0.89115316	0.8787919	0.88971883	0.94484496	0.89016	0.9448497	0.93739325	0.9115954	0.93758345	0.9056995	0.95221394	0.8871156	0.9359665	0.9482136	0.95557183	0.9517567	0.93482316	0.94582564	0.9340465	0.9269573	0.94800085	0.89361024	0.9247797	0.94998026	0.9649523	0.9400289	0.94890165	0.9461439	0.8957387	0.943173	0.9345239
MS.1.6.lemma20.106	0.9585966	0.8510325	0.7943255	0.94898695	0.94005346	0.9500102	0.869671	0.8806958	0.8753888	0.93597096	0.8623577	0.95389676	0.9454788	0.91550994	0.94368434	0.90676755	0.9523394	0.8844839	0.9311502	0.959912	0.95933044	0.9439984	0.93835634	0.9479295	0.93586004	0.92298114	0.9536239	0.8997197	0.9187719	0.9490847	0.9636891	0.9502207	0.95136756	0.95303774	0.8870004	0.93519056	0.92609656
MS.1.6.lemma20.107	0.96427405	0.86933047	0.7801703	0.9359142	0.9281633	0.9499128	0.86349505	0.85562706	0.8664505	0.94291246	0.8911681	0.93797255	0.9547126	0.898609	0.9171408	0.90052426	0.9526335	0.8532473	0.9315637	0.9372166	0.95560324	0.9481914	0.94458497	0.9480078	0.93551743	0.91754234	0.9403658	0.89663976	0.90473044	0.95602536	0.9609648	0.9305677	0.9455486	0.94935447	0.9162382	0.94755614	0.95052737
MS.1.6.lemma20.108	0.953721	0.85094005	0.807071	0.9350799	0.93743205	0.95075595	0.8643008	0.8409411	0.87750566	0.9344242	0.86867774	0.9454819	0.9434581	0.90009224	0.9212844	0.89366543	0.94502616	0.88016284	0.93217367	0.9449564	0.94921273	0.9426581	0.92186534	0.95369154	0.93317753	0.9022249	0.9308275	0.9026146	0.8897694	0.9458531	0.9452389	0.92141604	0.9482763	0.927845	0.9225248	0.9396998	0.93667024
MS.1.6.lemma20.109	0.9460206	0.8627915	0.7980074	0.938923	0.92878556	0.9447224	0.8559574	0.85749936	0.8617016	0.92988336	0.86331546	0.93318397	0.94391966	0.88365984	0.9056045	0.8948164	0.93516254	0.8581767	0.9210047	0.9342859	0.9431033	0.9324248	0.92452645	0.93707955	0.92257273	0.8994914	0.9107258	0.8950206	0.88874215	0.95334107	0.94552284	0.9163462	0.9428253	0.9339429	0.90116364	0.9437369	0.9460527
MS.1.6.lemma20.110	0.92263657	0.8921479	0.7982304	0.91245395	0.88627315	0.9128621	0.87249565	0.89230746	0.89208066	0.8963789	0.89786345	0.9046489	0.91293657	0.90367734	0.91407824	0.9039129	0.917091	0.8918909	0.92101294	0.9040257	0.9133977	0.91717124	0.924007	0.91043806	0.9150337	0.91785395	0.91252977	0.888786	0.92259395	0.9228445	0.92355514	0.93324256	0.91929454	0.91949695	0.86392814	0.9198095	0.92454636
MS.1.6.lemma20.111	0.93577	0.8948431	0.8147536	0.9169661	0.8946928	0.93010855	0.8887942	0.9001962	0.8930454	0.90891236	0.9005942	0.9185848	0.91854936	0.9087202	0.9268152	0.91782546	0.92707914	0.8936695	0.93117034	0.9147776	0.9268539	0.9349285	0.92895824	0.92075706	0.9240686	0.9307993	0.9276836	0.88971955	0.9371741	0.9360862	0.9345483	0.941466	0.9299035	0.9303311	0.8656282	0.92543197	0.92620766
