c1	KS.8.lemma20.000	KS.8.lemma20.001	KS.8.lemma20.002	KS.8.lemma20.003	KS.8.lemma20.004	KS.8.lemma20.005	KS.8.lemma20.006	KS.8.lemma20.007	KS.8.lemma20.008	KS.8.lemma20.009	KS.8.lemma20.010	KS.8.lemma20.011	KS.8.lemma20.012	KS.8.lemma20.013	KS.8.lemma20.014	KS.8.lemma20.015	KS.8.lemma20.016	KS.8.lemma20.017	KS.8.lemma20.018	KS.8.lemma20.019	KS.8.lemma20.020	KS.8.lemma20.021	KS.8.lemma20.022	KS.8.lemma20.023	KS.8.lemma20.024	KS.8.lemma20.025	KS.8.lemma20.026	KS.8.lemma20.027	KS.8.lemma20.028	KS.8.lemma20.029	KS.8.lemma20.030	KS.8.lemma20.031	KS.8.lemma20.032	KS.8.lemma20.033	KS.8.lemma20.034	KS.8.lemma20.035	KS.8.lemma20.036	KS.8.lemma20.037	KS.8.lemma20.038	KS.8.lemma20.039	KS.8.lemma20.040	KS.8.lemma20.041	KS.8.lemma20.042	KS.8.lemma20.043	KS.8.lemma20.044	KS.8.lemma20.045	KS.8.lemma20.046	KS.8.lemma20.047	KS.8.lemma20.048	KS.8.lemma20.049	KS.8.lemma20.050	KS.8.lemma20.051	KS.8.lemma20.052	KS.8.lemma20.053	KS.8.lemma20.054	KS.8.lemma20.055	KS.8.lemma20.056	KS.8.lemma20.057	KS.8.lemma20.058	KS.8.lemma20.059	KS.8.lemma20.060	KS.8.lemma20.061	KS.8.lemma20.062	KS.8.lemma20.063	KS.8.lemma20.064	KS.8.lemma20.065	KS.8.lemma20.066	KS.8.lemma20.067	KS.8.lemma20.068	KS.8.lemma20.069	KS.8.lemma20.070	KS.8.lemma20.071	KS.8.lemma20.072	KS.8.lemma20.073	KS.8.lemma20.074	KS.8.lemma20.075	KS.8.lemma20.076	KS.8.lemma20.077	KS.8.lemma20.078	KS.8.lemma20.079	KS.8.lemma20.080	KS.8.lemma20.081	KS.8.lemma20.082	KS.8.lemma20.083	KS.8.lemma20.084	KS.8.lemma20.085	KS.8.lemma20.086	KS.8.lemma20.087	KS.8.lemma20.088	KS.8.lemma20.089	KS.8.lemma20.090	KS.8.lemma20.091	KS.8.lemma20.092	KS.8.lemma20.093	KS.8.lemma20.094	KS.8.lemma20.095	KS.8.lemma20.096	KS.8.lemma20.097	KS.8.lemma20.098	KS.8.lemma20.099	KS.8.lemma20.100	KS.8.lemma20.101	KS.8.lemma20.102	KS.8.lemma20.103	KS.8.lemma20.104	KS.8.lemma20.105	KS.8.lemma20.106	KS.8.lemma20.107	KS.8.lemma20.108	KS.8.lemma20.109	KS.8.lemma20.110	KS.8.lemma20.111	KS.8.lemma20.112	KS.8.lemma20.113	KS.8.lemma20.114	KS.8.lemma20.115	KS.8.lemma20.116	KS.8.lemma20.117	KS.8.lemma20.118	KS.8.lemma20.119	KS.8.lemma20.120	KS.8.lemma20.121	KS.8.lemma20.122	KS.8.lemma20.123	KS.8.lemma20.124	KS.8.lemma20.125	KS.8.lemma20.126	KS.8.lemma20.127	KS.8.lemma20.128	KS.8.lemma20.129	KS.8.lemma20.130	KS.8.lemma20.131	KS.8.lemma20.132	KS.8.lemma20.133	KS.8.lemma20.134	KS.8.lemma20.135	KS.8.lemma20.136	KS.8.lemma20.137	KS.8.lemma20.138	KS.8.lemma20.139	KS.8.lemma20.140	KS.8.lemma20.141	KS.8.lemma20.142	KS.8.lemma20.143	KS.8.lemma20.144	KS.8.lemma20.145	KS.8.lemma20.146	KS.8.lemma20.147	KS.8.lemma20.148	KS.8.lemma20.149	KS.8.lemma20.150
MS.1.6.lemma20.088	0.878584	0.8851775	0.89212286	0.86592835	0.87605506	0.8650447	0.89253634	0.87370306	0.8718745	0.86075443	0.8706424	0.84352446	0.8219132	0.8535226	0.8976195	0.8684346	0.8776948	0.8611738	0.84611875	0.8107266	0.808937	0.88634604	0.8364595	0.84885895	0.8710461	0.8996104	0.87226415	0.86672735	0.8939217	0.886594	0.86241126	0.89327013	0.8476023	0.8734352	0.80165374	0.86730784	0.88479924	0.87413347	0.7901948	0.8616288	0.8552679	0.86576104	0.86851496	0.8849837	0.85262024	0.80172676	0.8441235	0.77189356	0.90357685	0.89693606	0.9131407	0.8994054	0.89832884	0.884556	0.8528548	0.8781931	0.8835111	0.85131335	0.8108046	0.8731478	0.8892701	0.83310336	0.8840213	0.8839026	0.83552414	0.8707045	0.81247646	0.82483006	0.8615994	0.88936466	0.85688186	0.9009407	0.88647777	0.8768449	0.8534062	0.86448735	0.8857878	0.86834544	0.8814525	0.8781762	0.8493831	0.8545621	0.897172	0.8759409	0.8337538	0.82322377	0.84933245	0.7617165	0.84912425	0.85294455	0.88973415	0.8774877	0.84213	0.86193794	0.8605419	0.84482694	0.873487	0.8545532	0.8740742	0.87915134	0.7881431	0.84311265	0.8820512	0.85687655	0.8907796	0.8684937	0.91096574	0.90463346	0.8332586	0.93014485	0.8668418	0.88314813	0.8814364	0.8809648	0.88799965	0.8700856	0.7854246	0.89806724	0.8481962	0.8661751	0.7982513	0.8398723	0.8537841	0.8563221	0.924679	0.8418557	0.9257475	0.89301157	0.8971714	0.8993131	0.9097504	0.85985667	0.8195497	0.89093375	0.85931134	0.8191052	0.8343767	0.8890812	0.75640744	0.8818016	0.8706898	0.82559407	0.90106875	0.8294594	0.87782687	0.8672823	0.8807419	0.8674042	0.8397259	0.85831857	0.86940384
MS.1.6.lemma20.089	0.92228556	0.87885684	0.86742157	0.8728356	0.8619115	0.8579949	0.92204744	0.8711108	0.8484409	0.8328601	0.88455933	0.8129131	0.80135393	0.9118963	0.9029234	0.8527325	0.8442225	0.85619766	0.8284881	0.78536326	0.75540334	0.82934344	0.8430908	0.8452113	0.78506005	0.9017387	0.8534723	0.8933587	0.8859222	0.9096018	0.884327	0.8980051	0.84328276	0.898128	0.7952053	0.85510176	0.892685	0.8956581	0.7842684	0.84637415	0.8137239	0.8420002	0.87758285	0.8836887	0.8387135	0.7809437	0.8623935	0.81009394	0.8992579	0.8532342	0.84113574	0.84439886	0.89615136	0.9061825	0.82918274	0.8875111	0.8989051	0.875057	0.83751166	0.8782049	0.90795976	0.8803095	0.88466305	0.89830506	0.8004348	0.84041184	0.8058853	0.8130671	0.86904603	0.8826223	0.8534382	0.8708566	0.87810314	0.8721667	0.80531794	0.89074385	0.8690913	0.8056392	0.87975717	0.8890434	0.85317457	0.87369037	0.8744838	0.8536769	0.84228444	0.8080615	0.84465903	0.7677086	0.78480494	0.8635114	0.87282157	0.8197565	0.8722712	0.8653725	0.89710337	0.84629	0.8717201	0.8786645	0.84194154	0.8395177	0.79798466	0.84095454	0.9362359	0.86897594	0.8725378	0.88681996	0.88246715	0.9058224	0.87907434	0.8574259	0.82072526	0.92745984	0.86390793	0.8655376	0.8752705	0.87042654	0.8256387	0.8839036	0.87382644	0.8469048	0.7904212	0.8679314	0.83609736	0.8623983	0.84580225	0.84517354	0.8398254	0.8299855	0.8450326	0.8005159	0.88232327	0.89562386	0.79796547	0.8437495	0.8463474	0.8389108	0.87094754	0.87512094	0.7581731	0.90080976	0.8379114	0.8073008	0.9040694	0.8566615	0.9051451	0.89215726	0.8953221	0.897646	0.86596024	0.90897745	0.8711773
MS.1.6.lemma20.090	0.86226684	0.84408766	0.8567067	0.8090898	0.8421228	0.81349754	0.81074023	0.79364187	0.7949411	0.8133107	0.79632485	0.85370487	0.8017237	0.77931654	0.8037856	0.81011516	0.8323062	0.83017355	0.82694525	0.79002476	0.8158152	0.8372903	0.8029056	0.801498	0.8054008	0.8316539	0.8216721	0.79875964	0.81385016	0.8079675	0.7963666	0.7969335	0.862196	0.7632608	0.8437827	0.83773863	0.8103681	0.77359754	0.7623326	0.8118347	0.7917133	0.8182877	0.8206128	0.8273304	0.8023431	0.77476996	0.7895904	0.7212888	0.83727294	0.7950905	0.8024903	0.8117414	0.82400316	0.8031595	0.7986848	0.8034894	0.8010695	0.77753866	0.6863353	0.75857115	0.8068989	0.75320596	0.814875	0.80926764	0.83545685	0.75624734	0.7606518	0.7259034	0.7884911	0.7688015	0.7595814	0.7908642	0.8101805	0.79705155	0.81049204	0.78564966	0.80883616	0.8408551	0.8399256	0.81313515	0.85044724	0.8372885	0.8320059	0.7986502	0.78764576	0.85217065	0.8585422	0.8099995	0.8088136	0.7610751	0.8151751	0.8232663	0.7544299	0.7430818	0.7427384	0.7734368	0.7867907	0.78985107	0.8665141	0.80963755	0.7970325	0.7557589	0.7689382	0.8109401	0.8473198	0.81728405	0.83640313	0.8411358	0.7501714	0.9036841	0.806777	0.7962636	0.8378049	0.8144431	0.8098719	0.8003754	0.712819	0.8417494	0.7580391	0.8165814	0.7667379	0.7631786	0.82652813	0.8217293	0.88946503	0.8069467	0.85349417	0.7538067	0.8002707	0.77963173	0.8593256	0.76216906	0.7541498	0.86389357	0.82998943	0.7695725	0.74564964	0.848382	0.75238734	0.80775136	0.83959484	0.80031675	0.85939354	0.8223388	0.79563326	0.81801045	0.77202326	0.8283217	0.80037826	0.7543346	0.80847925
MS.1.6.lemma20.091	0.8965359	0.91053975	0.89724225	0.91233444	0.8898518	0.8881462	0.9155578	0.8935038	0.8885048	0.84622407	0.82777536	0.8332631	0.8094472	0.87691873	0.93053865	0.8819157	0.9021774	0.9088029	0.8751413	0.8178398	0.8160395	0.8870172	0.860693	0.85446614	0.8392563	0.9501372	0.8602047	0.90188825	0.9384671	0.9284296	0.8948653	0.90540624	0.87057275	0.8715658	0.82865846	0.8539962	0.9230817	0.9323836	0.75283253	0.86949325	0.842227	0.8656513	0.8765682	0.90672785	0.8584209	0.8358997	0.8898003	0.74516463	0.91440874	0.9068353	0.90576154	0.91302794	0.9150874	0.9289369	0.9038675	0.9171696	0.9245218	0.8938635	0.8542304	0.897711	0.9303224	0.89138466	0.92266667	0.9143658	0.83603984	0.8460313	0.8435207	0.8334558	0.8820203	0.8796901	0.8769968	0.901812	0.9008663	0.91629416	0.8734494	0.9194657	0.8627961	0.86506474	0.8931322	0.9219894	0.8715334	0.91894996	0.92506284	0.9186976	0.8864233	0.8594635	0.894283	0.7867792	0.8582068	0.8593013	0.93772656	0.903577	0.89672005	0.8966071	0.92273456	0.91450393	0.9238576	0.90894425	0.88349706	0.8725634	0.7612756	0.8202382	0.8839811	0.8972913	0.9105121	0.8912692	0.9216062	0.9365405	0.91463	0.92171216	0.9068557	0.9388481	0.89619786	0.9211991	0.9011073	0.9071064	0.81657976	0.9301725	0.89224595	0.85775703	0.80562085	0.9097244	0.8860618	0.8925349	0.8907901	0.865028	0.89167315	0.90521085	0.9237242	0.8895256	0.9339858	0.9221503	0.8897635	0.87358993	0.83356756	0.89680165	0.94062907	0.9366435	0.8041026	0.94542724	0.91696143	0.8779195	0.9180354	0.91149205	0.9331456	0.88785815	0.89994335	0.891341	0.8951682	0.8748669	0.9355404
MS.1.6.lemma20.092	0.89456075	0.85461324	0.89139533	0.83521396	0.8742318	0.84658015	0.8874993	0.87383926	0.8456616	0.8547545	0.86886376	0.8349307	0.80928385	0.83692884	0.86946446	0.88197225	0.82738256	0.81858546	0.8440826	0.8212629	0.79450494	0.84634525	0.86965287	0.80039275	0.7796144	0.87935823	0.85542536	0.8925616	0.84919953	0.8652949	0.8677487	0.8555983	0.83682096	0.84116334	0.8109944	0.88481694	0.8684041	0.8617564	0.74846774	0.83238393	0.83421814	0.83819747	0.8735959	0.8620814	0.8668732	0.80175304	0.8293199	0.7714747	0.89705724	0.85496783	0.8513185	0.83718336	0.8827585	0.869631	0.8255445	0.8620334	0.8616459	0.8321938	0.7738576	0.8298115	0.86528516	0.8427297	0.864639	0.87768257	0.8341844	0.8560625	0.7769122	0.77885664	0.8577132	0.8657084	0.8513238	0.81943077	0.86335075	0.84918433	0.8135713	0.86511725	0.80737776	0.830453	0.8448319	0.89305586	0.884376	0.86327785	0.8625334	0.8281713	0.8384961	0.83942354	0.8639346	0.82541645	0.7976242	0.85166025	0.8466187	0.8402197	0.81514573	0.8193787	0.8352431	0.8065712	0.8585118	0.85309494	0.8219327	0.8132337	0.7437822	0.8010299	0.8580548	0.8522042	0.8949953	0.8993651	0.8928868	0.8594884	0.7993212	0.86718726	0.7987075	0.87334555	0.87039036	0.86715406	0.8957987	0.8689391	0.7916463	0.89000595	0.78851926	0.8791467	0.86101574	0.82524985	0.8621805	0.8789574	0.8627312	0.8175498	0.8525328	0.8111116	0.83410656	0.78073186	0.8934236	0.86051446	0.8027002	0.8724372	0.8522768	0.8015327	0.8143631	0.84093153	0.76317716	0.8786435	0.8331502	0.82625127	0.88285524	0.8366338	0.8622554	0.908713	0.89151657	0.8966093	0.8502633	0.8329023	0.8737454
MS.1.6.lemma20.093	0.9012702	0.8926053	0.83226115	0.8688886	0.83573073	0.8515866	0.8928631	0.8689183	0.843784	0.8401846	0.83628786	0.8033823	0.7929835	0.8047896	0.8926685	0.8334413	0.8728816	0.8746367	0.8270835	0.76611024	0.7684328	0.84536135	0.82973677	0.8096529	0.79065615	0.8804023	0.81871945	0.86769766	0.86881906	0.8809933	0.8476095	0.8464425	0.8353764	0.84070396	0.80041516	0.8445253	0.8857519	0.88656265	0.75577503	0.84824824	0.7987844	0.8346338	0.8277	0.842055	0.81572515	0.7837523	0.82977825	0.80208373	0.87664896	0.8687799	0.84536165	0.8590684	0.88997334	0.89542794	0.8468971	0.86928505	0.8907034	0.87497014	0.77982616	0.8443414	0.8839625	0.890942	0.87358534	0.8966237	0.7945076	0.8220029	0.8458634	0.822947	0.862016	0.8074457	0.8332468	0.80942273	0.83569115	0.82681406	0.8039879	0.87695706	0.83988404	0.83513725	0.9077968	0.8802717	0.8628435	0.8717649	0.8758986	0.8387945	0.8408231	0.8201405	0.8591321	0.7699639	0.82083	0.8122084	0.88898045	0.86441225	0.8866231	0.8664608	0.8643873	0.8467016	0.89580524	0.8466784	0.9081348	0.8622565	0.8180286	0.8225299	0.8339503	0.87536234	0.84035236	0.8662074	0.87557137	0.8721044	0.882557	0.85737854	0.81430507	0.8717414	0.8763266	0.8625287	0.84460104	0.86095935	0.77097225	0.8865151	0.826897	0.84160584	0.7988011	0.8999457	0.8445406	0.8836534	0.8455277	0.8142905	0.8447319	0.82797486	0.86336356	0.78879976	0.88235325	0.8705367	0.79240316	0.8721621	0.84854174	0.8813038	0.86153376	0.8951539	0.8064942	0.88640624	0.8549876	0.81935006	0.9130653	0.880886	0.8694904	0.86803	0.862992	0.8745402	0.8911503	0.83005494	0.86680967
MS.1.6.lemma20.094	0.7876388	0.75384593	0.7456776	0.76396626	0.71352494	0.796163	0.76967335	0.7510282	0.7337923	0.71646863	0.7892571	0.77198833	0.7238164	0.75858015	0.7861446	0.7188294	0.767387	0.7586613	0.7237929	0.6938439	0.6914027	0.73422223	0.714092	0.7421519	0.7272775	0.77737755	0.7300814	0.7454899	0.7360389	0.7956819	0.7598385	0.778259	0.75905144	0.8276891	0.710232	0.73996675	0.78178334	0.7662904	0.73371536	0.7587502	0.7155699	0.74442726	0.7354564	0.74558824	0.7076052	0.647144	0.71212256	0.72724503	0.7780213	0.7184074	0.71365416	0.73436064	0.7799977	0.7910418	0.7331406	0.769512	0.77610683	0.78964245	0.704315	0.7385689	0.81145346	0.7408869	0.7755901	0.7598751	0.6476764	0.69640017	0.71393895	0.69318885	0.7476587	0.7253858	0.7277658	0.73685426	0.7464406	0.72523314	0.7021888	0.78984654	0.76699734	0.68572384	0.7947956	0.7578153	0.73647475	0.7595964	0.73675907	0.7340406	0.7231332	0.67128444	0.7124956	0.6604201	0.66168857	0.7167746	0.77569985	0.70347834	0.77323765	0.7422539	0.74806774	0.71578926	0.75174004	0.7518237	0.7610963	0.7117066	0.80221367	0.77805007	0.789705	0.7268048	0.7423832	0.71743816	0.7544702	0.7906551	0.7900371	0.7325682	0.71226054	0.74598306	0.7304312	0.7203645	0.71362364	0.71538883	0.7321228	0.73213804	0.76332575	0.72936493	0.6566786	0.77876055	0.729703	0.7502329	0.7410422	0.82939255	0.7312227	0.71441007	0.72451085	0.67235625	0.76425046	0.759576	0.6681804	0.73385453	0.7406197	0.72094	0.7486898	0.7583502	0.6544309	0.7922528	0.71130544	0.67444545	0.816767	0.7324689	0.76277363	0.7831787	0.7452838	0.76133513	0.7674772	0.7304098	0.7541332
MS.1.6.lemma20.095	0.8496039	0.84627444	0.88519794	0.88193274	0.85918343	0.88127685	0.8506676	0.88822436	0.86673826	0.90151936	0.82894456	0.825056	0.83352786	0.83292484	0.8293224	0.8393556	0.8900928	0.86098945	0.8964016	0.8458171	0.8616819	0.93018025	0.87190247	0.85718316	0.86557424	0.85623854	0.76530147	0.7937037	0.8374563	0.81117904	0.75860864	0.80024153	0.78045326	0.78290015	0.79599994	0.8228955	0.8100378	0.81344503	0.71593803	0.8774234	0.85046947	0.87426823	0.8422179	0.86321586	0.8440971	0.81763566	0.83559185	0.7295261	0.8547232	0.8867093	0.8658465	0.8828318	0.8624494	0.84516877	0.85664713	0.8685874	0.85112447	0.8189528	0.7444091	0.83213264	0.83906555	0.78973174	0.83572876	0.8502081	0.8539458	0.83459365	0.79123276	0.8498962	0.8272819	0.8028592	0.78077716	0.83144593	0.7994036	0.8245446	0.80278003	0.8292492	0.7980109	0.8594	0.8413927	0.8225385	0.8147299	0.8198879	0.8715301	0.8392207	0.80609477	0.8468434	0.8700594	0.8439959	0.82147294	0.7795304	0.83013636	0.8474943	0.82362646	0.82004195	0.7981748	0.8214101	0.8590355	0.81526345	0.85479903	0.8323596	0.8145386	0.8012118	0.7885527	0.8290911	0.8492158	0.83111084	0.8508339	0.8761532	0.8062249	0.8851261	0.8404863	0.8232176	0.83070135	0.8107718	0.83404976	0.8041332	0.7527519	0.8367143	0.8053048	0.86765933	0.82076037	0.80444145	0.8427283	0.8460702	0.86580276	0.74929315	0.9413206	0.8242036	0.86035144	0.84041667	0.88175446	0.7921742	0.82360166	0.9197341	0.8118925	0.82045114	0.80026585	0.889759	0.7474934	0.834691	0.87865365	0.852816	0.85000956	0.8365199	0.8011871	0.8584639	0.8009036	0.81088036	0.8209039	0.7888185	0.82248086
MS.1.6.lemma20.096	0.776851	0.76338804	0.84797335	0.800076	0.8192423	0.8303289	0.8045635	0.80152434	0.77940834	0.7916894	0.7900812	0.7848768	0.7947008	0.7929191	0.84009457	0.86970204	0.8008657	0.80262136	0.86983174	0.894218	0.837128	0.82617444	0.81853926	0.7943653	0.7660088	0.8211799	0.7246198	0.7998259	0.82133037	0.802775	0.8024057	0.8089578	0.7379769	0.73812	0.74114466	0.75332546	0.8036125	0.8376613	0.66396886	0.79938763	0.8398953	0.8459959	0.8001094	0.8494363	0.81324553	0.7964605	0.81918544	0.66610545	0.80242336	0.8216992	0.8854185	0.86960816	0.81176066	0.7940641	0.81356025	0.8007062	0.8189929	0.7283126	0.7367578	0.78747094	0.8069113	0.74779624	0.80932146	0.79411423	0.7834358	0.8361186	0.7336303	0.7542568	0.7741833	0.8277661	0.8162906	0.82041746	0.82509714	0.8361123	0.7919599	0.7987144	0.75209826	0.76730025	0.7861171	0.81990695	0.7649326	0.79589945	0.8233413	0.8215027	0.799309	0.7871427	0.8058186	0.81743217	0.76633257	0.76411486	0.8144891	0.7648927	0.78590006	0.7910266	0.80245113	0.78392285	0.79515725	0.77467024	0.786043	0.7975252	0.7106773	0.73416114	0.7633787	0.767424	0.83412695	0.7976343	0.8226837	0.8134884	0.7694923	0.79852325	0.7683281	0.80921805	0.78680575	0.7968793	0.7840946	0.79371804	0.72021097	0.81263727	0.7485362	0.7630687	0.6958534	0.7771611	0.7880717	0.7958805	0.7726483	0.7545131	0.80941004	0.76685685	0.79493165	0.75186104	0.8250761	0.80311936	0.81983876	0.7966305	0.72435814	0.8000973	0.78849095	0.8213607	0.66127706	0.810709	0.8039472	0.80096984	0.806805	0.8049439	0.80408794	0.8083629	0.80977213	0.8139841	0.8208568	0.750026	0.81364596
MS.1.6.lemma20.097	0.8624612	0.8188418	0.8877055	0.8481754	0.8880073	0.8581523	0.82758653	0.8351059	0.82284963	0.81891876	0.807797	0.8410105	0.8106886	0.81064856	0.84967667	0.8668944	0.8347107	0.85613716	0.9282931	0.8985865	0.9245984	0.86957127	0.880295	0.84093213	0.77093875	0.85649484	0.7853043	0.8234916	0.84280664	0.8360835	0.8510372	0.82423824	0.84389174	0.78305495	0.8713209	0.7926982	0.81797147	0.82460517	0.7058625	0.8347393	0.8361279	0.8681073	0.8826261	0.88086206	0.811877	0.82632273	0.8467788	0.72402424	0.8480896	0.83595043	0.85332745	0.8842616	0.851329	0.8312029	0.84704006	0.8378324	0.8395356	0.7749425	0.70577615	0.78002965	0.82582545	0.7686605	0.8448159	0.83017033	0.8773206	0.8024142	0.77985245	0.76578814	0.7771041	0.79608923	0.77810836	0.82329285	0.83672756	0.85397303	0.803674	0.81043756	0.7691227	0.86213183	0.85412973	0.85161036	0.83638763	0.8563004	0.8587207	0.8434506	0.83507454	0.9112779	0.9064037	0.9061081	0.8095888	0.8035091	0.82713073	0.8022043	0.81488186	0.79783225	0.80627394	0.7846721	0.8302252	0.8197113	0.87071735	0.82282746	0.7879047	0.7829071	0.80726624	0.8323014	0.87609166	0.82653403	0.8488641	0.8581924	0.78651446	0.855813	0.83240783	0.8425975	0.8292599	0.82453984	0.8219457	0.81903046	0.7306546	0.8486608	0.75764775	0.77619463	0.75065386	0.82304484	0.84801483	0.8335052	0.8460234	0.7840226	0.82556516	0.77768844	0.80399334	0.76867425	0.8514183	0.8138024	0.8414613	0.83162147	0.8119318	0.83011824	0.8216996	0.8831022	0.7463136	0.84904104	0.8490429	0.857065	0.8461793	0.8636432	0.8122416	0.8063686	0.84243554	0.89178044	0.8892057	0.7780287	0.8387041
MS.1.6.lemma20.098	0.8980288	0.9073575	0.9018752	0.9585852	0.89313763	0.8985124	0.90536815	0.9197295	0.8875561	0.89928424	0.86820424	0.8701841	0.8466153	0.8751548	0.91962516	0.8787694	0.91590387	0.91872454	0.90960616	0.8672308	0.8803271	0.9311756	0.9000808	0.87426275	0.85379004	0.9389693	0.85096925	0.88945514	0.91220456	0.9171302	0.8627576	0.89737076	0.85028577	0.88557965	0.82966983	0.86372817	0.8970484	0.91837	0.7678004	0.8865659	0.85120386	0.891283	0.87853736	0.90628093	0.8682837	0.83903325	0.8881681	0.78080493	0.9182342	0.9039672	0.89023906	0.9080597	0.91708875	0.9267238	0.8957681	0.9070611	0.920183	0.9042375	0.83832324	0.89540905	0.9312579	0.8876404	0.91393983	0.9135189	0.824678	0.8476971	0.84822613	0.8655557	0.877569	0.85220766	0.8454624	0.88174665	0.86843723	0.89549845	0.8351016	0.9161906	0.8533319	0.86132735	0.89223886	0.90293664	0.87685984	0.90603536	0.92949283	0.91279674	0.8886561	0.85320544	0.8845989	0.8491626	0.8310332	0.84813577	0.9065291	0.87947094	0.90112346	0.89722574	0.89964694	0.8825352	0.92161506	0.8924241	0.8864716	0.8539772	0.8500521	0.8454828	0.8790987	0.8949706	0.8982994	0.88299745	0.9103508	0.93676966	0.913642	0.91508293	0.8942083	0.91475946	0.90011007	0.894476	0.8894579	0.8852205	0.81862974	0.9041285	0.8975015	0.8591794	0.81698006	0.9170981	0.87868255	0.8966041	0.87807804	0.87293726	0.8994869	0.9000099	0.91152763	0.8779354	0.9361164	0.88642275	0.8668471	0.89234865	0.856077	0.91561246	0.9119958	0.93588746	0.81112134	0.9405155	0.8866939	0.87998813	0.92597264	0.91139996	0.90323657	0.8872443	0.8868381	0.8842906	0.8980899	0.8771633	0.90729505
MS.1.6.lemma20.099	0.8852143	0.88780487	0.95370483	0.9199306	0.9401987	0.9338378	0.8925426	0.9129863	0.89516795	0.92125344	0.8891848	0.8119076	0.87682724	0.85829246	0.8963764	0.9141418	0.91041857	0.8729736	0.9160845	0.8810862	0.87937325	0.9395779	0.90005195	0.9063384	0.84989744	0.92304707	0.81381714	0.84979856	0.89288443	0.8909648	0.8546794	0.8714774	0.8152407	0.82222134	0.8341722	0.85704696	0.855502	0.86278385	0.74277556	0.8812512	0.8671816	0.8915976	0.90639806	0.9327981	0.9197114	0.8970556	0.90753263	0.79058737	0.91884184	0.89224064	0.89483094	0.90406966	0.9042729	0.88365316	0.8915346	0.898759	0.9036977	0.8562018	0.79631114	0.8761268	0.9010711	0.8390431	0.9072432	0.9050685	0.8867286	0.865784	0.835428	0.8327284	0.8770462	0.86203504	0.8428557	0.86967003	0.87267137	0.8999206	0.8460067	0.87371075	0.8419176	0.87357384	0.8717297	0.89655507	0.85629725	0.8788696	0.9095034	0.8931386	0.87585074	0.89705515	0.9089786	0.8524539	0.8561764	0.8628617	0.88270575	0.8838326	0.8339002	0.8320272	0.83957773	0.85268	0.8782318	0.8502363	0.8831177	0.8559333	0.8524716	0.8435414	0.85746986	0.8640245	0.90540504	0.8741173	0.91357833	0.8949336	0.83773994	0.9129822	0.8828313	0.87614495	0.8702622	0.88841194	0.8916834	0.8876312	0.79020125	0.9045751	0.79416573	0.85813695	0.8143388	0.85023475	0.8769958	0.8917679	0.8938088	0.7769857	0.90898764	0.8567742	0.8867277	0.8624771	0.9075177	0.8738354	0.8693014	0.9267105	0.84107214	0.8547678	0.84003395	0.9155586	0.7706152	0.89180505	0.9157404	0.9002919	0.8879502	0.896517	0.86785275	0.9085797	0.8764305	0.87662387	0.8515602	0.87640953	0.8921301
MS.1.6.lemma20.100	0.9016133	0.90496385	0.92637914	0.93509674	0.91828465	0.92911065	0.9178687	0.91480905	0.9125488	0.8945363	0.8867549	0.846034	0.8647992	0.86623305	0.9348938	0.9122826	0.9080602	0.88366205	0.906985	0.88219905	0.87857205	0.92022824	0.8910555	0.91839755	0.8783602	0.9371245	0.8565938	0.8868718	0.9267681	0.9216001	0.8939736	0.910677	0.85204446	0.8636419	0.8470557	0.87043077	0.91059685	0.90999156	0.7683451	0.88771236	0.8818149	0.89960796	0.9025706	0.9292716	0.91095614	0.88560486	0.91978294	0.8331304	0.9298292	0.88800627	0.8992417	0.9065063	0.9290427	0.9208729	0.8969046	0.91498613	0.9132336	0.8866784	0.8013565	0.87607414	0.9240255	0.8782109	0.92681426	0.9262702	0.8630073	0.88714576	0.8619002	0.8396443	0.898245	0.8781128	0.8934007	0.8835698	0.91264915	0.9164323	0.8690192	0.91968477	0.8514936	0.8737896	0.8923432	0.9272082	0.8800012	0.9077736	0.9261624	0.91866165	0.88785845	0.8820822	0.89964676	0.84677064	0.8595951	0.8893608	0.91746444	0.90018624	0.88306314	0.88229036	0.890814	0.8807926	0.9089256	0.8969745	0.89097935	0.8623511	0.8447987	0.85525763	0.89961827	0.87218493	0.9122889	0.87246263	0.9326991	0.91694623	0.89998037	0.91321105	0.89059013	0.9151231	0.8968127	0.9149225	0.90904325	0.90715265	0.8125503	0.9138449	0.83632916	0.86101085	0.81569195	0.8985045	0.90968084	0.9100044	0.90595543	0.85194266	0.90070707	0.88576126	0.8930412	0.87933517	0.9193625	0.91452473	0.8834839	0.9080982	0.84788984	0.8915504	0.88983804	0.933605	0.7941614	0.92595404	0.90889716	0.89742357	0.9118834	0.92013013	0.897579	0.91952103	0.9159313	0.90682834	0.906592	0.8938762	0.92167884
