c1	KS.9.11.lemma20.000	KS.9.11.lemma20.001	KS.9.11.lemma20.002	KS.9.11.lemma20.003	KS.9.11.lemma20.004	KS.9.11.lemma20.005	KS.9.11.lemma20.006	KS.9.11.lemma20.007	KS.9.11.lemma20.008	KS.9.11.lemma20.009	KS.9.11.lemma20.010	KS.9.11.lemma20.011	KS.9.11.lemma20.012	KS.9.11.lemma20.013	KS.9.11.lemma20.014	KS.9.11.lemma20.015	KS.9.11.lemma20.016	KS.9.11.lemma20.017	KS.9.11.lemma20.018	KS.9.11.lemma20.019	KS.9.11.lemma20.020	KS.9.11.lemma20.021	KS.9.11.lemma20.022	KS.9.11.lemma20.023	KS.9.11.lemma20.024	KS.9.11.lemma20.025	KS.9.11.lemma20.026	KS.9.11.lemma20.027	KS.9.11.lemma20.028	KS.9.11.lemma20.029	KS.9.11.lemma20.030	KS.9.11.lemma20.031	KS.9.11.lemma20.032	KS.9.11.lemma20.033	KS.9.11.lemma20.034	KS.9.11.lemma20.035	KS.9.11.lemma20.036	KS.9.11.lemma20.037	KS.9.11.lemma20.038	KS.9.11.lemma20.039	KS.9.11.lemma20.040	KS.9.11.lemma20.041	KS.9.11.lemma20.042	KS.9.11.lemma20.043	KS.9.11.lemma20.044	KS.9.11.lemma20.045	KS.9.11.lemma20.046	KS.9.11.lemma20.047	KS.9.11.lemma20.048	KS.9.11.lemma20.049	KS.9.11.lemma20.050	KS.9.11.lemma20.051	KS.9.11.lemma20.052	KS.9.11.lemma20.053	KS.9.11.lemma20.054	KS.9.11.lemma20.055	KS.9.11.lemma20.056	KS.9.11.lemma20.057	KS.9.11.lemma20.058	KS.9.11.lemma20.059	KS.9.11.lemma20.060	KS.9.11.lemma20.061	KS.9.11.lemma20.062	KS.9.11.lemma20.063	KS.9.11.lemma20.064	KS.9.11.lemma20.065	KS.9.11.lemma20.066	KS.9.11.lemma20.067	KS.9.11.lemma20.068	KS.9.11.lemma20.069	KS.9.11.lemma20.070	KS.9.11.lemma20.071	KS.9.11.lemma20.072	KS.9.11.lemma20.073	KS.9.11.lemma20.074	KS.9.11.lemma20.075	KS.9.11.lemma20.076	KS.9.11.lemma20.077	KS.9.11.lemma20.078	KS.9.11.lemma20.079	KS.9.11.lemma20.080	KS.9.11.lemma20.081	KS.9.11.lemma20.082	KS.9.11.lemma20.083	KS.9.11.lemma20.084	KS.9.11.lemma20.085	KS.9.11.lemma20.086	KS.9.11.lemma20.087	KS.9.11.lemma20.088	KS.9.11.lemma20.089	KS.9.11.lemma20.090
MS.1.9.lemma20.042	0.8655938	0.8932918	0.9150317	0.8897761	0.9048608	0.8910662	0.8570448	0.8098812	0.8789548	0.8815129	0.88629556	0.87252605	0.882505	0.8538269	0.84617317	0.87540114	0.8713726	0.8367932	0.85499275	0.89140487	0.87400085	0.8408222	0.85463697	0.8499532	0.85044295	0.8581668	0.80607736	0.853369	0.8474326	0.88377595	0.8906187	0.8595312	0.8738929	0.8635051	0.8979938	0.88750094	0.87012184	0.8749459	0.8728467	0.8677689	0.85651076	0.8620285	0.871529	0.8775649	0.8236816	0.8733996	0.93547237	0.8821491	0.8878906	0.8967258	0.8815861	0.94240165	0.88039774	0.910681	0.9326105	0.8990839	0.91226053	0.92824006	0.87117124	0.80737203	0.8877417	0.9028876	0.8639368	0.890808	0.8243101	0.8689824	0.89869463	0.8194448	0.87271416	0.8749619	0.8963543	0.87267077	0.88686365	0.9116717	0.87609404	0.8927293	0.87596434	0.90112543	0.9304116	0.8574925	0.9491997	0.86396706	0.7989743	0.9006209	0.8542402	0.87825143	0.89085376	0.872463	0.87616795	0.8945555	0.8605019
MS.1.9.lemma20.043	0.9073485	0.91928494	0.9202091	0.9010453	0.92872274	0.9077059	0.88428456	0.8103076	0.9119728	0.8876933	0.89697903	0.871341	0.91206014	0.8774842	0.8757576	0.88970417	0.8962445	0.8475142	0.88155717	0.89257514	0.89104617	0.8770879	0.89150673	0.88291895	0.89043367	0.8779695	0.7894871	0.894099	0.880494	0.9081297	0.91431373	0.8904878	0.8933176	0.9044242	0.90827096	0.8995011	0.8955772	0.9072281	0.91740084	0.9047452	0.910704	0.8973868	0.89706254	0.8859413	0.8623618	0.90129805	0.9344406	0.91393423	0.94022197	0.91788864	0.90764034	0.9237682	0.9283309	0.92362547	0.87186456	0.9392298	0.91426563	0.92644215	0.88718677	0.7801375	0.9146953	0.92309177	0.8581322	0.908009	0.78936636	0.89414334	0.92102945	0.86805767	0.8965738	0.8951043	0.9216022	0.9200908	0.90859216	0.9253791	0.9058485	0.9031856	0.89280707	0.91062963	0.9122763	0.86374557	0.93132436	0.90216696	0.7653527	0.9061155	0.8870283	0.87234205	0.9101885	0.9037284	0.88666606	0.90464205	0.8863845
MS.1.9.lemma20.044	0.9413152	0.9348912	0.91896105	0.90837306	0.90920436	0.8946834	0.9046918	0.72906286	0.9427379	0.90031487	0.9449091	0.8529141	0.9406765	0.9200869	0.9155712	0.92662126	0.91795725	0.8853165	0.9133843	0.92906994	0.92106116	0.9291296	0.92564356	0.92940754	0.92472357	0.87319183	0.76615775	0.9382446	0.88951635	0.9156349	0.8681529	0.92579925	0.9212744	0.93654644	0.9317207	0.9406647	0.90748096	0.9130548	0.93312645	0.93001246	0.90778315	0.9364377	0.9005594	0.89162743	0.8988157	0.94470865	0.94291127	0.9348552	0.92681074	0.95431703	0.9240279	0.92157376	0.91482794	0.96152276	0.8319591	0.9268017	0.91756165	0.9282359	0.9363373	0.79559004	0.9276234	0.9408364	0.86092377	0.9421873	0.76467216	0.9341357	0.9200547	0.9050926	0.9368808	0.9241705	0.9502568	0.9512491	0.9496434	0.92465496	0.9488991	0.9131567	0.93888277	0.923811	0.9143267	0.8755999	0.91219985	0.9438035	0.7055397	0.93053144	0.931537	0.8650245	0.93461585	0.9383117	0.92080975	0.9235878	0.9180821
MS.1.9.lemma20.045	0.9337126	0.9255429	0.905172	0.8799044	0.9057736	0.8765521	0.9332946	0.7462366	0.93576634	0.9050497	0.933486	0.8708241	0.92174375	0.91900325	0.9180256	0.910564	0.9253334	0.8868325	0.9235102	0.92893493	0.92776203	0.913556	0.9179174	0.9202069	0.9277865	0.87638056	0.76528883	0.92970884	0.8789544	0.9288648	0.87813276	0.92074144	0.92261815	0.93624794	0.9065219	0.94094557	0.9051584	0.9175957	0.90752625	0.93372333	0.9280758	0.91306424	0.8669144	0.9281299	0.91239107	0.95121956	0.94115293	0.92993635	0.93202966	0.9365139	0.9547173	0.910154	0.9254811	0.9586722	0.8203534	0.93501467	0.93377435	0.9412217	0.9465172	0.82076395	0.93633133	0.9366272	0.87301266	0.9463229	0.78647786	0.9355424	0.9202429	0.8956579	0.9460462	0.8934901	0.9336633	0.9369376	0.93085134	0.9200566	0.94156504	0.88695014	0.9186581	0.9002843	0.9057426	0.87899953	0.9134052	0.9209357	0.6980121	0.93676156	0.9317379	0.86451334	0.93648803	0.9381571	0.92257	0.90956235	0.91051483
MS.1.9.lemma20.046	0.85016763	0.8682423	0.9141927	0.89122117	0.9098885	0.88770026	0.8381578	0.7816744	0.87126493	0.8471134	0.8674022	0.84196454	0.8634527	0.83803755	0.83675945	0.86014426	0.8646605	0.81460214	0.8383378	0.86299807	0.8588195	0.8193227	0.8475678	0.8309082	0.8434186	0.8405926	0.7885866	0.8520076	0.8478039	0.873593	0.87397784	0.84797037	0.8420626	0.8508085	0.87885016	0.86276174	0.86783206	0.86100554	0.87815195	0.8557935	0.8572279	0.84800315	0.85779095	0.8602707	0.8064346	0.8584121	0.9272374	0.8759649	0.89358747	0.87940574	0.8614731	0.9413979	0.88368213	0.8916272	0.9223468	0.8988834	0.8884604	0.9142306	0.8558367	0.7867095	0.87147105	0.8965401	0.86113894	0.87964493	0.81262594	0.8526957	0.8933332	0.8266121	0.85335433	0.8794163	0.88863844	0.88907593	0.88318205	0.8965672	0.86273074	0.88047564	0.8574716	0.8813544	0.88516104	0.82951355	0.91154087	0.8496193	0.77921116	0.87005615	0.83825946	0.8829829	0.8692239	0.85565305	0.85417175	0.8748059	0.846735
MS.1.9.lemma20.047	0.67121446	0.69683254	0.7410382	0.7478546	0.7726309	0.72836316	0.77724767	0.7459903	0.70913446	0.7677145	0.69937336	0.813373	0.6805259	0.7271872	0.6934098	0.7493069	0.7285108	0.763099	0.7278309	0.7223501	0.698094	0.6504979	0.67969	0.7181848	0.70247614	0.7452203	0.77334917	0.7018811	0.73271656	0.802768	0.8512996	0.6688379	0.72150815	0.69708383	0.7227534	0.7017828	0.7428932	0.720545	0.68910503	0.6870954	0.7310596	0.6514782	0.7536547	0.8239484	0.74148417	0.6966693	0.7504758	0.72210354	0.81201386	0.71640015	0.7479954	0.76704377	0.84934723	0.7546488	0.78834414	0.8629316	0.7995143	0.7982771	0.7336092	0.75942504	0.7236818	0.7569003	0.8128288	0.7355439	0.82244647	0.69017625	0.7602842	0.6725783	0.7168628	0.71262735	0.7337236	0.71327275	0.7212877	0.76178926	0.71539164	0.72348946	0.7147502	0.73282516	0.7247797	0.77680403	0.7653438	0.67984366	0.7778542	0.72605646	0.6991211	0.80742615	0.71570265	0.692116	0.7336582	0.7418299	0.6403452
MS.1.9.lemma20.048	0.95031077	0.94061565	0.9219353	0.894659	0.9136441	0.9063046	0.89791065	0.71905744	0.9472796	0.8908962	0.9564971	0.8440381	0.95428205	0.9221457	0.9219155	0.9255564	0.9221741	0.87057066	0.9122624	0.9315371	0.92597806	0.9412793	0.937865	0.93151426	0.9337268	0.86310935	0.73478884	0.948982	0.88663816	0.92131966	0.85435975	0.94164693	0.9232293	0.948664	0.93773377	0.94744015	0.914166	0.90093595	0.933291	0.9440411	0.9218788	0.94052136	0.8864876	0.87876356	0.90318334	0.95082486	0.9455718	0.94615275	0.9236886	0.96361625	0.91736954	0.9209027	0.90620506	0.9544141	0.81687665	0.91649055	0.9121734	0.9321609	0.92507815	0.76311237	0.9290425	0.94065213	0.83906746	0.9396455	0.7372529	0.94081473	0.92505515	0.9079569	0.9421271	0.92608523	0.95010495	0.9553864	0.9500768	0.9169024	0.9502294	0.9081871	0.9413234	0.9308559	0.9194291	0.8567893	0.9128727	0.95341945	0.66720057	0.939222	0.9398116	0.8605762	0.94210714	0.947121	0.911065	0.9256287	0.9315537
MS.1.9.lemma20.049	0.92619026	0.9055584	0.90087914	0.8774034	0.90086687	0.89062035	0.88755137	0.7162688	0.9384917	0.8735286	0.94539076	0.84036046	0.9174727	0.8894032	0.88167036	0.8935912	0.88748604	0.8542315	0.88050663	0.91233575	0.8908653	0.90050113	0.8898805	0.90399337	0.8980534	0.8522984	0.73323905	0.9149875	0.86712813	0.9102583	0.8850488	0.93355286	0.89518595	0.91261894	0.92870235	0.93901163	0.8727632	0.8781487	0.8967275	0.90979016	0.89829296	0.89931136	0.8426691	0.9058485	0.89276755	0.9356066	0.9244093	0.9179809	0.9225509	0.93862194	0.92390263	0.9244716	0.9429191	0.9440363	0.8251817	0.939862	0.92060816	0.9492617	0.93559265	0.7701236	0.90395606	0.92388934	0.8494997	0.93568784	0.766595	0.91901207	0.8952249	0.891286	0.90521044	0.8803226	0.9327661	0.93430823	0.926722	0.88306963	0.9273406	0.8616996	0.9115546	0.9050011	0.8958192	0.8478418	0.9145295	0.91257095	0.6736772	0.9269223	0.9289598	0.83778167	0.9383901	0.91749644	0.89061785	0.89980936	0.8898514
MS.1.9.lemma20.050	0.70500183	0.7622346	0.79865247	0.78876853	0.7958683	0.76121205	0.7566045	0.79247886	0.74270713	0.80423754	0.7403094	0.8221264	0.7280648	0.75853217	0.754261	0.79128236	0.7860315	0.82144547	0.79773	0.7734251	0.75918686	0.69832695	0.74631053	0.7403334	0.7510608	0.7655066	0.79320526	0.72956514	0.7565392	0.7788044	0.8323544	0.6980381	0.76558334	0.7415787	0.7828814	0.7524661	0.7897304	0.760461	0.7187843	0.7260475	0.7337216	0.7108443	0.7960602	0.8310734	0.70265186	0.7327459	0.8158211	0.74458885	0.7805031	0.7720955	0.7735691	0.8269136	0.7813648	0.80215967	0.87276727	0.8062475	0.8132829	0.79135376	0.782838	0.8723601	0.79420847	0.80159277	0.88762414	0.7760445	0.88463503	0.7474701	0.8027914	0.6767657	0.74828124	0.773291	0.7554774	0.72675216	0.7501713	0.7961757	0.727777	0.7531496	0.75524306	0.7716639	0.79975545	0.77219176	0.81381243	0.7264477	0.8304235	0.77364904	0.72345734	0.83627677	0.7577385	0.74102855	0.78484786	0.8043356	0.72160155
MS.1.9.lemma20.051	0.9191326	0.9261537	0.8901653	0.91245943	0.88333875	0.8884611	0.9146406	0.7157308	0.91838115	0.92764974	0.927456	0.88965565	0.92708635	0.9188049	0.89305633	0.91627693	0.8966218	0.89273465	0.9054934	0.9365255	0.9039676	0.91577965	0.8997593	0.93135333	0.912199	0.8730672	0.8018957	0.91978496	0.8859338	0.9292476	0.8788986	0.9074715	0.9415684	0.91707116	0.8901296	0.93004096	0.8939632	0.91692126	0.91669655	0.91322625	0.89696246	0.919505	0.89729065	0.8678536	0.9090053	0.9073321	0.92988324	0.8973422	0.8963197	0.9419887	0.89272594	0.89734924	0.88575625	0.9228197	0.82765424	0.90251	0.91448665	0.90446305	0.9285968	0.8006848	0.9110013	0.9281627	0.85733485	0.93336415	0.78679895	0.92408836	0.9032653	0.9213585	0.91303086	0.87579805	0.93282104	0.9230002	0.9428641	0.92228955	0.9411509	0.901018	0.93908215	0.91721165	0.9351873	0.9098648	0.9152886	0.91427237	0.7390567	0.92904115	0.9105105	0.8691257	0.9134338	0.9316728	0.93082833	0.89768445	0.92008865
MS.1.9.lemma20.052	0.95952624	0.96053135	0.9109869	0.9150131	0.91246295	0.9095339	0.9193021	0.7500448	0.9429784	0.91062415	0.9437807	0.86649567	0.9602624	0.9274555	0.921814	0.91728115	0.9200338	0.880072	0.9171908	0.9291913	0.92658865	0.9444592	0.937719	0.9359176	0.93186915	0.8832182	0.76392674	0.9525499	0.9033702	0.93034565	0.8668475	0.9312289	0.93787956	0.95017004	0.9191067	0.94586045	0.92407554	0.93245506	0.9479439	0.94659907	0.93275577	0.97711515	0.93583345	0.87621206	0.91220236	0.944511	0.9552621	0.9335305	0.91671455	0.96579397	0.93067384	0.92264634	0.89877516	0.9502534	0.83244586	0.9056052	0.9152668	0.90633154	0.92895234	0.77535486	0.93944365	0.93955827	0.8414796	0.9453746	0.7370248	0.9406121	0.9244478	0.91742784	0.9342992	0.92343915	0.9512764	0.9545014	0.9567276	0.92783445	0.95517063	0.9193592	0.94805896	0.9317787	0.9357101	0.8912436	0.9256574	0.9586952	0.7002805	0.94338465	0.9397786	0.85844815	0.9380398	0.95329255	0.93252504	0.9196363	0.9450136
MS.1.9.lemma20.053	0.9132477	0.93733585	0.90261114	0.8937896	0.90195024	0.8796099	0.92868984	0.79254115	0.90710497	0.913729	0.9061969	0.8946991	0.9161847	0.9314891	0.92625177	0.91685575	0.92900366	0.9054227	0.9338111	0.91806835	0.9276796	0.9154394	0.9292581	0.9176615	0.92575395	0.8923627	0.8142469	0.92617047	0.8897662	0.9313482	0.8713881	0.8879227	0.93151784	0.93359995	0.87651026	0.9078467	0.9122336	0.93768615	0.91042584	0.9281125	0.9214126	0.9350426	0.9223856	0.88522565	0.89802635	0.91633445	0.9380357	0.91276866	0.9176537	0.9235999	0.9237423	0.9058293	0.897348	0.92902553	0.85261947	0.9074812	0.90727353	0.9031362	0.9115915	0.8084894	0.9451668	0.92249453	0.8757973	0.92243516	0.78183687	0.9203065	0.9386171	0.87715083	0.9124053	0.9010722	0.9223639	0.92475885	0.9178447	0.90380055	0.912864	0.892161	0.9077256	0.90318704	0.9074265	0.88000906	0.90924853	0.9300876	0.7504695	0.9192907	0.9043431	0.87619305	0.9186589	0.9285028	0.9284855	0.91137993	0.9148475
MS.1.9.lemma20.054	0.93569523	0.9359915	0.89793015	0.8919631	0.90545243	0.8901617	0.91397905	0.7632241	0.92607456	0.9016537	0.925867	0.8679264	0.93902624	0.92201734	0.90082717	0.92676574	0.90710694	0.8920979	0.90336144	0.9316242	0.90741515	0.93637484	0.9198796	0.94351554	0.9188789	0.8616048	0.7726319	0.9339932	0.88612854	0.9081248	0.85601	0.91703856	0.9282987	0.9227716	0.90824527	0.9312065	0.89890814	0.91621065	0.92723113	0.9367523	0.9154277	0.9411508	0.91382205	0.87173545	0.91114277	0.9230278	0.93547153	0.92457086	0.91074	0.9422675	0.9119268	0.9077844	0.893011	0.9349596	0.82858074	0.9097727	0.9148053	0.9049995	0.91798204	0.7792503	0.928138	0.927309	0.84897304	0.9199507	0.746806	0.9332079	0.9021488	0.8998456	0.9254512	0.8954191	0.9323744	0.93080306	0.93641293	0.90408003	0.9362557	0.90194535	0.93152106	0.92748594	0.9235446	0.8711941	0.92121804	0.95431465	0.7161268	0.93588674	0.9206738	0.8463401	0.9325617	0.9385005	0.9158225	0.9296479	0.9313074
MS.1.9.lemma20.055	0.9512875	0.95026636	0.90373194	0.8772971	0.89431953	0.8868811	0.9028342	0.728546	0.961633	0.9153908	0.9567913	0.8716358	0.94348514	0.9185072	0.90251523	0.9158808	0.9106704	0.88785744	0.9131979	0.93369985	0.9167934	0.94029343	0.920734	0.92804843	0.91857123	0.86910343	0.74057955	0.9311042	0.8682324	0.9148795	0.87400347	0.9416797	0.9388217	0.93063545	0.9247723	0.9601148	0.8901312	0.9130342	0.9169046	0.9404185	0.91621673	0.9386813	0.874647	0.9103445	0.8966865	0.95798695	0.9345807	0.9192063	0.9085604	0.9532783	0.95707494	0.9197233	0.910368	0.9546972	0.8310973	0.91232187	0.92389476	0.9369594	0.95107675	0.79917663	0.9309459	0.93981856	0.84644884	0.94377136	0.7495496	0.94110143	0.8976433	0.90696776	0.93866795	0.8828276	0.9337377	0.929302	0.9318607	0.8910199	0.9492304	0.8918726	0.9332329	0.9168949	0.9193366	0.8839538	0.9334879	0.9359431	0.69054216	0.94499004	0.93953574	0.81615794	0.9579954	0.9466448	0.9129106	0.92040396	0.9271246
MS.1.9.lemma20.056	0.9364454	0.93252945	0.9152099	0.8806448	0.90410805	0.8985617	0.9308172	0.7575283	0.94233125	0.9124907	0.9376563	0.86932564	0.9333316	0.92030555	0.9140132	0.91324234	0.9160851	0.8837615	0.92150676	0.93384826	0.9303111	0.94024825	0.9343997	0.9276856	0.92869306	0.8720989	0.7576117	0.94077206	0.8944533	0.93163997	0.8691428	0.9223138	0.93768275	0.93247825	0.9002115	0.9354343	0.905138	0.9176902	0.9187997	0.9313547	0.92727935	0.92930055	0.86192816	0.8957852	0.90888464	0.97693545	0.9312238	0.9341953	0.9278742	0.9336392	0.95276546	0.9108616	0.92026496	0.94709134	0.82718176	0.9276528	0.9104477	0.93312174	0.9364775	0.7827387	0.93530625	0.9330966	0.85644394	0.93562186	0.7483789	0.9336041	0.9104539	0.91485167	0.9276827	0.8945067	0.9397213	0.9423652	0.92222106	0.90601695	0.94009626	0.89239883	0.92599297	0.91161996	0.9164808	0.8784532	0.913831	0.9334923	0.6955633	0.9311317	0.92687327	0.8397893	0.95164806	0.9395677	0.90819466	0.91707313	0.9237313
MS.1.9.lemma20.057	0.929361	0.9366219	0.89882505	0.88330626	0.8939353	0.8846246	0.90271735	0.7524166	0.9381342	0.9253936	0.9314033	0.89633787	0.9306451	0.91725874	0.8928698	0.91596556	0.9063603	0.9016908	0.91387117	0.93142945	0.9100778	0.92172843	0.9066776	0.92575324	0.90934706	0.88555604	0.7923453	0.91074073	0.87837267	0.91275954	0.8790332	0.914993	0.9323407	0.9113437	0.91486084	0.9396021	0.89022535	0.9127873	0.9159765	0.92453504	0.91100454	0.9213711	0.89711267	0.92461973	0.8931433	0.9309087	0.9355966	0.9029893	0.9008492	0.9390278	0.94874847	0.9159546	0.90648973	0.944203	0.8547052	0.9119963	0.93294114	0.93285936	0.939271	0.82561255	0.9216403	0.9287899	0.8631526	0.9307202	0.7780713	0.92117953	0.89675754	0.8899894	0.9402033	0.8785546	0.92043304	0.9087432	0.9236022	0.90281236	0.93796	0.90352017	0.9248516	0.9151424	0.92017967	0.9043215	0.94004995	0.91614336	0.7198602	0.93739927	0.922056	0.8347899	0.9389987	0.92951906	0.90781134	0.9188223	0.9063417
MS.1.9.lemma20.058	0.94017476	0.9277417	0.8865475	0.8797976	0.88742906	0.8728173	0.93228257	0.72506773	0.9328516	0.90970546	0.92918324	0.8732302	0.93221176	0.9318298	0.9163671	0.90972483	0.9093305	0.8946114	0.9199958	0.9366404	0.9204251	0.93272644	0.9158895	0.945075	0.93173474	0.8853981	0.76771563	0.9349744	0.87979496	0.94137233	0.8604001	0.9215467	0.9386931	0.94354016	0.87946343	0.92638516	0.8937305	0.9235015	0.9225905	0.9318657	0.93170387	0.9250902	0.87880313	0.9129727	0.9522572	0.9337324	0.9256376	0.90837693	0.9268597	0.94239485	0.9348395	0.8792131	0.91981804	0.9372921	0.77291775	0.9223814	0.92178696	0.917055	0.92820364	0.77748656	0.9314373	0.92865974	0.8254601	0.93168616	0.73639584	0.92411476	0.90002847	0.92035705	0.9292912	0.8658218	0.9407699	0.94562715	0.9372638	0.89577264	0.93806565	0.8727671	0.9234202	0.89807427	0.89012015	0.88807493	0.8916693	0.9377807	0.6679627	0.93179226	0.9447126	0.8551107	0.92762923	0.9378202	0.917277	0.90238297	0.9111505
MS.1.9.lemma20.059	0.8997103	0.9228122	0.9344781	0.9013854	0.92057633	0.9144515	0.8765388	0.7923801	0.9133064	0.8990365	0.9162472	0.87618077	0.9166029	0.8865722	0.87941253	0.90078473	0.9006479	0.8587253	0.8844042	0.9080479	0.9018475	0.88132477	0.8938447	0.8790157	0.8856255	0.8773569	0.79404813	0.8976014	0.8773517	0.8987371	0.8824842	0.8823754	0.90025413	0.8964345	0.92084855	0.9152271	0.9050088	0.897221	0.9081365	0.9049865	0.8897336	0.91089964	0.89320457	0.8816014	0.8389076	0.9103687	0.9562719	0.9057716	0.90649337	0.92770886	0.9151334	0.96550727	0.8953707	0.94142747	0.9278767	0.9135126	0.91062254	0.93140334	0.89910537	0.80404717	0.9113222	0.9135184	0.86370057	0.9115526	0.79056644	0.8970836	0.9143398	0.85080415	0.9062353	0.9111531	0.91692734	0.9138664	0.90872514	0.9175082	0.9098767	0.9162441	0.91080576	0.9167828	0.9258391	0.8661012	0.9403295	0.90365636	0.7714244	0.9161907	0.88381946	0.8683851	0.91345185	0.90245986	0.89021057	0.9096935	0.89202297
MS.1.9.lemma20.060	0.93425006	0.9375153	0.94203997	0.90182173	0.91980445	0.91483897	0.88552856	0.75772387	0.9480488	0.90092874	0.9481863	0.86561084	0.9368357	0.8884789	0.88014877	0.9054259	0.90040004	0.8549417	0.8860114	0.921611	0.9032302	0.9131972	0.90373576	0.8952444	0.8942314	0.8746484	0.757208	0.9179572	0.8860465	0.90414727	0.8727757	0.92751753	0.912374	0.91027904	0.94024605	0.9525921	0.88022053	0.9063745	0.92465436	0.9259007	0.89472973	0.9316922	0.864341	0.8832223	0.864458	0.9428543	0.9423357	0.9162995	0.9078853	0.9449576	0.93202865	0.9568806	0.908242	0.9558865	0.8913063	0.91634417	0.91457677	0.9420235	0.9322017	0.77809745	0.91510236	0.9289731	0.8537442	0.93370795	0.76456475	0.92968154	0.90786093	0.8949733	0.92187774	0.91465425	0.9376222	0.9376241	0.92654014	0.90273595	0.9331336	0.9008008	0.92144614	0.9233101	0.92571396	0.8624937	0.9457455	0.9272492	0.7103338	0.9377909	0.9189856	0.84735525	0.9450731	0.93180984	0.90082675	0.9300118	0.92289317
MS.1.9.lemma20.061	0.92254025	0.9225568	0.9160095	0.8858906	0.90144527	0.9061306	0.9026884	0.7554109	0.93786	0.9142517	0.9454811	0.891933	0.92838305	0.9161374	0.8928107	0.9090157	0.8975841	0.877102	0.8989257	0.93608147	0.91300213	0.91344094	0.90162605	0.9128704	0.90322673	0.89778036	0.7953361	0.9165096	0.8832076	0.91704273	0.8731126	0.91502774	0.9252416	0.905613	0.9215439	0.94319254	0.8874101	0.90318453	0.9104917	0.9228339	0.9052758	0.9173574	0.8613383	0.9049408	0.88625985	0.9345204	0.9401008	0.9079243	0.90737224	0.9370527	0.9350842	0.93552303	0.9140684	0.9444367	0.87292683	0.9189007	0.92158794	0.95314664	0.9307039	0.78491294	0.913821	0.9172733	0.8502202	0.9266157	0.7615833	0.91372263	0.9038584	0.8840127	0.9325868	0.8874067	0.9298329	0.9163245	0.916662	0.893031	0.9328074	0.89564276	0.922517	0.9163189	0.9248824	0.88701856	0.9389378	0.9182557	0.7151587	0.94067156	0.9164454	0.8488649	0.94725513	0.9235485	0.89914125	0.9162793	0.90521437
MS.1.9.lemma20.062	0.9592951	0.9635576	0.92865616	0.9058714	0.92656374	0.9013041	0.9119458	0.7458927	0.94970775	0.8925781	0.9505621	0.85273015	0.9585814	0.9155307	0.9249673	0.91404736	0.9330119	0.86177194	0.9187594	0.9269263	0.93624437	0.9471676	0.9465251	0.92299974	0.93959934	0.8591311	0.7296913	0.95349544	0.9020766	0.9237091	0.86911315	0.9419246	0.937291	0.96257037	0.92114246	0.948321	0.91186523	0.92431295	0.93765676	0.95445913	0.94222516	0.9537828	0.8732296	0.8652481	0.8943552	0.9654775	0.9487854	0.9689965	0.9587066	0.9579133	0.9344109	0.92117214	0.92196155	0.9464592	0.8191756	0.9317741	0.9000338	0.92870986	0.93352747	0.77430534	0.94808114	0.94415987	0.83410805	0.95014524	0.71653455	0.955902	0.937418	0.91889423	0.9387713	0.919923	0.95686734	0.9601212	0.9478121	0.9285962	0.95602584	0.91623956	0.93112046	0.9197722	0.9316198	0.8595052	0.9302136	0.9492625	0.6601039	0.93813956	0.940205	0.8442035	0.9507829	0.9555621	0.920905	0.9076159	0.9526431
MS.1.9.lemma20.063	0.928075	0.9287461	0.8994713	0.8868965	0.88835686	0.87318337	0.9031625	0.72443736	0.94080025	0.9059958	0.94559723	0.87227416	0.9217683	0.9113641	0.900988	0.9174786	0.91403335	0.91290474	0.92653215	0.93583584	0.91119015	0.9231613	0.9100759	0.9213617	0.9175364	0.8611593	0.7602482	0.92483366	0.8823324	0.9099761	0.884177	0.92336506	0.9301179	0.9211511	0.9233475	0.94781125	0.8906738	0.9043425	0.898946	0.9246714	0.9028284	0.91748905	0.8646229	0.91446525	0.8950785	0.9430642	0.9356303	0.9135891	0.9034638	0.9417176	0.93435186	0.9067186	0.90914327	0.94912314	0.8262544	0.9146173	0.9266013	0.92529523	0.9684974	0.85325825	0.93565685	0.93477356	0.8882966	0.9496205	0.7987958	0.942521	0.89642286	0.89838976	0.93068004	0.8889575	0.92476404	0.92333376	0.9223894	0.90165234	0.93931395	0.8790184	0.93272936	0.9109022	0.9197655	0.88486683	0.9193344	0.9273146	0.70627636	0.9394081	0.93525606	0.8357691	0.9534519	0.93638015	0.9229578	0.9100493	0.91832376
