c1	KS.8.lemma20.000	KS.8.lemma20.001	KS.8.lemma20.002	KS.8.lemma20.003	KS.8.lemma20.004	KS.8.lemma20.005	KS.8.lemma20.006	KS.8.lemma20.007	KS.8.lemma20.008	KS.8.lemma20.009	KS.8.lemma20.010	KS.8.lemma20.011	KS.8.lemma20.012	KS.8.lemma20.013	KS.8.lemma20.014	KS.8.lemma20.015	KS.8.lemma20.016	KS.8.lemma20.017	KS.8.lemma20.018	KS.8.lemma20.019	KS.8.lemma20.020	KS.8.lemma20.021	KS.8.lemma20.022	KS.8.lemma20.023	KS.8.lemma20.024	KS.8.lemma20.025	KS.8.lemma20.026	KS.8.lemma20.027	KS.8.lemma20.028	KS.8.lemma20.029	KS.8.lemma20.030	KS.8.lemma20.031	KS.8.lemma20.032	KS.8.lemma20.033	KS.8.lemma20.034	KS.8.lemma20.035	KS.8.lemma20.036	KS.8.lemma20.037	KS.8.lemma20.038	KS.8.lemma20.039	KS.8.lemma20.040	KS.8.lemma20.041	KS.8.lemma20.042	KS.8.lemma20.043	KS.8.lemma20.044	KS.8.lemma20.045	KS.8.lemma20.046	KS.8.lemma20.047	KS.8.lemma20.048	KS.8.lemma20.049	KS.8.lemma20.050	KS.8.lemma20.051	KS.8.lemma20.052	KS.8.lemma20.053	KS.8.lemma20.054	KS.8.lemma20.055	KS.8.lemma20.056	KS.8.lemma20.057	KS.8.lemma20.058	KS.8.lemma20.059	KS.8.lemma20.060	KS.8.lemma20.061	KS.8.lemma20.062	KS.8.lemma20.063	KS.8.lemma20.064	KS.8.lemma20.065	KS.8.lemma20.066	KS.8.lemma20.067	KS.8.lemma20.068	KS.8.lemma20.069	KS.8.lemma20.070	KS.8.lemma20.071	KS.8.lemma20.072	KS.8.lemma20.073	KS.8.lemma20.074	KS.8.lemma20.075	KS.8.lemma20.076	KS.8.lemma20.077	KS.8.lemma20.078	KS.8.lemma20.079	KS.8.lemma20.080	KS.8.lemma20.081	KS.8.lemma20.082	KS.8.lemma20.083	KS.8.lemma20.084	KS.8.lemma20.085	KS.8.lemma20.086	KS.8.lemma20.087	KS.8.lemma20.088	KS.8.lemma20.089	KS.8.lemma20.090	KS.8.lemma20.091	KS.8.lemma20.092	KS.8.lemma20.093	KS.8.lemma20.094	KS.8.lemma20.095	KS.8.lemma20.096	KS.8.lemma20.097	KS.8.lemma20.098	KS.8.lemma20.099	KS.8.lemma20.100	KS.8.lemma20.101	KS.8.lemma20.102	KS.8.lemma20.103	KS.8.lemma20.104	KS.8.lemma20.105	KS.8.lemma20.106	KS.8.lemma20.107	KS.8.lemma20.108	KS.8.lemma20.109	KS.8.lemma20.110	KS.8.lemma20.111	KS.8.lemma20.112	KS.8.lemma20.113	KS.8.lemma20.114	KS.8.lemma20.115	KS.8.lemma20.116	KS.8.lemma20.117	KS.8.lemma20.118	KS.8.lemma20.119	KS.8.lemma20.120	KS.8.lemma20.121	KS.8.lemma20.122	KS.8.lemma20.123	KS.8.lemma20.124	KS.8.lemma20.125	KS.8.lemma20.126	KS.8.lemma20.127	KS.8.lemma20.128	KS.8.lemma20.129	KS.8.lemma20.130	KS.8.lemma20.131	KS.8.lemma20.132	KS.8.lemma20.133	KS.8.lemma20.134	KS.8.lemma20.135	KS.8.lemma20.136	KS.8.lemma20.137	KS.8.lemma20.138	KS.8.lemma20.139	KS.8.lemma20.140	KS.8.lemma20.141	KS.8.lemma20.142	KS.8.lemma20.143	KS.8.lemma20.144	KS.8.lemma20.145	KS.8.lemma20.146	KS.8.lemma20.147	KS.8.lemma20.148	KS.8.lemma20.149	KS.8.lemma20.150
MS.1.6.lemma20.093	0.9422349	0.95224756	0.9145041	0.938069	0.9411672	0.92050946	0.9405711	0.9338895	0.9381673	0.88938826	0.9242764	0.74577904	0.8498589	0.8839912	0.95137507	0.9413792	0.9192197	0.9387378	0.9058989	0.89752305	0.861741	0.91457516	0.90454364	0.8356695	0.90044653	0.9118216	0.78429437	0.93442273	0.93115056	0.9396803	0.9115613	0.93923795	0.90721506	0.90664357	0.92776835	0.9273139	0.89035994	0.9329772	0.71989465	0.91307455	0.91414005	0.8966783	0.9070631	0.8894832	0.919782	0.8823379	0.86689717	0.88926893	0.9317271	0.9328883	0.9312298	0.92641366	0.9416685	0.9404311	0.90575737	0.9314561	0.8725108	0.9211576	0.9018389	0.88701105	0.9019402	0.88786995	0.8307652	0.95639783	0.8728163	0.9384173	0.7236353	0.75409734	0.9275116	0.9201103	0.9394327	0.8651395	0.93346196	0.89512044	0.9342779	0.89659226	0.8615254	0.8488213	0.9388891	0.94119173	0.9355284	0.94316816	0.9481647	0.9527358	0.84004176	0.89214194	0.923253	0.92441404	0.9411236	0.9156453	0.9298341	0.9335005	0.90880346	0.8915058	0.9288863	0.9031186	0.9224042	0.92581975	0.93259346	0.9125457	0.93378836	0.90776294	0.92299265	0.9199628	0.9149705	0.9311222	0.9267984	0.9364079	0.833287	0.9226332	0.8877238	0.93268996	0.94133526	0.8040884	0.9142099	0.8981339	0.913288	0.93693507	0.8628923	0.9112314	0.89489293	0.9500075	0.94938016	0.95442414	0.9419053	0.9385238	0.9188811	0.8685814	0.9168414	0.9140043	0.9356711	0.8705163	0.9053495	0.94023347	0.9111785	0.8480766	0.94291955	0.92119724	0.68959975	0.95501566	0.9183625	0.8381642	0.94886184	0.9613036	0.80669016	0.9355508	0.9079839	0.9099235	0.9479089	0.9457982	0.9446529
MS.1.6.lemma20.094	0.8765561	0.8667562	0.85992265	0.8524349	0.8672568	0.8824554	0.8716235	0.86282355	0.8766005	0.86154544	0.87647855	0.7803063	0.80709124	0.83630055	0.87913316	0.8559206	0.8587796	0.85305035	0.8363886	0.8422399	0.8406251	0.85973096	0.8454181	0.8159332	0.8536149	0.8548827	0.79354835	0.8560113	0.8566374	0.8654243	0.84856087	0.8529173	0.8430555	0.864916	0.8379413	0.87462294	0.8624572	0.8619504	0.7436915	0.8502064	0.8679507	0.8548836	0.8475682	0.84287775	0.8597899	0.844332	0.8585092	0.8188129	0.87555337	0.8569782	0.8563826	0.8733425	0.8592542	0.8621167	0.86862314	0.856267	0.8558434	0.85719055	0.87420964	0.8375913	0.85184926	0.8256143	0.82031524	0.8624269	0.8359593	0.8743373	0.74831015	0.72224116	0.88628495	0.87942743	0.8582853	0.83269477	0.8647271	0.84290767	0.88823175	0.89463735	0.839894	0.8152246	0.8689334	0.8685095	0.84201866	0.8512574	0.86426324	0.86607563	0.8089951	0.82193744	0.84420013	0.84814084	0.8586331	0.85720754	0.8509315	0.8701912	0.8692897	0.83549446	0.86710185	0.85584	0.8412742	0.86694527	0.845158	0.8460232	0.86924326	0.8632757	0.8597887	0.857388	0.8702626	0.8670144	0.86766374	0.87268686	0.83578503	0.8689766	0.84200674	0.8519856	0.875948	0.8052191	0.8697628	0.8574282	0.83234096	0.85522985	0.8259915	0.8534824	0.8161496	0.84425527	0.8617667	0.8611152	0.8512807	0.88750327	0.8506087	0.8062551	0.86543334	0.8316992	0.86256754	0.8359356	0.8323536	0.8477288	0.8468054	0.82885265	0.8590262	0.87176234	0.6711701	0.8712798	0.8540617	0.8131894	0.85671735	0.8569339	0.776963	0.8667283	0.8625884	0.84094065	0.8649507	0.8548634	0.87119275
MS.1.6.lemma20.095	0.8701122	0.8572674	0.8802396	0.83579403	0.8575908	0.8661772	0.8610047	0.8547786	0.8491187	0.85620546	0.88150406	0.8321182	0.88879573	0.89757276	0.85920745	0.86619145	0.85072446	0.8623601	0.890722	0.8792627	0.8728253	0.8701488	0.8653753	0.88875496	0.873539	0.84763336	0.8374038	0.8558341	0.8541181	0.8666901	0.8744019	0.84015185	0.84914035	0.8830128	0.8594395	0.8645781	0.85034895	0.8654407	0.78520304	0.8933147	0.87054074	0.87508565	0.8725584	0.88794494	0.8658009	0.8692215	0.872709	0.84715116	0.88178533	0.8765093	0.8536936	0.87698996	0.87308633	0.8846969	0.8878003	0.8891938	0.8682261	0.86202556	0.8742128	0.8472351	0.8660317	0.836625	0.8489579	0.84988785	0.8529688	0.86466205	0.7692498	0.77443033	0.88535064	0.89113456	0.85758066	0.8728049	0.88194144	0.83334804	0.86505365	0.87156534	0.8568574	0.85063756	0.8598263	0.86873806	0.8511429	0.8675233	0.8685037	0.8625514	0.85250676	0.8513037	0.8775794	0.8755009	0.87313044	0.8862101	0.8792871	0.8697078	0.88311315	0.8700723	0.88239217	0.88977605	0.8781545	0.86835515	0.8708213	0.86204344	0.86204606	0.857393	0.8621926	0.8412143	0.87388015	0.85004115	0.8575208	0.8604489	0.8137711	0.8772193	0.87394166	0.8381895	0.8637687	0.80428636	0.86048764	0.84193397	0.86691254	0.8405836	0.8268708	0.8705756	0.8414654	0.84118724	0.84457946	0.88578886	0.86132693	0.8668722	0.8887369	0.84473467	0.8845877	0.8501493	0.855323	0.8467876	0.84970176	0.8675382	0.8784156	0.8473258	0.8710309	0.8741082	0.74968386	0.8553553	0.8751837	0.8437874	0.8638119	0.8431083	0.8022702	0.88645744	0.86911994	0.87591136	0.8680595	0.8310032	0.85270035
MS.1.6.lemma20.096	0.93017256	0.9388553	0.9182713	0.9156387	0.926996	0.90585303	0.9379995	0.9097439	0.9114575	0.8780218	0.9382502	0.77935475	0.86395764	0.9010927	0.93909705	0.9293569	0.91358167	0.9272125	0.91080976	0.92918694	0.85888374	0.90575695	0.9103067	0.841501	0.9028075	0.916736	0.8098874	0.9464642	0.9362612	0.94233686	0.917014	0.924425	0.91129297	0.9212637	0.92121303	0.9338953	0.8995217	0.93463284	0.7323381	0.9300803	0.9353279	0.910825	0.90788364	0.88839686	0.9200621	0.89283437	0.8803397	0.9092504	0.9444586	0.93804103	0.9448283	0.9399358	0.9356587	0.92638326	0.89318967	0.9363388	0.88639075	0.9254676	0.9186057	0.8907478	0.89022225	0.85117495	0.8271119	0.92946106	0.85563934	0.92545027	0.73708284	0.74842477	0.9367694	0.9309161	0.9322494	0.8713571	0.9366039	0.86996514	0.93294346	0.9150759	0.85200846	0.84523785	0.93646723	0.9415528	0.93373084	0.9365629	0.947035	0.93276215	0.8729882	0.88025236	0.9171144	0.9459897	0.9446957	0.93047297	0.9433144	0.93688524	0.9170575	0.90701234	0.9304935	0.91665316	0.9394469	0.917385	0.9393228	0.93759733	0.93091065	0.9151632	0.9177058	0.908294	0.91089535	0.92512894	0.9228288	0.9389491	0.80888236	0.9319748	0.9110024	0.9213326	0.9189706	0.8152208	0.90067494	0.8974539	0.9145924	0.91752607	0.85175574	0.91239643	0.8940612	0.9304944	0.9426706	0.93297106	0.94130236	0.9231919	0.9358065	0.88319755	0.9244808	0.9265585	0.9395801	0.8876554	0.90430987	0.939716	0.93252707	0.8683628	0.9225384	0.9222424	0.6990112	0.93801737	0.91396224	0.8155577	0.9446908	0.92426026	0.8064016	0.92878985	0.9150065	0.8977752	0.94226086	0.89887005	0.9316168
MS.1.6.lemma20.097	0.89933234	0.8892687	0.8817645	0.8649086	0.88323843	0.8895031	0.8777879	0.88407886	0.8826062	0.87314415	0.9020238	0.82959986	0.8550696	0.899326	0.888289	0.8848707	0.8684222	0.88800776	0.89418256	0.8944692	0.91814953	0.88473034	0.89779294	0.88801706	0.88534606	0.8930005	0.86175406	0.8807143	0.89263666	0.8932402	0.9077951	0.86816907	0.8996056	0.8982547	0.8777206	0.9126744	0.902263	0.90108997	0.78215635	0.90396535	0.90147007	0.9107783	0.88998896	0.89720184	0.88222206	0.8919174	0.89513904	0.8677979	0.91009164	0.8916048	0.8828227	0.9182939	0.89328384	0.9092765	0.8973596	0.8918728	0.89265776	0.8872088	0.90664685	0.87803936	0.88962805	0.8617813	0.8668051	0.8628417	0.88940907	0.88296294	0.7992221	0.8083747	0.9085456	0.9015731	0.8841877	0.8856541	0.90559494	0.8717729	0.90749073	0.90060973	0.8813658	0.8869436	0.8909377	0.89317065	0.87197375	0.88470805	0.89602417	0.88795286	0.8709829	0.8827734	0.8879501	0.8997407	0.8879501	0.9054029	0.88197535	0.8990953	0.90552926	0.8779416	0.90944856	0.897416	0.8907052	0.89749736	0.8868387	0.88924146	0.8937396	0.89055824	0.8975485	0.87601304	0.9056383	0.8763925	0.8898625	0.8931714	0.8698262	0.9167063	0.88946176	0.8720813	0.8925059	0.8521575	0.8931193	0.8882786	0.8781524	0.88035154	0.86198485	0.88911694	0.8612317	0.86524487	0.8676934	0.8987025	0.8868797	0.8991158	0.8960789	0.867197	0.9038869	0.8749527	0.8854607	0.88838977	0.8800676	0.8775166	0.8741177	0.8703689	0.88989353	0.88961005	0.73166376	0.88401127	0.907746	0.8596026	0.88931066	0.86522746	0.8353189	0.89984953	0.91084206	0.89932233	0.89426637	0.8562156	0.88385224
MS.1.6.lemma20.098	0.9477937	0.9744965	0.94156337	0.97111946	0.9651808	0.9517605	0.9435258	0.9429665	0.94654304	0.92249143	0.9496717	0.7710588	0.87410283	0.9085193	0.97305024	0.96555424	0.93375087	0.9570967	0.937749	0.9296378	0.897032	0.95958924	0.94754714	0.88092583	0.93967974	0.95972574	0.8327546	0.9620042	0.9593426	0.96984416	0.91840035	0.9537593	0.922319	0.9405803	0.9381186	0.9417829	0.919454	0.9632934	0.70275915	0.9460944	0.9429913	0.92917526	0.93903387	0.9316454	0.9533406	0.9260689	0.9094127	0.8835345	0.9655649	0.9589859	0.9593668	0.9568501	0.96692866	0.96613365	0.92627394	0.95933694	0.90964687	0.93746156	0.9187832	0.9064884	0.9375467	0.89815784	0.87572145	0.96296585	0.8690914	0.94103265	0.7445631	0.7734595	0.95118165	0.9356655	0.9429224	0.8921671	0.9474157	0.91637725	0.95364213	0.9349594	0.89716303	0.8476514	0.96764743	0.96484375	0.9523334	0.9409554	0.9734563	0.9717573	0.8721523	0.92399484	0.9494888	0.9504727	0.95420915	0.9161157	0.94341594	0.93338877	0.9081509	0.9038263	0.9412735	0.9273375	0.94672227	0.955288	0.96585345	0.9438025	0.95766014	0.92906886	0.9155996	0.919856	0.93654007	0.9331479	0.9663558	0.9473332	0.844151	0.9381171	0.8957072	0.95609987	0.95713174	0.8461065	0.9363284	0.93330157	0.9038631	0.96111757	0.85902095	0.93915546	0.8837001	0.9595725	0.96225166	0.96135604	0.95286995	0.9350762	0.93804556	0.8849199	0.9340472	0.92352515	0.9646618	0.89555746	0.914491	0.9518787	0.9332723	0.900313	0.95363194	0.95109534	0.6609186	0.9689765	0.93811774	0.86788166	0.94429266	0.95289505	0.8385836	0.94441724	0.9387883	0.9098555	0.9646038	0.9378677	0.95332104
MS.1.6.lemma20.099	0.9457072	0.9518299	0.95428944	0.9479333	0.96591467	0.94305265	0.9293343	0.94461596	0.9355831	0.9399997	0.94429034	0.79849756	0.90416336	0.9204962	0.94568855	0.96093297	0.9233689	0.9509358	0.9469269	0.9358303	0.91769165	0.9511084	0.9325737	0.9234919	0.94268805	0.9356637	0.841833	0.93086874	0.93060726	0.9418357	0.91394657	0.92589986	0.9189362	0.9382943	0.9387925	0.9202208	0.9004175	0.9322669	0.7380035	0.95197535	0.93926203	0.93815356	0.95109326	0.94652724	0.9457387	0.93358606	0.91516197	0.88236475	0.94619215	0.9445466	0.9430406	0.9506309	0.9483227	0.95371735	0.9272696	0.9484459	0.9110799	0.9223112	0.92240375	0.9155637	0.93473893	0.90484905	0.8873466	0.947889	0.8994478	0.9353087	0.76011777	0.7782192	0.9331249	0.9249048	0.9279118	0.90376866	0.9365818	0.9105442	0.9310831	0.9206467	0.89491886	0.88323677	0.94859153	0.94898117	0.93150187	0.93425304	0.9471538	0.95090306	0.8650565	0.9328357	0.952082	0.93466586	0.9412665	0.92948556	0.93033206	0.9207381	0.9186425	0.90156734	0.9417027	0.9461469	0.93977726	0.95482814	0.9451591	0.9280539	0.94791734	0.923019	0.9173646	0.91587985	0.9371659	0.92428803	0.94592416	0.92792344	0.84393454	0.9418066	0.9158414	0.93366325	0.939927	0.8410644	0.93597764	0.91477275	0.9103133	0.9380187	0.867941	0.94068253	0.8853861	0.93749285	0.9343319	0.94501734	0.9308114	0.92976296	0.9384965	0.8798626	0.93332446	0.9212093	0.9382237	0.8872479	0.9127362	0.94747627	0.9245944	0.8921672	0.93640953	0.94647753	0.6854049	0.94210654	0.9432346	0.89967513	0.93463814	0.9331248	0.84647334	0.9422033	0.93457097	0.9133197	0.9447924	0.9330492	0.93315256
MS.1.6.lemma20.100	0.9128158	0.9289137	0.9337809	0.9197546	0.9297489	0.94688493	0.90447164	0.92422485	0.9155035	0.92686707	0.93832463	0.8156259	0.89152914	0.9015186	0.9345759	0.93034166	0.8671937	0.9085914	0.9333812	0.9276526	0.9278576	0.9514574	0.93296075	0.90786016	0.93714345	0.93013996	0.87041855	0.90751845	0.9138492	0.92562723	0.8887225	0.9111142	0.9049763	0.9339284	0.8872422	0.90982115	0.91679275	0.92175245	0.74335897	0.9344499	0.9382682	0.9359766	0.9278182	0.94170356	0.92733955	0.9390779	0.92234	0.8725552	0.93664926	0.9400591	0.93346375	0.94348013	0.92375296	0.93927145	0.9258599	0.94364345	0.92129	0.886645	0.9188336	0.90143645	0.9169547	0.91199636	0.8892921	0.9169871	0.87394947	0.90896183	0.7771745	0.8249222	0.9357998	0.9176109	0.9068192	0.9112313	0.91237974	0.88743556	0.92386776	0.93760824	0.9134861	0.86852324	0.9277646	0.9257747	0.8979836	0.8896477	0.9329043	0.9255027	0.86470574	0.9238472	0.93231463	0.9189714	0.9084421	0.9097793	0.90984213	0.89915484	0.8976599	0.900585	0.9274572	0.91576296	0.9228366	0.93617773	0.9284527	0.9191807	0.9310305	0.9177029	0.89999086	0.879037	0.9161905	0.90175027	0.94138896	0.9084481	0.8621526	0.9215225	0.89023745	0.9189527	0.92352986	0.87247133	0.9182595	0.927403	0.8670526	0.9163794	0.8367846	0.9187033	0.8608163	0.89747316	0.9027264	0.9146808	0.90681654	0.91293275	0.92821765	0.8886184	0.9308599	0.892066	0.92159665	0.8984747	0.87721574	0.91752446	0.90852094	0.9225862	0.91191864	0.92893636	0.695357	0.92048746	0.9255122	0.8940797	0.89117765	0.8906025	0.8464083	0.9174838	0.9258378	0.8767851	0.9218071	0.90704656	0.9140367
MS.1.6.lemma20.101	0.93966174	0.95907074	0.9573802	0.94352645	0.95968467	0.95412815	0.9431992	0.94943666	0.9406222	0.95239514	0.97869426	0.8058766	0.9015358	0.91576964	0.95778656	0.96077985	0.9125677	0.9444036	0.95799184	0.94832695	0.9221937	0.965405	0.95317674	0.9158276	0.9554196	0.9508057	0.8454921	0.94710815	0.9320037	0.9430541	0.901646	0.9310689	0.9259138	0.9506815	0.9267746	0.9370903	0.91148084	0.9380208	0.75804186	0.9679663	0.95693994	0.9506649	0.9526726	0.95649076	0.9571599	0.9433137	0.91354764	0.8996989	0.95637	0.9667419	0.9581395	0.9621231	0.95391625	0.96104693	0.92806506	0.9618014	0.913956	0.9200446	0.9207304	0.9016645	0.92895746	0.8952131	0.880177	0.94484687	0.8993381	0.9452482	0.7706244	0.777928	0.9497869	0.9373827	0.92889076	0.9078254	0.93907523	0.8992312	0.94835496	0.94693244	0.9046869	0.881036	0.966719	0.9564913	0.9354875	0.92800593	0.95567876	0.94869256	0.8752022	0.94525826	0.9568079	0.9609439	0.9494602	0.93148696	0.9266918	0.9270366	0.9082053	0.915183	0.94191664	0.93714166	0.9470912	0.9548683	0.96232057	0.9397359	0.95910734	0.9314132	0.91595775	0.9029551	0.9463468	0.93200445	0.9570529	0.9369794	0.83557105	0.9405671	0.9103443	0.94267774	0.94561154	0.84484094	0.9329919	0.92293054	0.9031903	0.93522507	0.855266	0.95203936	0.8921511	0.9308955	0.9416822	0.94217837	0.9391032	0.9334315	0.96313214	0.8897758	0.9405263	0.9279739	0.9548594	0.8890396	0.914959	0.9557504	0.9398283	0.9309843	0.9377656	0.95454955	0.6843391	0.9467722	0.94040614	0.89598274	0.93302083	0.9265802	0.8389831	0.93803525	0.93187064	0.9010616	0.9450094	0.9254322	0.9438905
MS.1.6.lemma20.102	0.9422258	0.97000104	0.9478504	0.9528305	0.9660757	0.9403448	0.94658625	0.9487632	0.93733984	0.9224439	0.949067	0.7830537	0.91399807	0.9144491	0.97019637	0.9652747	0.92340237	0.964225	0.938364	0.92665285	0.88524926	0.9551128	0.9473978	0.87428045	0.9401952	0.9580182	0.8268979	0.9718788	0.9558123	0.9646853	0.9227234	0.94953066	0.92624307	0.9389141	0.92942464	0.94640416	0.9120504	0.9614737	0.70332587	0.9497763	0.9470311	0.93519676	0.9424374	0.9304022	0.95686746	0.93153185	0.905651	0.888137	0.962746	0.9684356	0.9654227	0.9642349	0.9639563	0.96110123	0.9269691	0.9656925	0.90509224	0.9348788	0.920275	0.90997314	0.9349944	0.89926404	0.86709356	0.9577504	0.8777664	0.94269454	0.77931553	0.77163595	0.9463788	0.9432799	0.9411858	0.89576936	0.9436654	0.9010606	0.945167	0.93489	0.8905121	0.8694457	0.96588564	0.96756876	0.95501167	0.9417499	0.9738904	0.96566945	0.86759996	0.93441904	0.95643	0.96299005	0.9558513	0.9326486	0.93690526	0.94179773	0.90936285	0.9178121	0.95243084	0.9252395	0.95690566	0.9540341	0.97170484	0.9435595	0.95338976	0.92262894	0.92777586	0.92205286	0.94379413	0.94584036	0.96617997	0.9510676	0.83490735	0.9438331	0.90880036	0.9607748	0.95433027	0.85325754	0.94066596	0.9385237	0.9065992	0.96029747	0.8672417	0.9369705	0.89535475	0.9586051	0.9570159	0.9640347	0.9614768	0.92578834	0.95097005	0.89488107	0.93885386	0.9381534	0.9724131	0.89254487	0.9232263	0.96080625	0.9417198	0.8961327	0.9527114	0.9444602	0.68166995	0.96897167	0.9321781	0.8646261	0.9473884	0.950462	0.8421809	0.9455354	0.93372434	0.91014445	0.9597878	0.9427079	0.95355254
MS.1.6.lemma20.103	0.671909	0.64909554	0.67792994	0.6282557	0.6786293	0.71064645	0.6417354	0.6765348	0.64903694	0.7351098	0.6876322	0.80224025	0.81317395	0.79963934	0.6541434	0.67264616	0.6913656	0.68576276	0.7155605	0.74475086	0.76517755	0.7053437	0.6971215	0.8011983	0.69009244	0.65061116	0.74362135	0.65442085	0.6812466	0.6651623	0.7199641	0.6338517	0.6481731	0.69279885	0.673468	0.6664127	0.6633681	0.67368746	0.7154741	0.6939563	0.66775006	0.7014849	0.7128917	0.75182235	0.6826633	0.73916155	0.78643376	0.6594962	0.6967782	0.66426784	0.64169216	0.6919452	0.6839041	0.7192166	0.7747034	0.6952358	0.75194776	0.6677216	0.71148944	0.7031656	0.7299869	0.6971768	0.78624713	0.6269765	0.72796774	0.6387619	0.78923327	0.6920626	0.69057053	0.721225	0.63030195	0.70449245	0.6763513	0.7199828	0.65143484	0.7008457	0.6855222	0.7763572	0.635304	0.6671995	0.64204955	0.6279743	0.66914916	0.67213726	0.7355837	0.69451267	0.70323503	0.65247357	0.6482614	0.71325666	0.6915119	0.6590626	0.7182523	0.6921656	0.6965959	0.68946016	0.68104744	0.6864245	0.67171425	0.6577858	0.65367013	0.67335343	0.711507	0.65110695	0.6821927	0.6374164	0.67259926	0.6548102	0.766896	0.67988735	0.7122716	0.624975	0.64886683	0.7085848	0.704363	0.67645794	0.70404017	0.65433127	0.7786721	0.70249623	0.6898742	0.61261874	0.6231309	0.7183387	0.6413593	0.68502295	0.67132723	0.66334677	0.6923319	0.65943146	0.63673025	0.7145618	0.70393604	0.6289856	0.676707	0.67866874	0.6866967	0.6696516	0.7458707	0.66395974	0.6975982	0.7720687	0.666324	0.6482869	0.7064168	0.70007735	0.7190984	0.7498595	0.6689396	0.6457746	0.63606304
MS.1.6.lemma20.104	0.9632406	0.96003526	0.94313204	0.94415855	0.9524538	0.9395434	0.96923083	0.9393016	0.94280744	0.9028542	0.94316345	0.78373814	0.87014186	0.8841558	0.9849711	0.9532855	0.93540096	0.961335	0.929285	0.9039013	0.87238324	0.93962884	0.9281308	0.855242	0.92417413	0.9416959	0.79704547	0.9625242	0.9469056	0.9745766	0.92876005	0.9422239	0.9312095	0.9400783	0.93108857	0.94922125	0.9225174	0.96198297	0.7370379	0.94582766	0.9537962	0.9321142	0.9357259	0.9132365	0.95048666	0.91706586	0.8960267	0.89429295	0.953267	0.96182334	0.9649452	0.95759165	0.97600317	0.96376294	0.9138972	0.961259	0.8983455	0.9477495	0.91396195	0.8924993	0.9189172	0.87272745	0.84698594	0.9620695	0.8649672	0.9610663	0.74971664	0.73027885	0.95231056	0.9373455	0.9514297	0.87826425	0.94985384	0.88600993	0.94988465	0.93185216	0.87221843	0.8352839	0.9685495	0.9680593	0.9533893	0.96014524	0.96794665	0.9564209	0.86671245	0.920655	0.93450165	0.9518363	0.96675175	0.93675196	0.9525602	0.945402	0.925218	0.9314966	0.9556395	0.9216727	0.94949543	0.9419991	0.95805407	0.93878686	0.94724804	0.9256556	0.9291936	0.9380264	0.9262416	0.938698	0.9560571	0.9623403	0.81631964	0.9335935	0.89685947	0.95872045	0.95693815	0.8319393	0.93994004	0.9230239	0.910257	0.9414611	0.85760427	0.91933954	0.88600993	0.96321136	0.9720867	0.956145	0.95668286	0.9335725	0.9529626	0.89777005	0.9460077	0.91923517	0.9598998	0.8902354	0.9048335	0.9524865	0.9421475	0.904818	0.95278966	0.9452249	0.65507495	0.97246337	0.92959297	0.8340399	0.95548624	0.9560164	0.80212164	0.93989503	0.93708044	0.904797	0.9618335	0.9302176	0.96806794
MS.1.6.lemma20.105	0.9458293	0.96566224	0.9424884	0.95855117	0.95574373	0.94098973	0.9481812	0.94348073	0.93990785	0.9195183	0.9474598	0.77272207	0.8760526	0.9072304	0.97353184	0.9617578	0.9214871	0.94983953	0.9326899	0.911794	0.8896283	0.9470823	0.9323985	0.86985373	0.9453074	0.95848227	0.8417815	0.94497526	0.9509774	0.9700826	0.9129482	0.96275103	0.9216627	0.9366782	0.9186237	0.93962276	0.94194776	0.9620727	0.73848593	0.94442	0.9519554	0.93627965	0.9311798	0.92363876	0.9474821	0.92677486	0.904673	0.8946712	0.9506816	0.9553525	0.95641947	0.949713	0.96009064	0.95555294	0.9189833	0.951588	0.91637534	0.934312	0.9275273	0.9152032	0.9292469	0.91238046	0.8744947	0.9670438	0.8733411	0.94380844	0.7332449	0.78120214	0.9521201	0.9329491	0.9487765	0.9096774	0.95534545	0.89974433	0.9499582	0.9361652	0.9057361	0.8556008	0.9566483	0.96197516	0.9518476	0.9483922	0.96499896	0.9577763	0.88383335	0.9233482	0.94457775	0.94696236	0.9554181	0.9286051	0.9354354	0.9324115	0.92338794	0.92290634	0.95282364	0.9299883	0.95323753	0.95402837	0.95622134	0.9412402	0.94555944	0.92495793	0.91755456	0.9193442	0.93019295	0.93116623	0.96049654	0.9417564	0.83009815	0.9391252	0.90357196	0.95604	0.9579125	0.8567327	0.93679917	0.9395784	0.8985655	0.95529985	0.83410513	0.93649876	0.8827977	0.9526124	0.9534911	0.9543554	0.9496677	0.93428785	0.94921505	0.8974873	0.94392484	0.9254886	0.9552566	0.90170115	0.89734226	0.95585674	0.9306157	0.90450126	0.95268893	0.95706934	0.66694003	0.96108323	0.94390273	0.8566431	0.9407165	0.9448293	0.8397651	0.9415428	0.94395643	0.90378547	0.9605028	0.9393694	0.9462123
